,price_per_m2,asking_price,price_evolution,typeProperty,typeOfForm,rooms,size,bisize,balkong,tomtarea,buildArea,cost,uteplats,floor,area,sold_price,type,precise_location,date_sold,distance_from_city_center
11386,4 295 000 kr,-195 000 kr (-5 %),Kedjehus,Äganderätt,6 rum,133 m²,35 m²,,551 m²,1970,58 599 kr/år,,,"Kedjehus - Nynäshamn, Nynäshamns kommun - Såld 01 februari 2023",Stockholm,4 100 000 kr,RadHus,"Nynäshamn, Nynäshamns kommun", 01 februari 2023,47.26463406409111
11387,5 500 000 kr,-100 000 kr (-2 %),Kedjehus,Äganderätt,5 rum,127 m²,,,348 m²,1972,65 500 kr/år,Ja,,"Kedjehus - Viby, Sollentuna kommun - Såld 01 februari 2023",Stockholm,5 400 000 kr,RadHus,"Viby, Sollentuna kommun", 01 februari 2023,17.84150434742966
11388,3 895 000 kr,-270 000 kr (-7 %),Radhus,Äganderätt,5 rum,122 m²,8 m²,,202 m²,1967,49 525 kr/år,,,"Radhus - Västerhaninge/Haninge, Haninge kommun - Såld 31 januari 2023",Stockholm,3 625 000 kr,RadHus,"Västerhaninge/Haninge, Haninge kommun", 31 januari 2023,22.71049933189332
11389,3 495 000 kr,-295 000 kr (-8 %),Radhus,Äganderätt,5 rum,118 m²,,,256 m²,1974,41 156 kr/år,,,"Radhus - Hässelby Norra Villastad, Stockholms kommun - Såld 31 januari 2023",Stockholm,3 200 000 kr,RadHus,"Hässelby Norra Villastad, Stockholms kommun", 31 januari 2023,not found
11390,3 995 000 kr,-195 000 kr (-5 %),Radhus,Äganderätt,4 rum,103 m²,7 m²,,184 m²,1967,41 570 kr/år,,,"Radhus - Tullinge, Botkyrka kommun - Såld 31 januari 2023",Stockholm,3 800 000 kr,RadHus,"Tullinge, Botkyrka kommun", 31 januari 2023,16.22987130823462
11391,4 495 000 kr,-165 000 kr (-4 %),Radhus,Äganderätt,5 rum,135 m²,,,565 m²,1970,38 453 kr/år,,,"Radhus - Salem, Salems kommun - Såld 31 januari 2023",Stockholm,4 330 000 kr,RadHus,"Salem, Salems kommun", 31 januari 2023,22.22375660130049
11392,4 650 000 kr,-280 000 kr (-6 %),Parhus,Äganderätt,6 rum,126 m²,34 m²,,521 m²,1974,29 600 kr/år,,,"Parhus - Viksjö, Järfälla kommun - Såld 31 januari 2023",Stockholm,4 370 000 kr,RadHus,"Viksjö, Järfälla kommun", 31 januari 2023,18.13054118622004
11393,7 295 000 kr,-400 000 kr (-5 %),Parhus,Bostadsrätt,6 rum,134 m²,,,,,,,,"Parhus - Fullersta, Huddinge kommun - Såld 30 januari 2023",Stockholm,6 895 000 kr,RadHus,"Fullersta, Huddinge kommun", 30 januari 2023,11.283850799919177
11394,5 750 000 kr,-325 000 kr (-6 %),Radhus,Äganderätt,4 rum,110 m²,,,204 m²,1975,45 244 kr/år,,,"Radhus - Ellagård, Täby kommun - Såld 30 januari 2023",Stockholm,5 425 000 kr,RadHus,"Ellagård, Täby kommun", 30 januari 2023,15.814198730656667
11395,4 595 000 kr,-95 000 kr (-2 %),Radhus,Äganderätt,4 rum,87 m²,29 m²,,466 m²,1958,42 685 kr/år,Ja,,"Radhus - Farsta Strand, Stockholms kommun - Såld 29 januari 2023",Stockholm,4 500 000 kr,RadHus,"Farsta Strand, Stockholms kommun", 29 januari 2023,10.187728227718173
11396,4 495 000 kr,-645 000 kr (-14 %),Kedjehus,Äganderätt,6 rum,149 m²,,,722 m²,1971,58 981 kr/år,,,"Kedjehus - Västerhaninge, Haninge kommun - Såld 29 januari 2023",Stockholm,3 850 000 kr,RadHus,"Västerhaninge, Haninge kommun", 29 januari 2023,22.71049933189332
11397,5 175 000 kr,-150 000 kr (-3 %),Radhus,Äganderätt,5 rum,121 m²,4 m²,,147 m²,2016,38 585 kr/år,Ja,,"Radhus - Polhem, Järfälla kommun - Såld 29 januari 2023",Stockholm,5 025 000 kr,RadHus,"Polhem, Järfälla kommun", 29 januari 2023,19.07938540978276
11398,4 995 000 kr,-105 000 kr (-2 %),Parhus,Bostadsrätt,6 rum,160 m²,,,,2022,33 408 kr/år,Ja,,"Parhus - Eds Allé, Upplands Väsby kommun - Såld 29 januari 2023",Stockholm,4 890 000 kr,RadHus,"Eds Allé, Upplands Väsby kommun", 29 januari 2023,24.060472785528944
11399,4 950 000 kr,-750 000 kr (-15 %),Par-/kedje-/radhus,Äganderätt,5 rum,117 m²,,Ja,396 m²,1975,48 700 kr/år,Ja,,"Par-/kedje-/radhus - Resarö, Vaxholms kommun - Såld 29 januari 2023",Stockholm,4 200 000 kr,RadHus,"Resarö, Vaxholms kommun", 29 januari 2023,18.99254730529422
11400,4 525 000 kr,-25 000 kr (-1 %),Radhus,Äganderätt,7 rum,147 m²,,Ja,255 m²,1974,59 537 kr/år,Ja,,"Radhus - Hässelby Norra Villastad, Stockholms kommun - Såld 28 januari 2023",Stockholm,4 500 000 kr,RadHus,"Hässelby Norra Villastad, Stockholms kommun", 28 januari 2023,not found
11401,4 295 000 kr,-345 000 kr (-8 %),Par-/kedje-/radhus,Äganderätt,7 rum,136 m²,,Ja,369 m²,1977,55 225 kr/år,Ja,,"Par-/kedje-/radhus - Fågelsången, Norrtälje kommun - Såld 28 januari 2023",Stockholm,3 950 000 kr,RadHus,"Fågelsången, Norrtälje kommun", 28 januari 2023,61.6280788429882
11402,5 495 000 kr,-620 000 kr (-11 %),Radhus,Äganderätt,4 rum,119 m²,15 m²,,141 m²,1979,27 960 kr/år,,,"Radhus - Norrviken, Sollentuna kommun - Såld 28 januari 2023",Stockholm,4 875 000 kr,RadHus,"Norrviken, Sollentuna kommun", 28 januari 2023,17.018250682402243
11403,6 795 000 kr,-195 000 kr (-3 %),Radhus,Äganderätt,6 rum,155 m²,66 m²,,357 m²,1967,43 240 kr/år,,,"Radhus - Segeltorp, Huddinge kommun - Såld 28 januari 2023",Stockholm,6 600 000 kr,RadHus,"Segeltorp, Huddinge kommun", 28 januari 2023,9.085467513929755
11404,8 495 000 kr,-990 000 kr (-12 %),Radhus,Äganderätt,5 rum,123 m²,,,141 m²,2015,35 167 kr/år,Ja,,"Radhus - Beckomberga, Stockholms kommun - Såld 27 januari 2023",Stockholm,7 505 000 kr,RadHus,"Beckomberga, Stockholms kommun", 27 januari 2023,10.692182195445417
11405,3 495 000 kr,-95 000 kr (-3 %),Radhus,Tomträtt,4 rum,123 m²,14 m²,,179 m²,1974,45 556 kr/år,,,"Radhus - Hässelby Norra Villastad, Stockholms kommun - Såld 27 januari 2023",Stockholm,3 400 000 kr,RadHus,"Hässelby Norra Villastad, Stockholms kommun", 27 januari 2023,not found
11406,4 195 000 kr,-95 000 kr (-2 %),Radhus,Tomträtt,7 rum,130 m²,24 m²,,141 m²,1981,54 000 kr/år,Ja,,"Radhus - Botkyrka-Eriksberg, Botkyrka kommun - Såld 27 januari 2023",Stockholm,4 100 000 kr,RadHus,"Botkyrka-Eriksberg, Botkyrka kommun", 27 januari 2023,18.334884764409548
11407,4 995 000 kr,-595 000 kr (-12 %),Radhus,Äganderätt,4 rum,114 m²,,,224 m²,1972,59 378 kr/år,Ja,,"Radhus - Båthöjden, Nacka kommun - Såld 27 januari 2023",Stockholm,4 400 000 kr,RadHus,"Båthöjden, Nacka kommun", 27 januari 2023,11.341217955057285
11408,7 950 000 kr,-720 000 kr (-9 %),Radhus,Äganderätt,6 rum,131 m²,,,409 m²,1970,31 800 kr/år,Ja,,"Radhus - Nora, Danderyds kommun - Såld 27 januari 2023",Stockholm,7 230 000 kr,RadHus,"Nora, Danderyds kommun", 27 januari 2023,10.22441520362747
11409,12 450 000 kr,-2 050 000 kr (-16 %),Radhus,Äganderätt,5 rum,108 m²,79 m²,Ja,390 m²,1964,34 219 kr/år,Ja,,"Radhus - Bo- Gärde, Lidingö kommun - Såld 27 januari 2023",Stockholm,10 400 000 kr,RadHus,"Bo- Gärde, Lidingö kommun", 27 januari 2023,5.760609273436017
11410,5 895 000 kr,-95 000 kr (-2 %),Kedjehus,Äganderätt,7 rum,120 m²,130 m²,,272 m²,1974,59 000 kr/år,,,"Kedjehus - Vällingby Kälvesta, Stockholms kommun - Såld 27 januari 2023",Stockholm,5 800 000 kr,RadHus,"Vällingby Kälvesta, Stockholms kommun", 27 januari 2023,13.282971242696496
11411,5 795 000 kr,-195 000 kr (-3 %),Radhus,Äganderätt,5 rum,142 m²,,Ja,178 m²,1968,51 391 kr/år,Ja,,"Radhus - Krokhöjden, Nacka kommun - Såld 27 januari 2023",Stockholm,5 600 000 kr,RadHus,"Krokhöjden, Nacka kommun", 27 januari 2023,9.842240289188835
11412,5 250 000 kr,-150 000 kr (-3 %),Parhus,Äganderätt,5 rum,112 m²,,,"245,1 m²",1989,37 700 kr/år,,,"Parhus - Trångsund, Huddinge kommun - Såld 27 januari 2023",Stockholm,5 100 000 kr,RadHus,"Trångsund, Huddinge kommun", 27 januari 2023,11.354770352295533
11413,4 195 000 kr,-50 000 kr (-1 %),Radhus,Bostadsrätt,6 rum,147 m²,4 m²,,,,18 840 kr/år,,,"Radhus - Steninge Slottsby, Sigtuna kommun - Såld 27 januari 2023",Stockholm,4 145 000 kr,RadHus,"Steninge Slottsby, Sigtuna kommun", 27 januari 2023,35.31156447463613
11414,4 195 000 kr,-50 000 kr (-1 %),Radhus,Bostadsrätt,6 rum,147 m²,4 m²,,,,18 840 kr/år,,,"Radhus - Steninge Slottsby, Sigtuna kommun - Såld 27 januari 2023",Stockholm,4 145 000 kr,RadHus,"Steninge Slottsby, Sigtuna kommun", 27 januari 2023,35.31156447463613
11415,5 295 000 kr,-145 000 kr (-3 %),Parhus,Äganderätt,5 rum,128 m²,,,186 m²,1973,51 704 kr/år,,,"Parhus - Erikslund, Täby kommun - Såld 27 januari 2023",Stockholm,5 150 000 kr,RadHus,"Erikslund, Täby kommun", 27 januari 2023,15.463394380666154
11416,4 895 000 kr,-365 000 kr (-7 %),Parhus,Äganderätt,5 rum,110 m²,4 m²,,288 m²,1990,39 453 kr/år,,,"Parhus - Bollstanäs, Upplands Väsby kommun - Såld 27 januari 2023",Stockholm,4 530 000 kr,RadHus,"Bollstanäs, Upplands Väsby kommun", 27 januari 2023,20.726017747155478
11417,4 995 000 kr,-95 000 kr (-2 %),Parhus,Bostadsrätt,3 rum,54 m²,27 m²,,,1873,11 844 kr/år,,,"Parhus - Höjdhagen, Värmdö kommun - Såld 27 januari 2023",Stockholm,4 900 000 kr,RadHus,"Höjdhagen, Värmdö kommun", 27 januari 2023,17.8082739532839
11418,4 250 000 kr,-250 000 kr (-6 %),Parhus,Bostadsrätt,2 rum,78 m²,,,,,9 600 kr/år,Ja,,"Parhus - Länna, Huddinge kommun - Såld 27 januari 2023",Stockholm,4 000 000 kr,RadHus,"Länna, Huddinge kommun", 27 januari 2023,13.868505939240716
11419,6 895 000 kr,-495 000 kr (-7 %),Parhus,Äganderätt,3 rum,110 m²,,,223 m²,1974,61 850 kr/år,,,"Parhus - Ella Gård, Täby kommun - Såld 27 januari 2023",Stockholm,6 400 000 kr,RadHus,"Ella Gård, Täby kommun", 27 januari 2023,13.360629058056498
11420,4 300 000 kr,-200 000 kr (-5 %),Kedjehus,Äganderätt,5 rum,112 m²,,,310 m²,1971,58 634 kr/år,,,"Kedjehus - Dragonvreten, Vallentuna kommun - Såld 26 januari 2023",Stockholm,4 100 000 kr,RadHus,"Dragonvreten, Vallentuna kommun", 26 januari 2023,29.927418261907363
11421,3 995 000 kr,-195 000 kr (-5 %),Kedjehus,Äganderätt,5 rum,119 m²,,,628 m²,1973,30 109 kr/år,Ja,,"Kedjehus - Tumba, Botkyrka kommun - Såld 26 januari 2023",Stockholm,3 800 000 kr,RadHus,"Tumba, Botkyrka kommun", 26 januari 2023,19.36328695877675
11422,3 250 000 kr,-100 000 kr (-3 %),Radhus,Bostadsrätt,5 rum,99 m²,,,,2022,,Ja,,"Radhus - Steninge Slottsby, Sigtuna kommun - Såld 26 januari 2023",Stockholm,3 150 000 kr,RadHus,"Steninge Slottsby, Sigtuna kommun", 26 januari 2023,35.31156447463613
11423,6 500 000 kr,-50 000 kr (-1 %),Kedjehus,Äganderätt,4 rum,122 m²,,,414 m²,1980,53 065 kr/år,,,"Kedjehus - Vallatorp, Täby kommun - Såld 26 januari 2023",Stockholm,6 450 000 kr,RadHus,"Vallatorp, Täby kommun", 26 januari 2023,15.797998459731055
11424,5 795 000 kr,-45 000 kr (-1 %),Parhus,Bostadsrätt,5 rum,143 m²,,,,2018,22 764 kr/år,Ja,,"Parhus - Högmora, Huddinge kommun - Såld 26 januari 2023",Stockholm,5 750 000 kr,RadHus,"Högmora, Huddinge kommun", 26 januari 2023,9.874817860959501
11425,5 300 000 kr,-200 000 kr (-4 %),Parhus,Tomträtt,5 rum,117 m²,15 m²,,413 m²,1987,46 100 kr/år,,,"Parhus - Ekerö Nibbla, Ekerö kommun - Såld 26 januari 2023",Stockholm,5 100 000 kr,RadHus,"Ekerö Nibbla, Ekerö kommun", 26 januari 2023,24.52232454459245
11426,4 395 000 kr,-195 000 kr (-4 %),Parhus,Äganderätt,4 rum,99 m²,24 m²,,221 m²,1987,35 200 kr/år,,,"Parhus - Bromsten, Stockholms kommun - Såld 26 januari 2023",Stockholm,4 200 000 kr,RadHus,"Bromsten, Stockholms kommun", 26 januari 2023,10.931988519916851
11427,2 995 000 kr,-135 000 kr (-5 %),Radhus,Tomträtt,5 rum,135 m²,,,238 m²,1969,41 121 kr/år,,,"Radhus - Salem, Salems kommun - Såld 26 januari 2023",Stockholm,2 860 000 kr,RadHus,"Salem, Salems kommun", 26 januari 2023,22.22375660130049
11428,8 950 000 kr,-1 000 000 kr (-11 %),Radhus,Äganderätt,5 rum,125 m²,22 m²,,232 m²,1984,48 853 kr/år,,,"Radhus - Björknäs, Nacka kommun - Såld 26 januari 2023",Stockholm,7 950 000 kr,RadHus,"Björknäs, Nacka kommun", 26 januari 2023,9.674579327160814
11429,5 990 000 kr,-390 000 kr (-7 %),Kedjehus,Äganderätt,5 rum,125 m²,15 m²,,479 m²,1980,44 080 kr/år,,,"Kedjehus - Skälby, Järfälla kommun - Såld 26 januari 2023",Stockholm,5 600 000 kr,RadHus,"Skälby, Järfälla kommun", 26 januari 2023,14.968832716922062
11430,3 995 000 kr,-246 000 kr (-6 %),Radhus,Äganderätt,5 rum,119 m²,20 m²,Ja,294 m²,1964,63 510 kr/år,Ja,,"Radhus - Tuna/Österskär, Österåkers kommun - Såld 25 januari 2023",Stockholm,3 749 000 kr,RadHus,"Tuna/Österskär, Österåkers kommun", 25 januari 2023,20.221862849094922
11431,4 995 000 kr,-120 000 kr (-2 %),Kedjehus,Tomträtt,4 rum,119 m²,,,205 m²,1969,36 023 kr/år,Ja,,"Kedjehus - Solberga, Stockholms kommun - Såld 25 januari 2023",Stockholm,4 875 000 kr,RadHus,"Solberga, Stockholms kommun", 25 januari 2023,6.250899725242992
11432,5 895 000 kr,-145 000 kr (-2 %),Radhus,Äganderätt,5 rum,118 m²,,,192 m²,2011,38 186 kr/år,,,"Radhus - Sundbyberg, Sundbybergs kommun - Såld 25 januari 2023",Stockholm,5 750 000 kr,RadHus,"Sundbyberg, Sundbybergs kommun", 25 januari 2023,7.212362913079054
11433,5 650 000 kr,-150 000 kr (-3 %),Kedjehus,Äganderätt,5 rum,126 m²,24 m²,,348 m²,1982,34 369 kr/år,,,"Kedjehus - Viby, Sollentuna kommun - Såld 25 januari 2023",Stockholm,5 500 000 kr,RadHus,"Viby, Sollentuna kommun", 25 januari 2023,17.84150434742966
11434,5 795 000 kr,-345 000 kr (-6 %),Kedjehus,Äganderätt,5 rum,127 m²,,,285 m²,1980,43 570 kr/år,,,"Kedjehus - Vallatorp, Täby kommun - Såld 25 januari 2023",Stockholm,5 450 000 kr,RadHus,"Vallatorp, Täby kommun", 25 januari 2023,15.797998459731055
11435,4 995 000 kr,-205 000 kr (-4 %),Radhus,Äganderätt,6 rum,142 m²,,,135 m²,1983,43 800 kr/år,Ja,,"Radhus - Huddinge, Huddinge kommun - Såld 25 januari 2023",Stockholm,4 790 000 kr,RadHus,"Huddinge, Huddinge kommun", 25 januari 2023,11.992775626272657
11436,4 995 000 kr,-445 000 kr (-9 %),Kedjehus,Äganderätt,5 rum,120 m²,,,242 m²,2008,44 696 kr/år,,,"Kedjehus - Tullinge - Riksten, Botkyrka kommun - Såld 25 januari 2023",Stockholm,4 550 000 kr,RadHus,"Riksten, Botkyrka kommun", 25 januari 2023,19.427611539122033
11437,3 395 000 kr,-295 000 kr (-9 %),Parhus,Bostadsrätt,5 rum,105 m²,,,,2022,53 500 kr/år,Ja,,"Parhus - Margretelund - Tråsättra, Österåkers kommun - Såld 24 januari 2023",Stockholm,3 100 000 kr,RadHus,"Tråsättra, Österåkers kommun", 24 januari 2023,22.968783931734556
11438,3 495 000 kr,-45 000 kr (-1 %),Radhus,Äganderätt,6 rum,106 m²,10 m²,,306 m²,1964,28 400 kr/år,,,"Radhus - Tumba, Botkyrka kommun - Såld 24 januari 2023",Stockholm,3 450 000 kr,RadHus,"Tumba, Botkyrka kommun", 24 januari 2023,19.36328695877675
11439,12 950 000 kr,-1 750 000 kr (-14 %),Radhus,Äganderätt,5 rum,147 m²,38 m²,,298 m²,1964,,,,"Radhus - Näset, Lidingö kommun - Såld 24 januari 2023",Stockholm,11 200 000 kr,RadHus,"Näset, Lidingö kommun", 24 januari 2023,6.808942120404099
11440,3 995 000 kr,-245 000 kr (-6 %),Radhus,Äganderätt,4 rum,114 m²,15 m²,,201 m²,1976,65 885 kr/år,Ja,,"Radhus - Rickeby, Vallentuna kommun - Såld 24 januari 2023",Stockholm,3 750 000 kr,RadHus,"Rickeby, Vallentuna kommun", 24 januari 2023,22.688362183796748
11441,6 795 000 kr,-500 000 kr (-7 %),Parhus,Bostadsrätt,6 rum,133 m²,,Ja,,2016,30 600 kr/år,Ja,,"Parhus - Haghulta, Värmdö kommun - Såld 24 januari 2023",Stockholm,6 295 000 kr,RadHus,"Haghulta, Värmdö kommun", 24 januari 2023,22.663737157527024
11442,3 795 000 kr,-295 000 kr (-8 %),Radhus,Tomträtt,5 rum,137 m²,,Ja,173 m²,1972,58 081 kr/år,Ja,,"Radhus - Hässelby Norra Villastad, Stockholms kommun - Såld 24 januari 2023",Stockholm,3 500 000 kr,RadHus,"Hässelby Norra Villastad, Stockholms kommun", 24 januari 2023,not found
11443,3 495 000 kr,-195 000 kr (-6 %),Radhus,Äganderätt,5 rum,123 m²,11 m²,,162 m²,1977,46 312 kr/år,Ja,,"Radhus - Vendelsömalm, Haninge kommun - Såld 23 januari 2023",Stockholm,3 300 000 kr,RadHus,"Vendelsömalm, Haninge kommun", 23 januari 2023,16.888888483146268
11444,2 395 000 kr,-300 000 kr (-13 %),Radhus,Bostadsrätt,4 rum,104 m²,,,,1992,24 456 kr/år,Ja,,"Radhus - Munsö Söderbacken, Ekerö kommun - Såld 23 januari 2023",Stockholm,2 095 000 kr,RadHus,"Munsö Söderbacken, Ekerö kommun", 23 januari 2023,not found
11445,5 800 000 kr,-75 000 kr (-1 %),Kedjehus,Äganderätt,7 rum,170 m²,,,467 m²,1961,52 490 kr/år,,,"Kedjehus - Ekerö Träkvista, Ekerö kommun - Såld 23 januari 2023",Stockholm,5 725 000 kr,RadHus,"Ekerö Träkvista, Ekerö kommun", 23 januari 2023,16.790223988053015
11446,8 495 000 kr,-45 000 kr (-1 %),Radhus,Tomträtt,6 rum,137 m²,61 m²,Ja,383 m²,1947,41 025 kr/år,Ja,,"Radhus - Gubbängen - Enskede, Stockholms kommun - Såld 22 januari 2023",Stockholm,8 450 000 kr,RadHus,"Enskede, Stockholms kommun", 22 januari 2023,5.743980948738192
11447,3 295 000 kr,-195 000 kr (-6 %),Radhus,Äganderätt,2 rum,62 m²,,,166 m²,1984,39 648 kr/år,,,"Radhus - Norra Söderby, Haninge kommun - Såld 22 januari 2023",Stockholm,3 100 000 kr,RadHus,"Norra Söderby, Haninge kommun", 22 januari 2023,17.156978084722958
11448,7 950 000 kr,-140 000 kr (-2 %),Parhus,Äganderätt,6 rum,137 m²,16 m²,,625 m²,2008,38 013 kr/år,,,"Parhus - Gribbylund, Täby kommun - Såld 21 januari 2023",Stockholm,7 810 000 kr,RadHus,"Gribbylund, Täby kommun", 21 januari 2023,15.261665453559546
11449,5 995 000 kr,-145 000 kr (-2 %),Radhus,Bostadsrätt,5 rum,116 m²,9 m²,Ja,,2022,,Ja,,"Radhus - Tureberg, Sollentuna kommun - Såld 20 januari 2023",Stockholm,5 850 000 kr,RadHus,"Tureberg, Sollentuna kommun", 20 januari 2023,13.40859670413224
11450,4 795 000 kr,-270 000 kr (-6 %),Radhus,Tomträtt,4 rum,96 m²,,Ja,161 m²,1985,45 099 kr/år,Ja,,"Radhus - Skarpnäck, Stockholms kommun - Såld 20 januari 2023",Stockholm,4 525 000 kr,RadHus,"Skarpnäck, Stockholms kommun", 20 januari 2023,7.561757271831987
11451,2 795 000 kr,-495 000 kr (-18 %),Radhus,Bostadsrätt,4 rum,"105,5 m²",,,,1985,14 340 kr/år,Ja,,"Radhus - Tumba, Botkyrka kommun - Såld 20 januari 2023",Stockholm,2 300 000 kr,RadHus,"Tumba, Botkyrka kommun", 20 januari 2023,19.36328695877675
11452,8 295 000 kr,-45 000 kr (-1 %),Radhus,Äganderätt,6 rum,148 m²,33 m²,Ja,182 m²,1965,45 597 kr/år,Ja,,"Radhus - Älvsjö/Långsjö, Stockholms kommun - Såld 20 januari 2023",Stockholm,8 250 000 kr,RadHus,"Älvsjö/Långsjö, Stockholms kommun", 20 januari 2023,7.3499580500670465
11453,5 795 000 kr,-95 000 kr (-2 %),Parhus,Bostadsrätt,5 rum,143 m²,,,,2019,17 300 kr/år,Ja,"1 av 1, hiss finns ej","Parhus - Högmora, Huddinge kommun - Såld 20 januari 2023",Stockholm,5 700 000 kr,RadHus,"Högmora, Huddinge kommun", 20 januari 2023,9.874817860959501
11454,5 350 000 kr,-500 000 kr (-9 %),Parhus,Bostadsrätt,6 rum,137 m²,,Ja,,2017,18 000 kr/år,Ja,,"Parhus - Skälby, Järfälla kommun - Såld 20 januari 2023",Stockholm,4 850 000 kr,RadHus,"Skälby, Järfälla kommun", 20 januari 2023,14.968832716922062
11455,10 995 000 kr,-995 000 kr (-9 %),Par-/kedje-/radhus,Äganderätt,6 rum,159 m²,,,261 m²,2006,50 800 kr/år,,,"Par-/kedje-/radhus - Saltsjöbaden, Nacka kommun - Såld 20 januari 2023",Stockholm,10 000 000 kr,RadHus,"Saltsjöbaden, Nacka kommun", 20 januari 2023,14.267008297949955
11456,3 850 000 kr,-225 000 kr (-6 %),Radhus,Äganderätt,4 rum,127 m²,,Ja,168 m²,1975,24 543 kr/år,Ja,,"Radhus - Vaxmora, Sollentuna kommun - Såld 19 januari 2023",Stockholm,3 625 000 kr,RadHus,"Vaxmora, Sollentuna kommun", 19 januari 2023,16.70712916517159
11457,4 395 000 kr,-25 000 kr (-1 %),Parhus,Bostadsrätt,5 rum,"122,4 m²",,,,1993,28 679 kr/år,Ja,,"Parhus - Gribbylund, Täby kommun - Såld 18 januari 2023",Stockholm,4 370 000 kr,RadHus,"Gribbylund, Täby kommun", 18 januari 2023,15.261665453559546
11458,7 375 000 kr,-125 000 kr (-2 %),Par-/kedje-/radhus,Bostadsrätt,7 rum,192 m²,,,,2007,49 200 kr/år,,,"Par-/kedje-/radhus - Spånga Sundby, Stockholms kommun - Såld 18 januari 2023",Stockholm,7 250 000 kr,RadHus,"Spånga Sundby, Stockholms kommun", 18 januari 2023,11.7654007875991
11459,3 250 000 kr,-650 000 kr (-20 %),Kedjehus,Äganderätt,7 rum,135 m²,,,423 m²,1966,64 641 kr/år,,,"Kedjehus - Sunnerby, Nynäshamns kommun - Såld 18 januari 2023",Stockholm,2 600 000 kr,RadHus,"Sunnerby, Nynäshamns kommun", 18 januari 2023,36.69841145038393
11460,4 695 000 kr,-500 000 kr (-11 %),Kedjehus,Äganderätt,5 rum,101 m²,25 m²,,434 m²,1977,42 400 kr/år,,,"Kedjehus - Centralt - Nykvarn, Nykvarns kommun - Såld 18 januari 2023",Stockholm,4 195 000 kr,RadHus,"Nykvarn, Nykvarns kommun", 18 januari 2023,40.051821313727956
11461,1 795 000 kr,-95 000 kr (-5 %),Radhus,Bostadsrätt,3 rum,66 m²,,,,1973-1974,4 800 kr/år,Ja,,"Radhus - Bro - Finnsta, Upplands-Bro kommun - Såld 17 januari 2023",Stockholm,1 700 000 kr,RadHus,"Finnsta, Upplands-Bro kommun", 17 januari 2023,31.919595022136654
11462,3 490 000 kr,-290 000 kr (-8 %),Radhus,Bostadsrätt,5 rum,103 m²,,,,1962,4 000 kr/år,Ja,,"Radhus - Barkarby, Järfälla kommun - Såld 17 januari 2023",Stockholm,3 200 000 kr,RadHus,"Barkarby, Järfälla kommun", 17 januari 2023,14.757935860904034
11463,6 000 000 kr,-100 000 kr (-2 %),Radhus,Äganderätt,5 rum,131 m²,23 m²,,167 m²,1977,50 445 kr/år,Ja,,"Radhus - Skarpäng, Täby kommun - Såld 17 januari 2023",Stockholm,5 900 000 kr,RadHus,"Skarpäng, Täby kommun", 17 januari 2023,13.568880017822565
11464,5 995 000 kr,-145 000 kr (-2 %),Parhus,Bostadsrätt,5 rum,131 m²,,,,2017,,Ja,,"Parhus - Glömsta, Huddinge kommun - Såld 17 januari 2023",Stockholm,5 850 000 kr,RadHus,"Glömsta, Huddinge kommun", 17 januari 2023,12.86173095350289
11465,6 495 000 kr,-595 000 kr (-9 %),Parhus,Äganderätt,5 rum,129 m²,,,253 m²,2010,42 750 kr/år,,,"Parhus - Stensängen, Huddinge kommun - Såld 17 januari 2023",Stockholm,5 900 000 kr,RadHus,"Stensängen, Huddinge kommun", 17 januari 2023,12.743361697199143
11466,2 200 000 kr,-100 000 kr (-5 %),Radhus,Bostadsrätt,3 rum,77 m²,,,,1973,4 800 kr/år,Ja,,"Radhus - Finnsta, Upplands-Bro kommun - Såld 16 januari 2023",Stockholm,2 100 000 kr,RadHus,"Finnsta, Upplands-Bro kommun", 16 januari 2023,31.919595022136654
11467,3 300 000 kr,-50 000 kr (-2 %),Radhus,Äganderätt,4 rum,113 m²,,,161 m²,1969,17 656 kr/år,,,"Radhus - Märsta - Ekilla, Sigtuna kommun - Såld 16 januari 2023",Stockholm,3 250 000 kr,RadHus,"Ekilla, Sigtuna kommun", 16 januari 2023,36.37395190705518
11468,7 495 000 kr,-545 000 kr (-7 %),Parhus,Äganderätt,6 rum,189 m²,,,314 m²,1991,36 640 kr/år,,,"Parhus - Segeltorp, Huddinge kommun - Såld 16 januari 2023",Stockholm,6 950 000 kr,RadHus,"Segeltorp, Huddinge kommun", 16 januari 2023,9.085467513929755
11469,3 775 000 kr,-275 000 kr (-7 %),Radhus,Bostadsrätt,4 rum,99 m²,,,,2019-2020,21 265 kr/år,Ja,,"Radhus - Turinge, Nykvarns kommun - Såld 15 januari 2023",Stockholm,3 500 000 kr,RadHus,"Turinge, Nykvarns kommun", 15 januari 2023,38.69119009655
11470,7 695 000 kr,-95 000 kr (-1 %),Parhus,Äganderätt,7 rum,170 m²,,,421 m²,2015,39 437 kr/år,,,"Parhus - Vistaberg, Huddinge kommun - Såld 14 januari 2023",Stockholm,7 600 000 kr,RadHus,"Vistaberg, Huddinge kommun", 14 januari 2023,12.122812619514447
11471,5 995 000 kr,-145 000 kr (-2 %),Parhus,Äganderätt,4 rum,124 m²,,,565 m²,1995,50 579 kr/år,,,"Parhus - Myrängen, Huddinge kommun - Såld 14 januari 2023",Stockholm,5 850 000 kr,RadHus,"Myrängen, Huddinge kommun", 14 januari 2023,9.340089588553269
