typeProperty,typeOfForm,rooms,size_x100,bisize_x100,balkong,tomtarea_x10000,buildArea,uteplats,floor,type,distance_from_city_center,price_evolution_numbers_per_million,asking_price_per_million,cost_per_year_x1000,price_per_m2_x10000,elevator
7,5,3.0,0.8,0.0,1,0.0526,1.989,0,0.0,0,24.96485479539594,0.255,2.895,38.0,3.61875,0.0
0,5,5.0,0.9,0.0,1,0.2907,1.985,0,0.0,1,30.758633112519423,-0.35,2.55,0.0,2.833333333333333,0.0
4,2,1.0,0.31,0.0,0,0.0,1.946,0,0.25,3,37.597346935354594,0.205,2.295,0.0,7.403225806451614,1.0
8,5,7.0,1.88,0.98,1,0.1374,1.966,1,0.0,2,55.622937249737376,-0.495,5.695,31.563,1.9912587412587412,0.0
8,5,7.0,1.7,0.01,1,0.1063,1.977,0,0.0,2,48.594490430961855,-0.35,5.85,67.416,3.421052631578948,0.0
7,5,6.0,1.34,0.65,1,0.0214,1.973,0,0.0,0,16.028198594857745,0.025,3.495,54.585,1.756281407035176,0.0
7,5,4.0,1.19,0.0,1,0.0198,1.974,1,0.0,0,15.581479832817925,0.185,3.495,33.9,2.9369747899159666,0.0
8,5,4.0,0.79,0.0,1,0.2099,1.976,0,0.0,2,31.60558545187376,-0.495,3.995,0.0,5.056962025316455,0.0
7,5,5.0,1.52,0.04,1,0.0266,1.978,0,0.0,0,18.82468695474574,0.405,5.995,39.245,3.842948717948718,0.0
7,2,6.0,1.47,0.04,1,0.0,0.0,0,0.0,0,35.31156447463613,-0.05,4.195,18.84,2.7781456953642385,0.0
9,2,3.0,0.43,0.0,1,0.0,0.0,0,0.0,1,3.355186904519856,0.16,0.95,10.8,2.2093023255813957,0.0
9,5,3.0,0.64,0.0,1,0.2864,1.958,0,0.0,2,74.44904544543692,-0.495,3.295,10.136,5.1484375,0.0
6,2,5.0,1.067,0.0,1,0.0,1.993,1,0.0,0,17.84150434742966,-0.325,4.8,6.869,4.498594189315839,0.0
8,5,5.0,1.29,0.0,1,0.239,2.02,1,0.0,2,44.72972281236397,0.355,3.995,26.0,3.0968992248062017,0.0
8,5,8.0,1.67,0.0,1,0.0656,1.974,1,0.0,2,81.93370194313536,0.475,5.995,43.0,3.589820359281437,0.0
4,2,2.0,0.46,0.0,1,0.0,0.0,0,0.7142857142857143,3,83.02318384282832,-0.015,2.795,0.0,6.076086956521739,1.0
8,5,4.0,1.09,0.0,1,0.389,1.961,1,0.0,2,28.99332335235753,0.655,2.695,37.834,2.472477064220183,0.0
1,5,0.0,0.0,0.0,1,0.285,0.0,0,0.0,1,1.3425197639976765,0.105,2.495,3.2,0.0,0.0
7,5,7.0,1.41,0.26,1,0.0308,1.979,0,0.0,0,8.710158090157734,0.85,10.25,42.139,6.137724550898204,0.0
1,5,2.0,0.306,0.0,1,0.0448,1.966,1,0.0,1,8.940762407424922,0.08,1.295,12.955,4.23202614379085,0.0
8,5,6.0,1.88,0.4,1,0.097,1.977,0,0.0,2,39.84379055317324,0.25,6.5,43.0,2.850877192982456,0.0
4,2,3.0,0.88,0.0,1,0.0,1.968,0,2.0,3,29.141795549172247,0.05,1.975,0.0,2.244318181818182,1.0
0,5,2.0,0.25,0.0,1,0.04,0.0,0,0.0,1,59.37033884818055,-0.03,0.3,0.0,1.2,0.0
4,2,2.0,0.43,0.0,1,0.0,2.017,0,0.8333333333333334,3,22.146270311563043,0.305,2.395,2.16,5.569767441860465,1.0
9,5,4.0,0.72,0.16,1,1.2,1.909,0,0.0,1,1.6634337614097303,1.155,1.995,41.63,2.2670454545454546,0.0
8,5,6.0,2.0,0.0,1,0.0825,2.018,0,0.0,2,25.809611146692088,-0.91,5.85,42.192,2.925,0.0
8,5,3.0,0.68,0.0,1,0.2505,1.977,0,0.0,2,80.29451269086094,0.225,1.995,34.038,2.9338235294117645,0.0
1,5,0.0,0.74,0.0,1,0.3297,1.956,0,0.0,1,1.102097048513946,0.805,4.195,26.0,5.668918918918918,0.0
8,5,5.0,1.38,0.17,1,0.0565,1.983,0,0.0,2,84.83051953714792,-0.9,8.1,48.061,5.225806451612903,0.0
9,5,3.0,0.6,0.0,1,0.3307,1.968,1,0.0,1,4.236830063957628,0.305,2.995,28.16,4.991666666666666,0.0
7,5,0.0,1.03,0.12,1,0.0299,1.957,0,0.0,0,13.741321623975464,0.705,4.195,46.6,3.6478260869565218,0.0
8,5,6.0,2.33,0.47,1,0.1824,1.97,0,0.0,2,59.10111377972312,-1.095,8.695,93.474,3.1053571428571427,0.0
9,5,2.0,0.33,0.0,1,0.4017,1.909,0,0.0,1,0.6941383345310278,1.005,5.995,10.401,18.166666666666664,0.0
4,2,1.0,0.35,0.0,0,0.0,1.974,0,1.0,3,15.570542750554855,-0.095,1.395,3.9,3.985714285714285,0.0
9,5,5.0,0.83,0.6,1,0.22,1.949,0,0.0,1,2.824587541487726,-0.48,2.8,23.18,1.958041958041958,0.0
4,2,2.0,0.41,0.0,0,0.0,1.903,0,0.5,3,5.054079954830007,0.25,4.25,3.8,10.365853658536588,0.0
4,2,2.0,0.44,0.0,1,0.0,2.018,0,0.4,3,22.437677496369936,0.035,2.195,4.8,4.988636363636364,1.0
8,5,3.0,0.66,0.0,1,0.254,1.947,1,0.0,2,86.92999163236092,-0.545,4.695,6.586,7.113636363636363,0.0
8,5,3.0,1.35,0.59,1,0.1436,1.9,0,0.0,2,42.14614978224951,-0.395,4.195,79.583,2.1623711340206184,0.0
4,2,3.0,0.85,0.0,1,0.0,1.977,0,1.0,3,22.71049933189332,-0.345,2.295,0.0,2.7,1.0
7,5,5.0,1.0,0.5,1,0.0165,1.964,1,0.0,0,22.833912276923623,-0.195,3.995,47.505,2.663333333333333,0.0
9,5,3.0,0.54,0.15,1,0.788,1.992,0,0.0,1,3.355186904519856,-1.4,6.75,21.0,9.782608695652174,0.0
9,5,5.0,1.43,0.15,1,0.4776,1.991,0,0.0,1,0.0,3.525,6.975,32.574,4.4145569620253164,0.0
3,5,4.0,1.18,0.0,1,0.0495,1.962,1,0.0,0,20.12957389264076,-0.135,5.495,59.377,4.656779661016949,0.0
9,5,2.0,0.26,0.0,1,0.0301,1.99,1,0.0,1,62.38231158513691,0.205,1.595,23.12,6.134615384615384,0.0
1,5,4.0,0.68,0.1,1,0.1993,1.969,0,0.0,1,4.42416692330542,0.345,1.395,26.368,1.7884615384615383,0.0
7,2,5.0,1.14,0.03,1,0.0,2.021,1,0.0,0,13.568880017822565,-0.395,6.995,24.804,5.97863247863248,0.0
7,5,5.0,1.07,0.22,1,0.0231,1.978,1,0.0,0,11.069869630595957,-0.22,5.495,42.82,4.25968992248062,0.0
4,2,4.0,0.88,0.0,1,0.0,2.019,0,0.4285714285714285,3,35.32230824418784,-0.1,6.595,6.6,7.4943181818181825,1.0
8,5,8.0,2.1,0.0,1,0.096,2.003,0,0.0,2,37.45265937797935,-0.55,9.25,35.2,4.404761904761904,0.0
7,2,4.0,1.08,0.0,1,0.0,1.992,1,0.0,0,19.36328695877675,-0.095,2.495,0.0,2.310185185185185,0.0
8,5,5.0,1.4,0.0,1,0.1036,2.017,0,0.0,2,89.14976389572793,0.75,9.875,56.206,7.053571428571429,0.0
4,2,2.0,0.59,0.0,0,0.0,1.929,0,0.0,3,7.097237509468962,0.3,5.6,10.0,9.491525423728811,1.0
4,2,1.0,0.44,0.0,1,0.0,1.964,0,-0.1428571428571428,3,20.22186284909492,-0.045,0.995,0.0,2.261363636363636,1.0
4,2,1.0,0.21,0.0,1,0.0,1.94,0,0.1666666666666666,3,18.23225366113165,0.205,2.395,0.9,11.404761904761903,1.0
8,5,6.0,1.42,0.39,1,0.5278,1.936,1,0.0,2,44.72972281236397,-0.145,4.395,63.851,2.4281767955801103,0.0
8,5,6.0,1.7,0.0,1,0.0927,2.0,0,0.0,2,37.23571944110043,-0.245,7.995,58.313,4.702941176470588,0.0
8,5,4.0,1.12,0.24,1,0.1133,1.958,0,0.0,2,33.7964833471116,-0.195,5.995,36.1,4.408088235294118,0.0
4,2,3.5,0.925,0.0,1,0.0,1.978,0,0.8333333333333334,3,34.01211645139984,-0.195,3.195,9.332,3.454054054054054,1.0
3,5,5.0,1.25,0.05,1,0.0421,1.963,1,0.0,0,6.494664448731776,1.225,9.975,48.661,7.673076923076923,0.0
6,2,3.0,0.545,0.075,1,0.0,1.986,1,0.0,0,28.352817894852222,-0.195,2.395,23.95,3.862903225806452,0.0
9,5,3.0,0.67,0.0,1,0.1999,1.969,1,0.0,1,13.40859670413224,-0.145,3.395,32.671,5.067164179104478,0.0
1,5,3.0,0.58,0.0,1,0.4369,1.981,0,0.0,1,27.770113137884508,0.38,2.5,16.852,4.310344827586207,0.0
4,2,2.0,0.675,0.0,1,0.0,1.987,0,1.0,3,13.402988225873134,0.205,2.495,13.068,3.696296296296296,1.0
3,5,5.0,1.27,0.0,1,0.0301,1.975,0,0.0,0,18.99254730529422,0.45,4.95,47.7,3.897637795275591,0.0
1,1,3.0,0.57,0.0,1,0.0,1.963,0,0.0,1,1.4211754666395584,0.155,0.495,11.0,0.868421052631579,0.0
4,2,2.0,0.61,0.0,1,0.0,2.014,0,0.8333333333333334,3,21.82922168882202,-0.145,3.295,6.0,5.401639344262295,1.0
9,5,3.0,0.85,0.15,1,0.2449,1.979,1,0.0,1,23.12642220745356,-0.245,3.495,16.5,3.495,0.0
9,5,3.0,0.85,0.0,1,0.1228,1.978,0,0.0,1,0.9836459204127008,-0.18,2.495,41.322,2.9352941176470586,0.0
1,5,3.0,0.32,0.15,1,0.217,1.924,0,0.0,1,7.426201356059989,0.37,1.25,8.284,2.6595744680851063,0.0
4,2,3.0,0.76,0.0,1,0.0,1.957,0,0.3333333333333333,3,74.44904544543692,0.05,2.15,2.496,2.8289473684210527,0.0
4,2,1.0,0.28,0.0,1,0.0,1.934,0,0.0,3,8.860169990068844,0.255,2.45,5.592,8.749999999999998,0.0
4,2,5.0,1.05,0.0,1,0.0,1.933,1,0.0,3,66.43059524142994,-0.5,7.05,19.1,6.714285714285714,0.0
8,5,5.0,0.8,0.8,1,0.055,1.952,0,0.0,2,81.25525784506978,0.15,5.775,31.431,3.609375,0.0
3,5,9.0,1.39,0.9,1,0.0428,1.973,0,0.0,0,21.22329334595104,0.105,5.495,33.25,2.399563318777292,0.0
8,5,5.0,1.12,0.0,1,0.0212,1.974,1,0.0,2,62.393452195848845,-0.295,3.995,10.0,3.5669642857142856,0.0
7,2,4.0,0.76,0.0,1,0.0,2.016,1,0.0,0,62.38231158513691,0.055,2.295,11.325,3.019736842105263,0.0
8,5,6.0,1.68,0.35,1,0.0883,2.017,0,0.0,2,27.158361361865108,-0.3,9.5,46.71,4.679802955665025,0.0
7,5,5.0,0.9,0.42,1,0.0399,1.956,0,0.0,0,6.227841517853455,0.08,6.495,27.67,4.920454545454546,0.0
9,5,3.0,0.6,0.0,1,0.2751,1.977,0,0.0,1,2.824587541487726,0.36,1.6,19.163,2.666666666666667,0.0
4,2,2.0,0.625,0.0,1,0.0,1.993,0,1.0,3,14.976982823976105,0.055,1.495,9.876,2.392,1.0
7,2,5.0,1.22,0.0,1,0.0,2.005,1,0.0,0,12.122812619514448,0.905,4.995,27.372,4.094262295081967,0.0
7,5,6.0,1.3,0.0,1,0.019,1.97,0,0.0,0,16.028198594857745,-0.195,4.395,36.8,3.3807692307692303,0.0
1,5,2.0,0.3,0.0,1,0.0,0.0,0,0.0,1,6.27212878997196,0.03,0.2,0.0,0.6666666666666667,0.0
7,5,4.0,1.08,0.0,1,0.0162,1.992,1,0.0,0,19.36328695877675,0.565,2.995,31.4,2.7731481481481484,0.0
8,5,8.0,1.34,1.34,1,0.0981,1.965,0,0.0,2,84.18687081973796,0.3,5.3,37.793,1.9776119402985075,0.0
7,2,5.0,1.04,0.0,1,0.0,1.952,1,0.0,0,11.269427313107832,0.35,5.975,4.8,5.745192307692308,0.0
8,5,6.0,1.45,0.0,1,0.0705,1.981,1,0.0,2,3.5530742136746114,0.125,6.975,52.382,4.810344827586207,0.0
1,5,4.0,0.79,0.15,1,0.2473,1.979,0,0.0,1,1.5580651240704306,0.41,2.19,30.024,2.3297872340425534,0.0
0,5,3.0,0.61,0.0,1,0.3073,1.97,0,0.0,1,18.3522490560978,-0.145,1.995,15.367,3.2704918032786887,0.0
4,2,2.0,0.565,0.0,1,0.0,1.905,0,0.3333333333333333,3,6.441590980048202,0.38,5.25,6.0,9.29203539823009,1.0
4,2,2.0,0.4639999999999999,0.0,0,0.0,1.929,0,0.4,3,18.618872730468944,0.305,3.995,7.392,8.609913793103448,1.0
4,2,1.0,0.31,0.0,1,0.0,2.021,0,3.0,3,11.283850799919176,-0.045,1.995,5.4,6.435483870967742,1.0
7,4,5.0,1.0,0.5,1,0.0596,1.969,0,0.0,0,7.900322001714438,0.05,6.45,57.716,4.3,0.0
1,5,3.0,0.72,0.0,1,0.2156,1.979,0,0.0,1,12.71061279826193,0.205,2.795,15.0,3.8819444444444446,0.0
8,5,6.0,1.66,0.48,1,0.1123,1.99,1,0.0,2,64.44096555764919,-0.3,4.85,50.511,2.266355140186916,0.0
4,2,3.0,0.69,0.0,1,0.0,1.952,0,0.0,3,14.251288671411851,-0.14,2.99,0.0,4.333333333333334,0.0
1,5,3.0,0.55,0.0,1,0.1439,1.979,0,0.0,1,2.824587541487726,0.175,1.575,26.2,2.8636363636363638,0.0
0,5,3.0,0.65,0.0,1,0.4213,1.954,0,0.0,1,2.824587541487726,-0.19,2.89,17.13,4.446153846153846,0.0
1,5,3.0,0.28,0.0,1,0.1956,1.989,0,0.0,1,8.572209264648118,0.23,1.095,21.277,3.9107142857142856,0.0
8,5,8.0,1.95,0.93,1,0.1268,1.936,0,0.0,2,24.62077566918236,0.9,9.75,48.321,3.3854166666666665,0.0
9,5,3.0,0.8,0.0,1,0.2405,2.012,0,0.0,1,5.313369682484913,0.425,2.495,26.004,3.11875,0.0
8,5,6.0,1.67,0.3,1,0.1097,1.998,0,0.0,2,24.828846498811213,-0.65,7.95,53.7,4.035532994923858,0.0
4,2,3.0,0.91,0.0,1,0.0,2.009,0,0.875,3,21.22430714759017,0.105,3.995,13.2,4.39010989010989,1.0
8,5,10.0,2.08,1.08,1,0.0994,2.001,1,0.0,2,84.18687081973796,-0.1,17.95,36.975,5.680379746835443,0.0
9,5,3.0,0.6,0.0,1,0.203,1.98,0,0.0,1,16.416433332726545,-0.245,2.195,31.188,3.6583333333333337,0.0
9,5,3.0,0.55,0.0,1,0.387,2.002,0,0.0,2,60.70480763502802,-0.271457,4.475,34.975,8.136363636363635,0.0
7,2,5.0,1.23,0.0,1,0.0,2.002,1,0.0,0,11.956537878498196,-0.295,6.495,39.588,5.2804878048780495,0.0
0,5,1.0,0.2,0.09,1,0.0667,1.947,0,0.0,1,15.463657191023495,-0.1,1.395,8.118,4.810344827586207,0.0
4,2,3.0,0.71,0.0,1,0.0,2.016,0,1.0,3,10.22441520362747,-0.095,3.095,15.602,4.359154929577465,1.0
8,5,2.0,0.52,0.3,1,0.1961,1.901,0,0.0,2,67.41932481293655,-0.45,2.95,34.09,3.597560975609756,0.0
4,2,2.0,0.32,0.0,1,0.0,1.939,0,4.0,3,27.371482281576643,0.28,3.195,0.0,9.984375,1.0
8,5,6.0,1.54,0.59,1,0.0802,1.99,0,0.0,2,29.264817807232035,-0.65,9.8,13.5,4.60093896713615,0.0
4,2,2.0,0.345,0.0,0,0.0,1.939,0,1.0,3,11.296547001382812,0.155,2.495,4.35,7.231884057971015,0.0
7,2,5.0,0.99,0.0,1,0.0,2.015,1,0.0,0,15.884606867872265,0.305,4.295,14.4,4.338383838383838,0.0
9,5,4.0,1.32,0.0,1,0.2212,0.0,0,0.0,1,6.27212878997196,2.4,8.9,48.013,6.742424242424243,0.0
7,2,5.0,1.37,0.0,1,0.0,1.985,1,0.0,0,47.26463406409111,-0.175,1.975,28.992,1.4416058394160585,0.0
4,2,3.0,0.78,0.0,1,0.0,1.97,0,0.5,3,14.067345977248117,-0.395,3.395,8.0,4.352564102564102,1.0
1,5,4.0,0.71,0.4,1,0.4172,1.963,0,0.0,1,21.07795653247828,1.5,2.75,20.913,2.477477477477477,0.0
9,5,4.0,1.25,0.0,1,0.4809,2.006,0,0.0,2,95.29333183923114,-0.2,9.95,32.0,7.96,0.0
8,5,6.0,1.12,0.0,1,0.0494,1.961,0,0.0,2,9.56318823105338,0.205,5.995,27.413,5.352678571428571,0.0
9,5,2.0,0.65,0.0,1,0.273,1.938,0,0.0,1,8.714953786728856,-0.55,5.75,27.375,8.846153846153847,0.0
7,5,3.0,0.8,0.0,1,0.0162,1.98,0,0.0,0,49.15827262652338,-0.07,2.575,52.668,3.21875,0.0
7,5,6.0,1.45,0.55,1,0.0259,1.968,0,0.0,0,11.843198201722709,0.275,4.975,31.235,2.4875,0.0
4,2,3.0,0.75,0.0,1,0.0,1.901,1,0.0,3,12.446525933644653,0.35,8.85,14.7,11.8,0.0
7,5,5.0,1.22,0.08,1,0.0202,1.967,0,0.0,0,22.71049933189332,-0.27,3.895,49.525,2.996153846153846,0.0
4,2,4.0,0.894,0.0,1,0.0,1.996,0,0.4,3,21.22329334595104,0.505,2.795,8.28,3.1263982102908274,1.0
7,2,4.0,1.04,0.0,1,0.0,1.961,0,0.0,0,21.327060643829284,0.035,4.59,13.884,4.413461538461538,0.0
4,0,1.0,0.32,0.0,1,0.0,1.903,0,1.0,3,10.267917362439082,0.205,2.995,8.8,9.359375,0.0
4,2,1.5,0.34,0.0,1,0.0,2.012,0,1.0,3,35.734956397129864,-0.341,2.695,5.28,7.926470588235293,1.0
8,5,6.0,1.68,0.25,1,0.0842,1.992,0,0.0,2,28.46692736121598,0.665,7.995,25.7,4.142487046632124,0.0
1,1,3.0,0.57,0.0,1,0.0,1.963,0,0.0,1,4.0219086692254375,-0.01,0.395,9.305,0.6929824561403509,0.0
1,5,5.0,0.94,0.15,1,0.1775,1.979,0,0.0,1,3.48912939531223,0.055,4.895,25.828,4.490825688073395,0.0
7,5,5.0,0.89,0.29,1,0.0309,1.962,0,0.0,0,6.284971120633211,0.525,8.5,29.33,7.203389830508475,0.0
4,2,3.0,0.69,0.0,1,0.0,1.961,0,0.5,3,28.61050184740288,-0.035,1.975,7.8,2.86231884057971,0.0
8,5,7.0,1.29,1.62,1,0.0831,1.969,0,0.0,2,68.07130921832866,-0.445,7.495,40.8,2.5756013745704465,0.0
4,2,3.0,0.815,0.0,1,0.0,1.964,0,0.3333333333333333,3,38.78407354402492,-0.145,3.195,0.0,3.920245398773006,0.0
9,5,3.0,0.5,0.4,1,0.25,1.964,0,0.0,1,33.795008757669464,-0.1,2.9,34.308,3.2222222222222223,0.0
9,5,3.0,0.68,0.0,1,0.2365,1.933,0,0.0,1,6.441648052936902,1.725,6.575,0.0,9.669117647058824,0.0
8,5,3.0,0.53,0.5,1,0.2501,1.962,0,0.0,2,8.351826333647425,0.365,0.795,0.0,0.7718446601941747,0.0
1,1,1.0,0.17,0.0,1,0.02,1.986,0,0.0,1,3.280531404054184,-0.005,0.595,1.95,3.5,0.0
7,5,6.0,1.23,0.62,1,0.0162,1.974,0,0.0,0,13.21636978507356,-0.17,3.895,44.973,2.105405405405405,0.0
7,4,5.0,1.17,0.2,1,0.0284,1.972,1,0.0,0,0.0,-0.245,3.495,44.256,2.551094890510949,0.0
9,5,4.0,0.87,0.0,1,0.2096,1.965,0,0.0,1,49.58748957491181,-0.75,3.85,19.9,4.425287356321839,0.0
4,2,1.0,0.23,0.0,0,0.0,0.0,0,1.0,3,20.12957389264076,0.215,1.995,3.6,8.673913043478262,0.0
4,2,1.0,0.28,0.0,1,0.0,2.019,0,0.25,3,20.009893981000506,-0.045,1.295,3.9,4.624999999999999,1.0
8,5,6.0,1.79,0.33,1,0.1106,1.977,0,0.0,2,77.90231001915959,-0.2,5.45,36.9,2.570754716981132,0.0
4,2,2.0,0.6679999999999999,0.0,1,0.0,1.982,1,0.5,3,33.10111496025043,-0.045,4.495,2.724,6.729041916167665,0.0
7,5,5.0,1.18,0.0,1,0.0207,1.968,0,0.0,0,16.22987130823462,0.105,4.295,46.453,3.639830508474577,0.0
6,5,4.0,1.06,0.0,1,0.0499,1.99,0,0.0,0,19.268031395299825,0.855,5.995,30.865,5.65566037735849,0.0
6,2,6.0,1.45,0.0,1,0.0,2.019,1,0.0,0,15.721475585374789,0.55,6.5,33.384,4.482758620689655,0.0
8,5,5.0,2.0,0.0,1,0.2245,1.921,0,0.0,2,31.715209317062712,1.0,5.25,36.486,2.625,0.0
1,5,1.0,0.36,0.0,1,0.2249,1.963,0,0.0,1,2.824587541487726,0.3,1.5,5.767,4.166666666666666,0.0
4,2,3.0,1.115,0.0,1,0.0,1.997,0,0.0,3,11.956537878498196,0.705,7.995,10.0,7.170403587443946,0.0
7,5,5.0,1.33,0.0,1,0.0179,1.975,0,0.0,0,22.68293017182527,-0.195,3.995,34.35,3.0037593984962405,0.0
3,5,5.0,1.16,0.0,1,0.0221,2.001,0,0.0,0,20.908008437606163,-0.15,5.35,34.45,4.612068965517242,0.0
5,5,5.0,1.19,0.6,1,0.0329,1.949,0,0.0,0,6.305116430541525,0.95,10.9,53.1,6.089385474860335,0.0
1,5,4.0,0.66,0.1,1,0.2087,1.978,0,0.0,1,1.4211754666395584,0.405,1.995,20.21,2.625,0.0
7,5,4.0,0.89,0.0,1,0.011,1.975,1,0.0,0,9.605640548162867,0.225,3.975,52.403,4.466292134831461,0.0
4,2,2.0,0.545,0.0,1,0.0,1.962,0,0.3333333333333333,3,12.122812619514448,-0.095,1.595,0.0,2.9266055045871555,0.0
4,2,2.0,0.55,0.0,1,0.0,1.901,0,2.0,3,11.622584762199772,1.62,4.85,6.0,8.818181818181818,1.0
4,2,4.0,0.82,0.08,1,0.0,2.023,0,0.1052631578947368,3,17.98889249892762,-0.645,5.495,15.576,6.105555555555555,1.0
4,2,2.0,0.66,0.0,1,0.0,1.972,0,0.1666666666666666,3,37.45265937797935,0.105,2.495,4.5,3.7803030303030303,1.0
6,4,3.0,0.89,0.0,1,0.0135,1.98,0,0.0,0,11.308480738990664,0.17,2.49,42.576,2.797752808988764,0.0
4,2,2.0,0.48,0.0,1,0.0,1.929,0,0.4,3,23.736349574527445,0.965,4.795,0.0,9.989583333333332,1.0
8,5,5.0,1.05,0.0,1,0.273,1.95,1,0.0,2,40.7892366679098,-0.485,3.495,27.429,3.3285714285714283,0.0
1,5,3.0,0.58,0.0,1,0.3257,1.977,0,0.0,1,8.869180501160562,1.75,3.75,15.91,6.465517241379311,0.0
0,5,4.0,1.0,0.0,1,0.2826,1.966,0,0.0,1,3.5889532706168565,-0.095,2.295,19.9,2.295,0.0
7,2,4.0,0.92,0.0,1,0.0,0.0,0,0.0,0,18.92573888139843,-0.05,3.45,22.871,3.75,0.0
7,5,6.0,1.3,0.0,1,0.0227,2.014,1,0.0,0,21.327060643829284,0.705,7.395,37.906,5.688461538461539,0.0
8,5,5.0,1.06,0.6,1,0.0541,1.944,0,0.0,2,83.02318384282832,-0.235,4.285,36.84,2.5813253012048194,0.0
8,5,2.0,0.43,0.0,1,0.1518,1.97,0,0.0,2,41.64810972742738,0.105,2.595,14.25,6.034883720930233,0.0
4,2,2.0,0.35,0.17,1,0.0,2.019,0,2.0,3,18.82468695474574,-0.1,4.9,8.4,9.423076923076923,1.0
4,2,2.0,0.44,0.0,1,0.0,1.938,0,0.625,3,11.354770352295532,0.05,4.35,0.0,9.886363636363637,1.0
8,5,7.0,2.13,0.64,1,0.1095,1.945,0,0.0,2,18.99254730529422,0.1,15.45,7.0,5.577617328519856,0.0
8,5,7.0,1.83,0.23,1,0.1437,1.977,0,0.0,2,19.67624581563873,0.25,9.8,46.574,4.757281553398058,0.0
7,5,4.0,0.8,0.0,1,0.0124,2.006,0,0.0,0,18.23423982062886,-0.35,4.85,39.852,6.0625,0.0
7,5,5.0,1.17,0.36,1,0.0323,1.976,0,0.0,0,0.0,0.405,4.395,43.891,2.872549019607843,0.0
9,5,5.0,0.7,0.4,1,0.1634,1.984,0,0.0,1,2.1843622222793844,0.5,4.8,30.442,4.363636363636364,0.0
8,5,6.0,1.59,0.0,1,0.1035,2.011,0,0.0,2,28.532266334855024,-0.125,7.875,44.854,4.952830188679245,0.0
6,2,4.0,1.12,0.0,1,0.0,1.984,1,0.0,0,13.493895085494438,-0.495,4.795,29.712,4.281249999999999,0.0
1,5,2.0,0.4,0.0,1,0.235,1.958,0,0.0,1,11.283850799919176,0.18,1.995,5.425,4.9875,0.0
9,5,2.0,0.38,0.12,1,0.1897,1.959,0,0.0,1,6.441590980048202,-0.185,1.685,23.617,3.37,0.0
0,5,2.0,0.56,0.0,1,0.3798,1.952,0,0.0,1,6.27212878997196,-0.025,2.5,15.229,4.4642857142857135,0.0
4,2,2.0,0.67,0.0,1,0.0,1.953,0,0.6666666666666666,3,36.33144039703912,-0.095,6.695,0.0,9.992537313432836,1.0
4,2,1.0,0.4579999999999999,0.0,1,0.0,1.988,0,0.3333333333333333,3,15.285963297390444,-0.12,1.095,0.0,2.3908296943231444,0.0
4,2,1.5,0.4,0.0,1,0.0,0.0,0,1.0,3,40.527060260027866,-0.135,1.995,10.764,4.9875,1.0
7,4,6.0,1.05,0.12,1,0.0228,1.962,0,0.0,0,8.940762407424922,0.36,4.195,49.125,3.585470085470085,0.0
1,5,3.0,0.6,0.0,1,0.2482,1.955,0,0.0,1,6.995231702446559,0.325,2.475,25.419,4.125,0.0
7,5,5.0,1.37,0.0,1,0.0158,1.969,1,0.0,0,8.132360177630156,-0.095,5.895,26.0,4.302919708029197,0.0
6,4,5.0,1.06,0.0,1,0.0235,1.991,0,0.0,0,13.21636978507356,0.08,3.65,25.2,3.443396226415094,0.0
8,2,5.0,1.02,0.0,1,0.0,1.925,1,0.0,2,64.44096555764919,0.405,7.995,7.44,7.838235294117648,0.0
4,2,3.0,0.7,0.0,1,0.0,1.954,0,3.0,3,86.92999163236092,-0.2,6.495,4.8,9.278571428571428,1.0
4,2,3.0,0.68,0.0,1,0.0,1.96,0,0.0,3,6.670921557482912,-0.195,1.795,4.2,2.639705882352941,0.0
4,2,1.0,0.31,0.0,1,0.0,1.904,0,2.0,3,30.47795962494194,-0.045,1.695,6.36,5.467741935483871,1.0
7,5,6.0,1.13,0.58,1,0.0161,1.982,0,0.0,0,15.223555441540649,0.25,5.35,36.366,3.1286549707602345,0.0
9,5,3.0,0.54,0.0,1,0.2612,1.958,0,0.0,1,13.331821071900311,-0.25,1.9,10.95,3.518518518518518,0.0
0,5,4.0,0.43,0.45,1,0.337,1.962,0,0.0,1,3.703878259761287,-0.135,0.975,0.0,1.1079545454545454,0.0
3,5,6.0,1.69,0.38,1,0.0449,1.959,0,0.0,0,0.0,0.35,7.45,39.3,3.599033816425121,0.0
7,2,5.0,1.21,0.0,1,0.0,2.021,1,0.0,0,18.92573888139843,-0.42,4.795,26.399,3.962809917355372,0.0
1,5,5.0,0.67,0.0,1,0.2031,1.966,0,0.0,1,2.1843622222793844,1.025,1.25,15.227,1.8656716417910448,0.0
1,5,1.0,0.2,0.0,1,0.6902,0.0,0,0.0,1,12.463983337169468,-0.3,4.8,0.0,24.0,0.0
0,5,2.0,0.3,0.16,1,0.068,1.936,0,0.0,1,16.1768868259903,-0.15,1.85,0.0,4.021739130434782,0.0
4,2,2.0,0.56,0.0,1,0.0,1.951,0,1.0,3,10.279671472579494,0.19,2.25,0.0,4.017857142857142,0.0
4,2,3.0,0.51,0.0,1,0.0,0.0,0,1.0,3,65.61035782849979,0.205,3.995,7.5,7.833333333333333,0.0
8,5,7.0,2.34,0.0,1,0.1956,2.014,0,0.0,2,16.532718300506904,3.05,21.75,50.3,9.294871794871796,0.0
