,price_per_m2,asking_price,price_evolution,typeProperty,typeOfForm,rooms,size,bisize,balkong,tomtarea,buildArea,cost,uteplats,floor,area,sold_price,type,precise_location,date_sold,distance_from_city_center
16186,1 495 000 kr,-20 000 kr (-1 %),Vinterbonat fritidshus,Äganderätt,3 rum,74 m²,,,2 003 m²,1991,20 830 kr/år,,,"Vinterbonat fritidshus - Hammarskogen, Norrtälje kommun - Såld 21 juni 2023",Stockholm,1 475 000 kr,villa,"Hammarskogen, Norrtälje kommun", 21 juni 2023,92.4340555857047
16187,5 750 000 kr,-250 000 kr (-4 %),Villa,Äganderätt,6 rum,99 m²,99 m²,,728 m²,1976,45 638 kr/år,,,"Villa - Fresta, Upplands Väsby kommun - Såld 21 juni 2023",Stockholm,5 500 000 kr,villa,"Fresta, Upplands Väsby kommun", 21 juni 2023,22.070530073051128
16188,7 795 000 kr,-45 000 kr (-1 %),Villa,Äganderätt,6 rum,153 m²,,,629 m²,2007,54 100 kr/år,,,"Villa - Lyckeby, Haninge kommun - Såld 21 juni 2023",Stockholm,7 750 000 kr,villa,"Lyckeby, Haninge kommun", 21 juni 2023,18.165792380837672
16189,1 350 000 kr,-150 000 kr (-11 %),Villa,Äganderätt,4 rum,78 m²,26 m²,Ja,1 614 m²,1937,51 900 kr/år,Ja,,"Villa - Hallstavik, Norrtälje kommun - Såld 21 juni 2023",Stockholm,1 200 000 kr,villa,"Hallstavik, Norrtälje kommun", 21 juni 2023,86.20179966780029
16190,6 195 000 kr,-95 000 kr (-2 %),Villa,Äganderätt,6 rum,129 m²,,,418 m²,2017,55 030 kr/år,,,"Villa - Eds Allé, Upplands Väsby kommun - Såld 20 juni 2023",Stockholm,6 100 000 kr,villa,"Eds Allé, Upplands Väsby kommun", 20 juni 2023,24.060472785528944
16191,8 700 000 kr,-250 000 kr (-3 %),Villa,Äganderätt,6 rum,130 m²,15 m²,,1 023 m²,1981,46 596 kr/år,,,"Villa - Ella Park, Täby kommun - Såld 20 juni 2023",Stockholm,8 450 000 kr,villa,"Ella Park, Täby kommun", 20 juni 2023,13.929327865242099
16192,2 295 000 kr,-45 000 kr (-2 %),Vinterbonat fritidshus,Äganderätt,3 rum,57 m²,25 m²,,891 m²,1979,25 660 kr/år,,,"Vinterbonat fritidshus - Rådmansö - Västanvik, Norrtälje kommun - Såld 20 juni 2023",Stockholm,2 250 000 kr,villa,"Västanvik, Norrtälje kommun", 20 juni 2023,67.96370262330248
16193,3 895 000 kr,-145 000 kr (-4 %),Villa,Äganderätt,3 rum,92 m²,,,2 143 m²,1790,20 700 kr/år,,,"Villa - Frösunda, Vallentuna kommun - Såld 20 juni 2023",Stockholm,3 750 000 kr,villa,"Frösunda, Vallentuna kommun", 20 juni 2023,33.796630535648696
16194,3 995 000 kr,-95 000 kr (-2 %),Villa,Äganderätt,3 rum,65 m²,8 m²,,1 680 m²,1955,31 400 kr/år,,,"Villa - Tullinge Villastad, Botkyrka kommun - Såld 20 juni 2023",Stockholm,3 900 000 kr,villa,"Tullinge Villastad, Botkyrka kommun", 20 juni 2023,14.843533894943299
16195,7 195 000 kr,-3 195 000 kr (-44 %),Villa,Äganderätt,5 rum,89 m²,,,1 831 m²,1967,18 800 kr/år,Ja,,"Villa - Bro, Upplands-Bro kommun - Såld 20 juni 2023",Stockholm,4 000 000 kr,villa,"Bro, Upplands-Bro kommun", 20 juni 2023,32.21269751597232
16196,11 300 000 kr,-300 000 kr (-3 %),Vinterbonat fritidshus,Äganderätt,3 rum,69 m²,,,2 789 m²,,5 700 kr/år,,,"Vinterbonat fritidshus - Upplands-Bro, Upplands-Bro kommun - Såld 20 juni 2023",Stockholm,11 000 000 kr,villa,"Upplands-Bro, Upplands-Bro kommun", 20 juni 2023,28.99665349302636
16197,5 995 000 kr,-245 000 kr (-4 %),Villa,Äganderätt,6 rum,208 m²,20 m²,,2 585 m²,1965,36 439 kr/år,,,"Villa - Sorunda - Rangsta, Nynäshamns kommun - Såld 19 juni 2023",Stockholm,5 750 000 kr,villa,"Rangsta, Nynäshamns kommun", 19 juni 2023,40.191584156984824
16198,4 295 000 kr,-495 000 kr (-12 %),Villa,Äganderätt,6 rum,116 m²,66 m²,,1 033 m²,1930,,,,"Villa - Mariekäll, Södertälje kommun - Såld 19 juni 2023",Stockholm,3 800 000 kr,villa,"Mariekäll, Södertälje kommun", 19 juni 2023,29.883387990638507
16199,2 100 000 kr,-100 000 kr (-5 %),Vinterbonat fritidshus,Äganderätt,4 rum,114 m²,,,6 203 m²,1968,42 761 kr/år,Ja,,"Vinterbonat fritidshus - Hallstavik, Norrtälje kommun - Såld 19 juni 2023",Stockholm,2 000 000 kr,villa,"Hallstavik, Norrtälje kommun", 19 juni 2023,86.20179966780029
16200,8 600 000 kr,-200 000 kr (-2 %),Villa,Äganderätt,7 rum,124 m²,122 m²,,733 m²,1970,35 277 kr/år,,,"Villa - Bromma - Bromma Kyrka, Stockholms kommun - Såld 19 juni 2023",Stockholm,8 400 000 kr,villa,"Bromma Kyrka, Stockholms kommun", 19 juni 2023,9.154900928455943
16201,3 795 000 kr,-195 000 kr (-5 %),Villa,Äganderätt,5 rum,123 m²,47 m²,,746 m²,1970,42 122 kr/år,,,"Villa - Stavsnäs, Värmdö kommun - Såld 18 juni 2023",Stockholm,3 600 000 kr,villa,"Stavsnäs, Värmdö kommun", 18 juni 2023,35.594777648463754
16202,4 595 000 kr,-220 000 kr (-5 %),Villa,Äganderätt,3 rum,58 m²,,,1 972 m²,1968,33 395 kr/år,,,"Villa - Kolvik, Värmdö kommun - Såld 18 juni 2023",Stockholm,4 375 000 kr,villa,"Kolvik, Värmdö kommun", 18 juni 2023,23.749403340284918
16203,11 000 000 kr,-1 562 500 kr (-14 %),Villa,Äganderätt,7 rum,131 m²,43 m²,,1 368 m²,1934,74 305 kr/år,,,"Villa - Kolarängen, Nacka kommun - Såld 18 juni 2023",Stockholm,9 437 500 kr,villa,"Kolarängen, Nacka kommun", 18 juni 2023,8.389989524169406
16204,5 975 000 kr,-75 000 kr (-1 %),Villa,Äganderätt,5 rum,132 m²,,,1 029 m²,2010,37 645 kr/år,Ja,,"Villa - Glömsta, Huddinge kommun - Såld 18 juni 2023",Stockholm,5 900 000 kr,villa,"Glömsta, Huddinge kommun", 18 juni 2023,12.86173095350289
16205,15 000 000 kr,-400 000 kr (-3 %),Villa,Äganderätt,9 rum,251 m²,41 m²,,725 m²,1954,39 500 kr/år,,,"Villa - Näsby Park, Täby kommun - Såld 18 juni 2023",Stockholm,14 600 000 kr,villa,"Näsby Park, Täby kommun", 18 juni 2023,11.821681970095792
16206,5 995 000 kr,-420 000 kr (-7 %),Villa,Äganderätt,6 rum,136 m²,5 m²,,600 m²,1973,49 911 kr/år,Ja,,"Villa - Bollstanäs, Upplands Väsby kommun - Såld 18 juni 2023",Stockholm,5 575 000 kr,villa,"Bollstanäs, Upplands Väsby kommun", 18 juni 2023,20.726017747155478
16207,8 950 000 kr,-50 000 kr (-1 %),Villa,Äganderätt,6 rum,125 m²,35 m²,,340 m²,1965,60 225 kr/år,,,"Villa - Eknäs, Nacka kommun - Såld 18 juni 2023",Stockholm,8 900 000 kr,villa,"Eknäs, Nacka kommun", 18 juni 2023,9.090722704096203
16208,9 950 000 kr,-275 000 kr (-3 %),Villa,Äganderätt,,143 m²,39 m²,Ja,554 m²,1936,34 450 kr/år,Ja,,"Villa - Norra Ängby, Stockholms kommun - Såld 17 juni 2023",Stockholm,9 675 000 kr,villa,"Norra Ängby, Stockholms kommun", 17 juni 2023,9.669580299415271
16209,2 595 000 kr,-45 000 kr (-2 %),Vinterbonat fritidshus,Äganderätt,3 rum,46 m²,32 m²,,2 413 m²,1962,17 602 kr/år,Ja,,"Vinterbonat fritidshus - Österhaninge-Västerhaninge, Haninge kommun - Såld 17 juni 2023",Stockholm,2 550 000 kr,villa,"Österhaninge-Västerhaninge, Haninge kommun", 17 juni 2023,23.10677916674678
16210,7 695 000 kr,-675 000 kr (-9 %),Villa,Äganderätt,6 rum,168 m²,,,4 382 m²,2009,56 973 kr/år,,,"Villa - Flaxenvik, Österåkers kommun - Såld 16 juni 2023",Stockholm,7 020 000 kr,villa,"Flaxenvik, Österåkers kommun", 16 juni 2023,24.828846498811213
16211,7 590 000 kr,-490 000 kr (-6 %),Villa,Äganderätt,6 rum,135 m²,49 m²,,712 m²,1980,39 646 kr/år,,,"Villa - Spånga - Solhem, Stockholms kommun - Såld 16 juni 2023",Stockholm,7 100 000 kr,villa,"Solhem, Stockholms kommun", 16 juni 2023,11.719828976560299
16212,12 350 000 kr,-175 000 kr (-1 %),Villa,Äganderätt,7 rum,"204,6 m²","21,3 m²",,1 062 m²,1979,53 216 kr/år,,,"Villa - Sjöberg, Sollentuna kommun - Såld 16 juni 2023",Stockholm,12 175 000 kr,villa,"Sjöberg, Sollentuna kommun", 16 juni 2023,12.053338152387175
16213,3 595 000 kr,-395 000 kr (-11 %),Villa,Tomträtt,4 rum,126 m²,4 m²,,420 m²,1972,51 185 kr/år,,,"Villa - Salem, Salems kommun - Såld 16 juni 2023",Stockholm,3 200 000 kr,villa,"Salem, Salems kommun", 16 juni 2023,22.22375660130049
16214,4 995 000 kr,-495 000 kr (-10 %),Villa,Äganderätt,7 rum,159 m²,,,865 m²,1976,49 552 kr/år,,,"Villa - Hacksta, Österåkers kommun - Såld 16 juni 2023",Stockholm,4 500 000 kr,villa,"Hacksta, Österåkers kommun", 16 juni 2023,22.799212617424775
16215,2 995 000 kr,-645 000 kr (-22 %),Villa,Äganderätt,2 rum,44 m²,,,1 601 m²,1951,41 500 kr/år,,,"Villa - Uttran, Botkyrka kommun - Såld 16 juni 2023",Stockholm,2 350 000 kr,villa,"Uttran, Botkyrka kommun", 16 juni 2023,21.201414097045106
16216,5 995 000 kr,-95 000 kr (-2 %),Villa,Äganderätt,5 rum,153 m²,15 m²,,699 m²,1971,59 000 kr/år,Ja,,"Villa - Västra Jakobsberg, Järfälla kommun - Såld 16 juni 2023",Stockholm,5 900 000 kr,villa,"Västra Jakobsberg, Järfälla kommun", 16 juni 2023,18.405356689434758
16217,7 650 000 kr,-400 000 kr (-5 %),Villa,Äganderätt,6 rum,128 m²,6 m²,,1 169 m²,1993,25 660 kr/år,,,"Villa - Viby, Sollentuna kommun - Såld 16 juni 2023",Stockholm,7 250 000 kr,villa,"Viby, Sollentuna kommun", 16 juni 2023,17.84150434742966
16218,11 490 000 kr,-440 000 kr (-4 %),Villa,Äganderätt,7 rum,200 m²,,,1 001 m²,1996,51 640 kr/år,,,"Villa - Gribbylund, Täby kommun - Såld 16 juni 2023",Stockholm,11 050 000 kr,villa,"Gribbylund, Täby kommun", 16 juni 2023,15.261665453559546
16219,3 995 000 kr,-645 000 kr (-16 %),Villa,Äganderätt,6 rum,125 m²,30 m²,,1 356 m²,1958,55 032 kr/år,,,"Villa - Tungelsta, Haninge kommun - Såld 16 juni 2023",Stockholm,3 350 000 kr,villa,"Tungelsta, Haninge kommun", 16 juni 2023,24.620775669182358
16220,18 000 000 kr,-1 000 000 kr (-6 %),Villa,Äganderätt,7 rum,159 m²,68 m²,Ja,2 700 m²,1909,39 500 kr/år,Ja,,"Villa - Resarö, Vaxholms kommun - Såld 16 juni 2023",Stockholm,17 000 000 kr,villa,"Resarö, Vaxholms kommun", 16 juni 2023,18.99254730529422
16221,6 450 000 kr,-600 000 kr (-9 %),Vinterbonat fritidshus,Äganderätt,5 rum,83 m²,,,2 595 m²,1960,16 500 kr/år,,,"Vinterbonat fritidshus - Västra Älvsala, Värmdö kommun - Såld 16 juni 2023",Stockholm,5 850 000 kr,villa,"Västra Älvsala, Värmdö kommun", 16 juni 2023,31.715209317062712
16222,13 950 000 kr,-950 000 kr (-7 %),Villa,Äganderätt,8 rum,204 m²,30 m²,,1 340 m²,1923,10 400 kr/år,,,"Villa - Kottla, Lidingö kommun - Såld 16 juni 2023",Stockholm,13 000 000 kr,villa,"Kottla, Lidingö kommun", 16 juni 2023,6.112647304846626
16223,6 495 000 kr,-95 000 kr (-1 %),Villa,Äganderätt,6 rum,151 m²,35 m²,,571 m²,2006,52 176 kr/år,Ja,,"Villa - Sigtuna-sjudargården, Sigtuna kommun - Såld 15 juni 2023",Stockholm,6 400 000 kr,villa,"Sigtuna-sjudargården, Sigtuna kommun", 15 juni 2023,37.23571944110043
16224,7 400 000 kr,-500 000 kr (-7 %),Villa,Äganderätt,4 rum,113 m²,19 m²,,1 595 m²,1959,26 600 kr/år,,,"Villa - Täby Kyrkby, Täby kommun - Såld 15 juni 2023",Stockholm,6 900 000 kr,villa,"Täby Kyrkby, Täby kommun", 15 juni 2023,18.82468695474574
16225,6 600 000 kr,-200 000 kr (-3 %),Villa,Äganderätt,5 rum,128 m²,,,322 m²,1999,57 700 kr/år,,,"Villa - Västra Bällsta, Vallentuna kommun - Såld 15 juni 2023",Stockholm,6 400 000 kr,villa,"Västra Bällsta, Vallentuna kommun", 15 juni 2023,22.05095488616453
16226,3 495 000 kr,-195 000 kr (-6 %),Villa,Äganderätt,3 rum,90 m²,,,328 m²,1973,39 467 kr/år,,,"Villa - Viby, Sollentuna kommun - Såld 15 juni 2023",Stockholm,3 300 000 kr,villa,"Viby, Sollentuna kommun", 15 juni 2023,17.84150434742966
16227,8 995 000 kr,-95 000 kr (-1 %),Villa,Äganderätt,4 rum,101 m²,25 m²,,654 m²,1960,33 475 kr/år,,,"Villa - Nora, Danderyds kommun - Såld 15 juni 2023",Stockholm,8 900 000 kr,villa,"Nora, Danderyds kommun", 15 juni 2023,10.22441520362747
16228,17 500 000 kr,-500 000 kr (-3 %),Villa,Äganderätt,9 rum,220 m²,148 m²,,1 118 m²,1957,45 000 kr/år,,,"Villa - Danderyd - Skogsvik, Danderyds kommun - Såld 15 juni 2023",Stockholm,17 000 000 kr,villa,"Skogsvik, Danderyds kommun", 15 juni 2023,10.520528726716156
16229,9 975 000 kr,-225 000 kr (-2 %),Villa,Äganderätt,8 rum,198 m²,90 m²,,1 227 m²,1922,58 246 kr/år,,,"Villa - Österskär, Österåkers kommun - Såld 15 juni 2023",Stockholm,9 750 000 kr,villa,"Österskär, Österåkers kommun", 15 juni 2023,20.12957389264076
16230,12 995 000 kr,-495 000 kr (-4 %),Villa,Äganderätt,5 rum,138 m²,36 m²,,1 051 m²,1926,29 750 kr/år,,,"Villa - Duvbo, Sundbybergs kommun - Såld 14 juni 2023",Stockholm,12 500 000 kr,villa,"Duvbo, Sundbybergs kommun", 14 juni 2023,7.673443476210397
16231,7 495 000 kr,-295 000 kr (-4 %),Villa,Äganderätt,5 rum,105 m²,60 m²,,1 062 m²,1931,34 600 kr/år,,,"Villa - Spånga - Solhem, Stockholms kommun - Såld 14 juni 2023",Stockholm,7 200 000 kr,villa,"Solhem, Stockholms kommun", 14 juni 2023,11.719828976560299
16232,4 500 000 kr,-600 000 kr (-13 %),Villa,Äganderätt,3 rum,60 m²,,,1 285 m²,2005,14 800 kr/år,,,"Villa - Möjaskärgården, Värmdö kommun - Såld 14 juni 2023",Stockholm,3 900 000 kr,villa,"Möjaskärgården, Värmdö kommun", 14 juni 2023,29.307659839552077
16233,11 500 000 kr,-1 000 000 kr (-9 %),Villa,Äganderätt,7 rum,193 m²,16 m²,,1 137 m²,1976,,,,"Villa - Edsviken, Sollentuna kommun - Såld 14 juni 2023",Stockholm,10 500 000 kr,villa,"Edsviken, Sollentuna kommun", 14 juni 2023,10.419008414563764
16234,4 995 000 kr,-195 000 kr (-4 %),Villa,Äganderätt,5 rum,155 m²,,,922 m²,2000,41 012 kr/år,,,"Villa - Bro/Finnsta, Upplands-Bro kommun - Såld 14 juni 2023",Stockholm,4 800 000 kr,villa,"Bro/Finnsta, Upplands-Bro kommun", 14 juni 2023,32.15389577942098
16235,5 490 000 kr,-90 000 kr (-2 %),Villa,Äganderätt,5 rum,77 m²,77 m²,,896 m²,1947,44 410 kr/år,,,"Villa - Skälby, Järfälla kommun - Såld 14 juni 2023",Stockholm,5 400 000 kr,villa,"Skälby, Järfälla kommun", 14 juni 2023,14.968832716922062
16236,4 500 000 kr,-45 000 kr (-1 %),Villa,Äganderätt,7 rum,187 m²,35 m²,,667 m²,1980,68 470 kr/år,,,"Villa - Märsta - Steninge, Sigtuna kommun - Såld 14 juni 2023",Stockholm,4 455 000 kr,villa,"Steninge, Sigtuna kommun", 14 juni 2023,35.32230824418784
16237,7 995 000 kr,-85 000 kr (-1 %),Villa,Äganderätt,7 rum,155 m²,56 m²,,927 m²,1969,44 393 kr/år,,,"Villa - Vallabrink, Täby kommun - Såld 14 juni 2023",Stockholm,7 910 000 kr,villa,"Vallabrink, Täby kommun", 14 juni 2023,14.862273932662783
16238,5 595 000 kr,-95 000 kr (-2 %),Villa,Äganderätt,5 rum,95 m²,58 m²,,458 m²,1959,41 240 kr/år,,,"Villa - Österhaninge, Haninge kommun - Såld 14 juni 2023",Stockholm,5 500 000 kr,villa,"Österhaninge, Haninge kommun", 14 juni 2023,22.68293017182527
16239,7 150 000 kr,-100 000 kr (-1 %),Villa,Äganderätt,5 rum,175 m²,25 m²,,1 098 m²,1991,37 303 kr/år,,,"Villa - Ekerö Sommarstad, Ekerö kommun - Såld 14 juni 2023",Stockholm,7 050 000 kr,villa,"Ekerö Sommarstad, Ekerö kommun", 14 juni 2023,20.09151155801879
16240,5 295 000 kr,-95 000 kr (-2 %),Villa,Äganderätt,3 rum,98 m²,,,2 659 m²,1958,32 843 kr/år,,,"Villa - Värmdö - Evlinge, Värmdö kommun - Såld 14 juni 2023",Stockholm,5 200 000 kr,villa,"Evlinge, Värmdö kommun", 14 juni 2023,27.659754051068354
16241,6 200 000 kr,-300 000 kr (-5 %),Villa,Äganderätt,4 rum,126 m²,34 m²,,797 m²,1977,30 317 kr/år,,,"Villa - Bollstanäs, Upplands Väsby kommun - Såld 14 juni 2023",Stockholm,5 900 000 kr,villa,"Bollstanäs, Upplands Väsby kommun", 14 juni 2023,20.726017747155478
16242,5 995 000 kr,-345 000 kr (-6 %),Villa,Äganderätt,5 rum,145 m²,,,1 344 m²,2021,25 840 kr/år,,,"Villa - Runstenen, Haninge kommun - Såld 13 juni 2023",Stockholm,5 650 000 kr,villa,"Runstenen, Haninge kommun", 13 juni 2023,32.65201132824177
16243,5 495 000 kr,-120 000 kr (-2 %),Villa,Äganderätt,6 rum,101 m²,101 m²,,913 m²,1964,25 918 kr/år,Ja,,"Villa - Brunnsäng, Södertälje kommun - Såld 13 juni 2023",Stockholm,5 375 000 kr,villa,"Brunnsäng, Södertälje kommun", 13 juni 2023,27.96176365335332
16244,4 995 000 kr,-245 000 kr (-5 %),Villa,Äganderätt,5 rum,89 m²,59 m²,,1 190 m²,1943,52 553 kr/år,,,"Villa - Österhaninge, Haninge kommun - Såld 13 juni 2023",Stockholm,4 750 000 kr,villa,"Österhaninge, Haninge kommun", 13 juni 2023,22.68293017182527
16245,1 895 000 kr,-95 000 kr (-5 %),Vinterbonat fritidshus,Äganderätt,2 rum,54 m²,,,1 204 m²,1980,50 201 kr/år,Ja,,"Vinterbonat fritidshus - Bergshamra - Enviken, Norrtälje kommun - Såld 13 juni 2023",Stockholm,1 800 000 kr,villa,"Enviken, Norrtälje kommun", 13 juni 2023,45.90376140600314
16246,4 990 000 kr,-490 000 kr (-10 %),Villa,Äganderätt,7 rum,136 m²,22 m²,Ja,2 799 m²,1978,43 646 kr/år,Ja,,"Villa - Fjällsvik, Värmdö kommun - Såld 13 juni 2023",Stockholm,4 500 000 kr,villa,"Fjällsvik, Värmdö kommun", 13 juni 2023,36.84274109665432
16247,7 950 000 kr,-1 050 000 kr (-13 %),Villa,Äganderätt,5 rum,139 m²,,,1 206 m²,1999,30 500 kr/år,Ja,,"Villa - Strand, Tyresö kommun - Såld 13 juni 2023",Stockholm,6 900 000 kr,villa,"Strand, Tyresö kommun", 13 juni 2023,14.349383183667044
16248,2 695 000 kr,-295 000 kr (-11 %),Villa,Äganderätt,6 rum,96 m²,96 m²,,1 415 m²,1959,26 964 kr/år,,,"Villa - Rimbo - Håsta, Norrtälje kommun - Såld 13 juni 2023",Stockholm,2 400 000 kr,villa,"Håsta, Norrtälje kommun", 13 juni 2023,45.345685208884774
16249,9 400 000 kr,-500 000 kr (-5 %),Villa,Äganderätt,5 rum,109 m²,58 m²,,1 762 m²,1932,57 978 kr/år,,,"Villa - Österskär, Österåkers kommun - Såld 13 juni 2023",Stockholm,8 900 000 kr,villa,"Österskär, Österåkers kommun", 13 juni 2023,20.12957389264076
16250,7 995 000 kr,-245 000 kr (-3 %),Villa,Bostadsrätt,5 rum,100 m²,,Ja,,2014,20 398 kr/år,Ja,,"Villa - Ulvsunda, Stockholms kommun - Såld 12 juni 2023",Stockholm,7 750 000 kr,villa,"Ulvsunda, Stockholms kommun", 12 juni 2023,6.466862996354646
16251,3 500 000 kr,-975 000 kr (-28 %),Vinterbonat fritidshus,Äganderätt,2 rum,60 m²,,,2 309 m²,1964,9 500 kr/år,,,"Vinterbonat fritidshus - Rådmansö, Norrtälje kommun - Såld 12 juni 2023",Stockholm,2 525 000 kr,villa,"Rådmansö, Norrtälje kommun", 12 juni 2023,67.41932481293655
16252,7 900 000 kr,-350 000 kr (-4 %),Villa,Äganderätt,6 rum,172 m²,7 m²,Ja,1 726 m²,2015,59 757 kr/år,Ja,,"Villa - Sigtuna - Granby, Sigtuna kommun - Såld 12 juni 2023",Stockholm,7 550 000 kr,villa,"Granby, Sigtuna kommun", 12 juni 2023,44.6037964438978
16253,9 500 000 kr,-500 000 kr (-5 %),Villa,Äganderätt,6 rum,173 m²,63 m²,,1 505 m²,2022,42 000 kr/år,,,"Villa - Tullinge - Örnberget, Botkyrka kommun - Såld 12 juni 2023",Stockholm,9 000 000 kr,villa,"Örnberget, Botkyrka kommun", 12 juni 2023,16.95876230288241
16254,7 895 000 kr,-495 000 kr (-6 %),Villa,Äganderätt,5 rum,90 m²,40 m²,Ja,1 313 m²,1930,41 740 kr/år,Ja,,"Villa - Stuvsta - Centralt, Huddinge kommun - Såld 12 juni 2023",Stockholm,7 400 000 kr,villa,"Centralt, Huddinge kommun", 12 juni 2023,12.743361697199143
16255,3 595 000 kr,-195 000 kr (-5 %),Villa,Äganderätt,6 rum,156 m²,,,1 188 m²,2006,32 950 kr/år,Ja,,"Villa - Hölö, Södertälje kommun - Såld 12 juni 2023",Stockholm,3 400 000 kr,villa,"Hölö, Södertälje kommun", 12 juni 2023,45.29745708313733
16256,1 795 000 kr,-295 000 kr (-16 %),Villa,Äganderätt,4 rum,57 m²,,,1 670 m²,1969,24 683 kr/år,,,"Villa - Kämsta, Nykvarns kommun - Såld 12 juni 2023",Stockholm,1 500 000 kr,villa,"Kämsta, Nykvarns kommun", 12 juni 2023,34.68709423461383
16257,8 495 000 kr,-345 000 kr (-4 %),Villa,Äganderätt,7 rum,160 m²,,,598 m²,1975,51 800 kr/år,,,"Villa - Hässelby Södra Villastad, Stockholms kommun - Såld 12 juni 2023",Stockholm,8 150 000 kr,villa,"Hässelby Södra Villastad, Stockholms kommun", 12 juni 2023,15.290417543954947
16258,20 900 000 kr,-1 400 000 kr (-7 %),Villa,Äganderätt,8 rum,335 m²,177 m²,,2 230 m²,1973,66 800 kr/år,,,"Villa - Norra Lagnö, Värmdö kommun - Såld 12 juni 2023",Stockholm,19 500 000 kr,villa,"Norra Lagnö, Värmdö kommun", 12 juni 2023,19.465063521997507
16259,8 595 000 kr,-145 000 kr (-2 %),Villa,Äganderätt,5 rum,127 m²,32 m²,,782 m²,1932,39 300 kr/år,,,"Villa - Älvsjö, Stockholms kommun - Såld 12 juni 2023",Stockholm,8 450 000 kr,villa,"Älvsjö, Stockholms kommun", 12 juni 2023,6.764661820759349
16260,9 750 000 kr,-250 000 kr (-3 %),Villa,Äganderätt,7 rum,244 m²,100 m²,,2 460 m²,2006,54 400 kr/år,,,"Villa - Färingsö Skå, Ekerö kommun - Såld 11 juni 2023",Stockholm,9 500 000 kr,villa,"Färingsö Skå, Ekerö kommun", 11 juni 2023,17.000184248906404
16261,21 900 000 kr,-2 150 000 kr (-10 %),Villa,Äganderätt,8 rum,190 m²,62 m²,,795 m²,1915,,,,"Villa - Bromma Äppelviken, Stockholms kommun - Såld 11 juni 2023",Stockholm,19 750 000 kr,villa,"Bromma Äppelviken, Stockholms kommun", 11 juni 2023,5.692308373863161
16262,5 995 000 kr,-45 000 kr (-1 %),Villa,Äganderätt,5 rum,154 m²,,,521 m²,2017,48 586 kr/år,,,"Villa - Steningehöjden, Sigtuna kommun - Såld 10 juni 2023",Stockholm,5 950 000 kr,villa,"Steningehöjden, Sigtuna kommun", 10 juni 2023,36.50295562565284
16263,10 485 000 kr,-1 135 000 kr (-11 %),Villa,Äganderätt,10 rum,212 m²,62 m²,,1 064 m²,1964,42 856 kr/år,,,"Villa - Ensta, Täby kommun - Såld 10 juni 2023",Stockholm,9 350 000 kr,villa,"Ensta, Täby kommun", 10 juni 2023,14.26702496446553
16264,12 890 000 kr,-1 520 000 kr (-12 %),Villa,Äganderätt,7 rum,194 m²,,,942 m²,1947,75 300 kr/år,,,"Villa - Skogalund, Nacka kommun - Såld 10 juni 2023",Stockholm,11 370 000 kr,villa,"Skogalund, Nacka kommun", 10 juni 2023,6.799264513545153
16265,14 995 000 kr,-345 000 kr (-2 %),Villa,Äganderätt,5 rum,204 m²,84 m²,,1 877 m²,1934,41 098 kr/år,,,"Villa - Stortorp, Stockholms kommun - Såld 09 juni 2023",Stockholm,14 650 000 kr,villa,"Stortorp, Stockholms kommun", 09 juni 2023,10.508088153870261
16266,13 500 000 kr,-300 000 kr (-2 %),Villa,Äganderätt,7 rum,189 m²,,,1 500 m²,2006,68 950 kr/år,,,"Villa - Täby Kyrkby, Täby kommun - Såld 09 juni 2023",Stockholm,13 200 000 kr,villa,"Täby Kyrkby, Täby kommun", 09 juni 2023,18.82468695474574
16267,7 750 000 kr,-650 000 kr (-8 %),Villa,Äganderätt,6 rum,184 m²,40 m²,,2 212 m²,2008,29 398 kr/år,Ja,,"Villa - Färingsö, Ekerö kommun - Såld 09 juni 2023",Stockholm,7 100 000 kr,villa,"Färingsö, Ekerö kommun", 09 juni 2023,20.705538159471182
16268,5 395 000 kr,-100 000 kr (-2 %),Villa,Äganderätt,5 rum,134 m²,9 m²,,1 376 m²,1970,36 200 kr/år,Ja,,"Villa - Kynäs, Huddinge kommun - Såld 09 juni 2023",Stockholm,5 295 000 kr,villa,"Kynäs, Huddinge kommun", 09 juni 2023,10.279671472579494
16269,4 200 000 kr,-50 000 kr (-1 %),Villa,Äganderätt,5 rum,135 m²,,Ja,478 m²,1970,37 320 kr/år,Ja,,"Villa - Salem, Salems kommun - Såld 09 juni 2023",Stockholm,4 150 000 kr,villa,"Salem, Salems kommun", 09 juni 2023,22.22375660130049
16270,10 500 000 kr,-100 000 kr (-1 %),Villa,Äganderätt,7 rum,184 m²,,,1 001 m²,2023,11 390 kr/år,,,"Villa - Vallentuna, Vallentuna kommun - Såld 09 juni 2023",Stockholm,10 400 000 kr,villa,"Vallentuna, Vallentuna kommun", 09 juni 2023,23.18569596218643
16271,7 995 000 kr,-295 000 kr (-4 %),Villa,Äganderätt,6 rum,124 m²,68 m²,,1 246 m²,1927,14 440 kr/år,Ja,,"Villa - Segeltorp, Huddinge kommun - Såld 09 juni 2023",Stockholm,7 700 000 kr,villa,"Segeltorp, Huddinge kommun", 09 juni 2023,9.085467513929755
