,price_per_m2,asking_price,price_evolution,typeProperty,typeOfForm,rooms,size,bisize,balkong,tomtarea,buildArea,cost,uteplats,floor,area,sold_price,type,precise_location,date_sold,distance_from_city_center
6002,2 750 000 kr,-449 000 kr (-16 %),Vinterbonat fritidshus,Äganderätt,3 rum,60 m²,25 m²,,2 396 m²,1965,42 931 kr/år,,,"Vinterbonat fritidshus - Vindö Löknäs, Värmdö kommun - Såld 10 december 2019",Stockholm,2 301 000 kr,fritidshus,"Vindö Löknäs, Värmdö kommun", 10 december 2019,26.333648143486258
6003,1 750 000 kr,-50 000 kr (-3 %),Fritidshus,Äganderätt,2 rum,43 m²,6 m²,Ja,4 181 m²,1950,6 998 kr/år,,,"Fritidshus - Torö/Svärdsö/Oxnö, Nynäshamns kommun - Såld 08 december 2019",Stockholm,1 700 000 kr,fritidshus,"Torö/Svärdsö/Oxnö, Nynäshamns kommun", 08 december 2019,not found
6004,1 700 000 kr,-25 000 kr (-1 %),Fritidshus,Äganderätt,3 rum,58 m²,,,2 835 m²,1974,22 610 kr/år,,,"Fritidshus - Hammarskogen, Norrtälje kommun - Såld 06 december 2019",Stockholm,1 675 000 kr,fritidshus,"Hammarskogen, Norrtälje kommun", 06 december 2019,92.4340555857047
6005,1 695 000 kr,-145 000 kr (-9 %),Vinterbonat fritidshus,Äganderätt,4 rum,60 m²,,,1 527 m²,1977,30 053 kr/år,,,"Vinterbonat fritidshus - Enviken, Norrtälje kommun - Såld 04 december 2019",Stockholm,1 550 000 kr,fritidshus,"Enviken, Norrtälje kommun", 04 december 2019,45.90376140600314
6006,950 000 kr,-200 000 kr (-21 %),Vinterbonat fritidshus,Äganderätt,5 rum,120 m²,,,6 300 m²,1870,4 000 kr/år,,,"Vinterbonat fritidshus - Kåtorp, Norrtälje kommun - Såld 02 december 2019",Stockholm,750 000 kr,fritidshus,"Kåtorp, Norrtälje kommun", 02 december 2019,86.1738073110893
6007,4 775 000 kr,-125 000 kr (-3 %),Vinterbonat fritidshus,Äganderätt,3 rum,49 m²,5 m²,,9 200 m²,1950,10 351 kr/år,,,"Vinterbonat fritidshus - Färingsö, Ekerö kommun - Såld 28 november 2019",Stockholm,4 650 000 kr,fritidshus,"Färingsö, Ekerö kommun", 28 november 2019,20.705538159471182
6008,495 000 kr,-95 000 kr (-19 %),Fritidshus,Äganderätt,3 rum,49 m²,,,930 m²,1929,16 100 kr/år,,,"Fritidshus - Roslagsbro, Norrtälje kommun - Såld 28 november 2019",Stockholm,400 000 kr,fritidshus,"Roslagsbro, Norrtälje kommun", 28 november 2019,67.47338987666856
6009,2 900 000 kr,-300 000 kr (-10 %),Vinterbonat fritidshus,Äganderätt,3 rum,75 m²,30 m²,Ja,2 044 m²,1974,36 320 kr/år,,,"Vinterbonat fritidshus - Torö/Svärdsö/Oxnö, Nynäshamns kommun - Såld 27 november 2019",Stockholm,2 600 000 kr,fritidshus,"Torö/Svärdsö/Oxnö, Nynäshamns kommun", 27 november 2019,not found
6010,1 195 000 kr,-275 000 kr (-23 %),Fritidshus,Annat,2 rum,30 m²,2 m²,,440 m²,1954,3 548 kr/år,,,"Fritidshus - Ekerö Nyckelby/Sundby, Ekerö kommun - Såld 27 november 2019",Stockholm,920 000 kr,fritidshus,"Ekerö Nyckelby/Sundby, Ekerö kommun", 27 november 2019,24.52232454459245
6011,2 150 000 kr,-150 000 kr (-7 %),Fritidshus,Äganderätt,4 rum,56 m²,,,1 858 m²,1975,19 745 kr/år,,,"Fritidshus - Enhörna, Södertälje kommun - Såld 27 november 2019",Stockholm,2 000 000 kr,fritidshus,"Enhörna, Södertälje kommun", 27 november 2019,31.458335868775517
6012,4 995 000 kr,-120 000 kr (-2 %),Vinterbonat fritidshus,Äganderätt,4 rum,54 m²,50 m²,Ja,2 311 m²,1989,26 000 kr/år,,,"Vinterbonat fritidshus - Trästa, Norrtälje kommun - Såld 21 november 2019",Stockholm,4 875 000 kr,fritidshus,"Trästa, Norrtälje kommun", 21 november 2019,88.78157054607274
6013,650 000 kr,-25 000 kr (-4 %),Fritidshus,Annat,2 rum,25 m²,12 m²,,500 m²,1998,3 760 kr/år,,,Fritidshus - Södertälje kommun - Såld 19 november 2019,Stockholm,625 000 kr,fritidshus,Södertälje kommun, 19 november 2019,42.67669762734998
6014,1 975 000 kr,-1 375 000 kr (-70 %),Fritidshus,Äganderätt,4 rum,80 m²,,,2 271 m²,1956,6 094 kr/år,,,"Fritidshus - Väddö, Norrtälje kommun - Såld 16 november 2019",Stockholm,600 000 kr,fritidshus,"Väddö, Norrtälje kommun", 16 november 2019,86.89101110970901
6015,2 095 000 kr,-495 000 kr (-24 %),Vinterbonat fritidshus,Äganderätt,2 rum,60 m²,,,1 686 m²,1993,23 500 kr/år,,,"Vinterbonat fritidshus - Roslagskulla, Österåkers kommun - Såld 15 november 2019",Stockholm,1 600 000 kr,fritidshus,"Roslagskulla, Österåkers kommun", 15 november 2019,38.0310328230125
6016,2 500 000 kr,-100 000 kr (-4 %),Fritidshus,Äganderätt,4 rum,43 m²,,,2 427 m²,1961,16 900 kr/år,,,"Fritidshus - Dalarö Schweizerdalen, Haninge kommun - Såld 13 november 2019",Stockholm,2 400 000 kr,fritidshus,"Dalarö Schweizerdalen, Haninge kommun", 13 november 2019,28.88318459353027
6017,1 750 000 kr,-170 000 kr (-10 %),Vinterbonat fritidshus,Äganderätt,3 rum,47 m²,,,3 765 m²,1988,10 210 kr/år,,,"Vinterbonat fritidshus - Dragsviken, Norrtälje kommun - Såld 13 november 2019",Stockholm,1 580 000 kr,fritidshus,"Dragsviken, Norrtälje kommun", 13 november 2019,81.06853103453005
6018,4 495 000 kr,-695 000 kr (-15 %),Vinterbonat fritidshus,Äganderätt,3 rum,104 m²,,,2 450 m²,1964,29 038 kr/år,,,"Vinterbonat fritidshus - Norrtälje / Vätö, Norrtälje kommun - Såld 11 november 2019",Stockholm,3 800 000 kr,fritidshus,"Norrtälje / Vätö, Norrtälje kommun", 11 november 2019,72.57651661222143
6019,1 995 000 kr,-70 000 kr (-4 %),Fritidshus,Äganderätt,2 rum,44 m²,3 m²,,4 675 m²,1959,12 543 kr/år,,,"Fritidshus - Gottröra - Abrahamsby, Norrtälje kommun - Såld 08 november 2019",Stockholm,1 925 000 kr,fritidshus,"Abrahamsby, Norrtälje kommun", 08 november 2019,53.87306896029236
6020,2 300 000 kr,-305 000 kr (-13 %),Vinterbonat fritidshus,Äganderätt,3 rum,60 m²,,,3 716 m²,1953,9 888 kr/år,,,"Vinterbonat fritidshus - Alholmen, Upplands-Bro kommun - Såld 08 november 2019",Stockholm,1 995 000 kr,fritidshus,"Alholmen, Upplands-Bro kommun", 08 november 2019,33.811020172833864
6021,650 000 kr,-20 000 kr (-3 %),Vinterbonat fritidshus,Äganderätt,4 rum,56 m²,37 m²,,1 318 m²,1921,,,,"Vinterbonat fritidshus - Skärsta, Norrtälje kommun - Såld 08 november 2019",Stockholm,630 000 kr,fritidshus,"Skärsta, Norrtälje kommun", 08 november 2019,85.9990226926654
6022,2 295 000 kr,-45 000 kr (-2 %),Fritidshus,Äganderätt,3 rum,35 m²,5 m²,,2 092 m²,1965,,,,"Fritidshus - Vidja, Huddinge kommun - Såld 08 november 2019",Stockholm,2 250 000 kr,fritidshus,"Vidja, Huddinge kommun", 08 november 2019,14.268643056961828
6023,950 000 kr,-150 000 kr (-16 %),Fritidshus,Äganderätt,2 rum,30 m²,,,2 130 m²,1970,14 758 kr/år,,,"Fritidshus - Singö, Norrtälje kommun - Såld 06 november 2019",Stockholm,800 000 kr,fritidshus,"Singö, Norrtälje kommun", 06 november 2019,103.30391999249987
6024,895 000 kr,-145 000 kr (-16 %),Fritidshus,Äganderätt,4 rum,60 m²,,Ja,4 732 m²,1978,5 950 kr/år,,,"Fritidshus - Hölö, Södertälje kommun - Såld 05 november 2019",Stockholm,750 000 kr,fritidshus,"Hölö, Södertälje kommun", 05 november 2019,45.29745708313733
6025,825 000 kr,-25 000 kr (-3 %),Fritidshus,Äganderätt,3 rum,34 m²,,,1 722 m²,1965,12 700 kr/år,,,"Fritidshus - Norrtälje Vämlinge, Norrtälje kommun - Såld 04 november 2019",Stockholm,800 000 kr,fritidshus,"Norrtälje Vämlinge, Norrtälje kommun", 04 november 2019,62.79464867824713
6026,2 795 000 kr,-195 000 kr (-7 %),Vinterbonat fritidshus,Äganderätt,2 rum,54 m²,10 m²,,1 215 m²,1950,23 728 kr/år,,,"Vinterbonat fritidshus - Norrvedastrand, Vätö, Norrtälje kommun - Såld 02 november 2019",Stockholm,2 600 000 kr,fritidshus,"Norrvedastrand, Vätö, Norrtälje kommun", 02 november 2019,74.25971588425722
6027,795 000 kr,-100 000 kr (-13 %),Fritidshus,Äganderätt,,,,,,,4 900 kr/år,Ja,,"Fritidshus - Rådmansö - Västanvik, Norrtälje kommun - Såld 01 november 2019",Stockholm,695 000 kr,fritidshus,"Västanvik, Norrtälje kommun", 01 november 2019,67.96370262330248
6028,1 250 000 kr,-150 000 kr (-12 %),Fritidsboende,Äganderätt,2 rum,38 m²,,,3 636 m²,1929,,,,"Fritidsboende - Skogsön, Vaxholms kommun - Såld 31 oktober 2019",Stockholm,1 100 000 kr,fritidshus,"Skogsön, Vaxholms kommun", 31 oktober 2019,13.665896989016437
6029,4 975 000 kr,-725 000 kr (-15 %),Vinterbonat fritidshus,Äganderätt,4 rum,87 m²,,,2 672 m²,1958,17 050 kr/år,,,"Vinterbonat fritidshus - Lågarö, Norrtälje kommun - Såld 28 oktober 2019",Stockholm,4 250 000 kr,fritidshus,"Lågarö, Norrtälje kommun", 28 oktober 2019,68.07130921832866
6030,10 500 000 kr,-1 700 000 kr (-16 %),Fritidshus,Äganderätt,2 rum,51 m²,,,"1,1 ha",1969,19 206 kr/år,,,"Fritidshus - Blidö, Norrtälje kommun - Såld 27 oktober 2019",Stockholm,8 800 000 kr,fritidshus,"Blidö, Norrtälje kommun", 27 oktober 2019,57.047126029448464
6031,995 000 kr,-45 000 kr (-5 %),Fritidshus,Äganderätt,2 rum,39 m²,,,1 885 m²,1970,16 561 kr/år,,,"Fritidshus - Staken, Norrtälje kommun - Såld 27 oktober 2019",Stockholm,950 000 kr,fritidshus,"Staken, Norrtälje kommun", 27 oktober 2019,68.07265462977513
6032,4 900 000 kr,-100 000 kr (-2 %),Vinterbonat fritidshus,Äganderätt,6 rum,130 m²,,,333 m²,1998,19 720 kr/år,,,"Vinterbonat fritidshus - Stockholms Skärgård, Värmdö kommun - Såld 26 oktober 2019",Stockholm,4 800 000 kr,fritidshus,"Stockholms Skärgård, Värmdö kommun", 26 oktober 2019,41.43855778248447
6033,1 400 000 kr,-95 000 kr (-7 %),Fritidshus,Äganderätt,3 rum,51 m²,,,1 950 m²,1975,13 055 kr/år,Ja,,"Fritidshus - Tomta, Norrtälje kommun - Såld 25 oktober 2019",Stockholm,1 305 000 kr,fritidshus,"Tomta, Norrtälje kommun", 25 oktober 2019,92.48509322805434
6034,495 000 kr,-55 000 kr (-11 %),Fritidshus,Annat,2 rum,40 m²,,,,,4 200 kr/år,,,"Fritidshus - Hovsjö, Södertälje kommun - Såld 24 oktober 2019",Stockholm,440 000 kr,fritidshus,"Hovsjö, Södertälje kommun", 24 oktober 2019,31.605585451873754
6035,1 995 000 kr,-30 000 kr (-2 %),Fritidshus,Äganderätt,3 rum,31 m²,,,3 145 m²,1967,,,,"Fritidshus - Ingmarsö, Österåkers kommun - Såld 24 oktober 2019",Stockholm,1 965 000 kr,fritidshus,"Ingmarsö, Österåkers kommun", 24 oktober 2019,42.35599786026691
6036,6 500 000 kr,-400 000 kr (-6 %),Vinterbonat fritidshus,Äganderätt,8 rum,143 m²,60 m²,,7 220 m²,2006,23 741 kr/år,,,"Vinterbonat fritidshus - Vindö, Värmdö kommun - Såld 22 oktober 2019",Stockholm,6 100 000 kr,fritidshus,"Vindö, Värmdö kommun", 22 oktober 2019,35.814051815337876
6037,2 495 000 kr,-170 000 kr (-7 %),Fritidshus,Äganderätt,3 rum,63 m²,,,2 205 m²,1963,27 552 kr/år,Ja,,"Fritidshus - Rådmansö - Nabbo, Norrtälje kommun - Såld 21 oktober 2019",Stockholm,2 325 000 kr,fritidshus,"Nabbo, Norrtälje kommun", 21 oktober 2019,71.10246465855768
6038,600 000 kr,-50 000 kr (-8 %),Fritidshus,Äganderätt,,,,,2 904 m²,,,,,"Fritidshus - Svartlöga / Ytterskärgården, Norrtälje kommun - Såld 19 oktober 2019",Stockholm,550 000 kr,fritidshus,"Svartlöga / Ytterskärgården, Norrtälje kommun", 19 oktober 2019,not found
6039,1 595 000 kr,-100 000 kr (-6 %),Vinterbonat fritidshus,Äganderätt,4 rum,70 m²,3 m²,,2 018 m²,1971,21 725 kr/år,,,"Vinterbonat fritidshus - Hensvik, Norrtälje kommun - Såld 18 oktober 2019",Stockholm,1 495 000 kr,fritidshus,"Hensvik, Norrtälje kommun", 18 oktober 2019,60.70480763502802
6040,1 395 000 kr,-95 000 kr (-7 %),Fritidshus,Äganderätt,3 rum,60 m²,,,2 582 m²,1978,17 450 kr/år,,,"Fritidshus - Harö, Norrtälje kommun - Såld 18 oktober 2019",Stockholm,1 300 000 kr,fritidshus,"Harö, Norrtälje kommun", 18 oktober 2019,78.81887694743425
6041,1 450 000 kr,-50 000 kr (-3 %),Fritidshus,Äganderätt,3 rum,79 m²,,,2 254 m²,1978,22 646 kr/år,,,"Fritidshus - Rådmansö, Norrtälje kommun - Såld 16 oktober 2019",Stockholm,1 400 000 kr,fritidshus,"Rådmansö, Norrtälje kommun", 16 oktober 2019,67.41932481293655
6042,2 850 000 kr,-250 000 kr (-9 %),Vinterbonat fritidshus,Annat,4 rum,82 m²,,,2 000 m²,2005,24 393 kr/år,,,"Vinterbonat fritidshus - Mörkö, Södertälje kommun - Såld 16 oktober 2019",Stockholm,2 600 000 kr,fritidshus,"Mörkö, Södertälje kommun", 16 oktober 2019,44.63192997479822
6043,4 500 000 kr,-225 000 kr (-5 %),Fritidshus,Äganderätt,4 rum,63 m²,10 m²,,4 340 m²,1949,17 287 kr/år,,,"Fritidshus - Björnö, Haninge kommun - Såld 14 oktober 2019",Stockholm,4 275 000 kr,fritidshus,"Björnö, Haninge kommun", 14 oktober 2019,27.188608585961752
6044,2 150 000 kr,-450 000 kr (-21 %),Vinterbonat fritidshus,Äganderätt,5 rum,77 m²,56 m²,,3 444 m²,1969,11 300 kr/år,,,"Vinterbonat fritidshus - Roslagsbro, Sjöutsikt, Norrtälje kommun - Såld 14 oktober 2019",Stockholm,1 700 000 kr,fritidshus,"Roslagsbro, Sjöutsikt, Norrtälje kommun", 14 oktober 2019,not found
6045,3 400 000 kr,-230 000 kr (-7 %),Vinterbonat fritidshus,Äganderätt,5 rum,144 m²,52 m²,,2 828 m²,1982,13 222 kr/år,,,"Vinterbonat fritidshus - Djurhamn, Värmdö kommun - Såld 11 oktober 2019",Stockholm,3 170 000 kr,fritidshus,"Djurhamn, Värmdö kommun", 11 oktober 2019,36.81340877153815
6046,1 695 000 kr,-65 000 kr (-4 %),Fritidshus,Äganderätt,4 rum,57 m²,,,2 609 m²,1975,22 920 kr/år,Ja,,"Fritidshus - Rådmansö - Västanvik, Norrtälje kommun - Såld 11 oktober 2019",Stockholm,1 630 000 kr,fritidshus,"Västanvik, Norrtälje kommun", 11 oktober 2019,67.96370262330248
6047,2 895 000 kr,-320 000 kr (-11 %),Vinterbonat fritidshus,Äganderätt,4 rum,99 m²,,,2 013 m²,1978,40 213 kr/år,,,"Vinterbonat fritidshus - Lågarö, Norrtälje kommun - Såld 09 oktober 2019",Stockholm,2 575 000 kr,fritidshus,"Lågarö, Norrtälje kommun", 09 oktober 2019,68.07130921832866
6048,1 795 000 kr,-295 000 kr (-16 %),Vinterbonat fritidshus,Äganderätt,4 rum,72 m²,25 m²,,2 363 m²,1979,17 876 kr/år,,,"Vinterbonat fritidshus - Ljusterö Linanäs, Österåkers kommun - Såld 04 oktober 2019",Stockholm,1 500 000 kr,fritidshus,"Ljusterö Linanäs, Österåkers kommun", 04 oktober 2019,29.98798306665358
6049,5 500 000 kr,-200 000 kr (-4 %),Fritidshus,Äganderätt,3 rum,72 m²,,,"1,2 ha",1957,12 374 kr/år,,,"Fritidshus - Kalvholmen, Haninge kommun - Såld 03 oktober 2019",Stockholm,5 300 000 kr,fritidshus,"Kalvholmen, Haninge kommun", 03 oktober 2019,26.359066839815785
6050,1 995 000 kr,-95 000 kr (-5 %),Vinterbonat fritidshus,Äganderätt,4 rum,105 m²,,,1 854 m²,1977,24 826 kr/år,,,"Vinterbonat fritidshus - Sättra fritidsområde, Norrtälje kommun - Såld 03 oktober 2019",Stockholm,1 900 000 kr,fritidshus,"Sättra fritidsområde, Norrtälje kommun", 03 oktober 2019,50.353165691729274
6051,330 000 kr,-50 000 kr (-15 %),Fritidshus,Annat,1 rum,25 m²,,,,1984,3 659 kr/år,,,"Fritidshus - Torsjödal, Södertälje kommun - Såld 02 oktober 2019",Stockholm,280 000 kr,fritidshus,"Torsjödal, Södertälje kommun", 02 oktober 2019,31.87213859989922
6052,2 095 000 kr,-45 000 kr (-2 %),Vinterbonat fritidshus,Äganderätt,3 rum,60 m²,38 m²,,1 142 m²,1975,34 350 kr/år,,,"Vinterbonat fritidshus - Bergshamra - Enviken, Norrtälje kommun - Såld 02 oktober 2019",Stockholm,2 050 000 kr,fritidshus,"Enviken, Norrtälje kommun", 02 oktober 2019,45.90376140600314
6053,995 000 kr,-44 000 kr (-4 %),Fritidshus,Äganderätt,1 rum,24 m²,20 m²,,2 105 m²,1973,11 123 kr/år,,,"Fritidshus - Sennebyhaken, Norrtälje kommun - Såld 02 oktober 2019",Stockholm,951 000 kr,fritidshus,"Sennebyhaken, Norrtälje kommun", 02 oktober 2019,85.64008676374701
6054,995 000 kr,-295 000 kr (-30 %),Fritidshus,Annat,3 rum,45 m²,,,2 000 m²,,9 650 kr/år,,,"Fritidshus - MÖRKÖ, Södertälje kommun - Såld 30 september 2019",Stockholm,700 000 kr,fritidshus,"MÖRKÖ, Södertälje kommun", 30 september 2019,44.63192997479822
6055,7 750 000 kr,-500 000 kr (-6 %),Fritidshus,Äganderätt,6 rum,120 m²,,,"2,8 ha",1909,11 300 kr/år,,,"Fritidshus - Vätö, Norrtälje kommun - Såld 28 september 2019",Stockholm,7 250 000 kr,fritidshus,"Vätö, Norrtälje kommun", 28 september 2019,74.44904544543692
6056,650 000 kr,-200 000 kr (-31 %),Fritidshus,Annat,2 rum,45 m²,,,1 500 m²,1890,6 283 kr/år,,,"Fritidshus - Tuna, Södertälje kommun - Såld 27 september 2019",Stockholm,450 000 kr,fritidshus,"Tuna, Södertälje kommun", 27 september 2019,33.20596010398592
6057,1 990 000 kr,-90 000 kr (-5 %),Vinterbonat fritidshus,Äganderätt,2 rum,43 m²,,,1 216 m²,1953,15 050 kr/år,,,"Vinterbonat fritidshus - Djurhamn, Värmdö kommun - Såld 27 september 2019",Stockholm,1 900 000 kr,fritidshus,"Djurhamn, Värmdö kommun", 27 september 2019,36.81340877153815
6058,1 295 000 kr,-35 000 kr (-3 %),Vinterbonat fritidshus,Äganderätt,3 rum,55 m²,,,2 105 m²,1980,18 400 kr/år,,,"Vinterbonat fritidshus - Smara, Norrtälje kommun - Såld 25 september 2019",Stockholm,1 260 000 kr,fritidshus,"Smara, Norrtälje kommun", 25 september 2019,64.44096555764919
6059,1 850 000 kr,-25 000 kr (-1 %),Fritidshus,Äganderätt,3 rum,50 m²,,,2 262 m²,1960,12 600 kr/år,,,"Fritidshus - Rådmansö, Norrtälje kommun - Såld 24 september 2019",Stockholm,1 825 000 kr,fritidshus,"Rådmansö, Norrtälje kommun", 24 september 2019,67.41932481293655
6060,1 995 000 kr,-45 000 kr (-2 %),Fritidshus,Äganderätt,3 rum,54 m²,,,3 160 m²,1962,19 363 kr/år,,,"Fritidshus - Lisö, Nynäshamns kommun - Såld 24 september 2019",Stockholm,1 950 000 kr,fritidshus,"Lisö, Nynäshamns kommun", 24 september 2019,44.729722812363974
6061,950 000 kr,-25 000 kr (-3 %),Vinterbonat fritidshus,Äganderätt,4 rum,55 m²,,,2 071 m²,1973,14 600 kr/år,Ja,,"Vinterbonat fritidshus - Skebo, Norrtälje kommun - Såld 22 september 2019",Stockholm,925 000 kr,fritidshus,"Skebo, Norrtälje kommun", 22 september 2019,78.1162537939764
6062,15 500 000 kr,-1 100 000 kr (-7 %),Fritidshus,Äganderätt,9 rum,196 m²,28 m²,,4 525 m²,1909,,,,"Fritidshus - Skarpö, Vaxholms kommun - Såld 22 september 2019",Stockholm,14 400 000 kr,fritidshus,"Skarpö, Vaxholms kommun", 22 september 2019,19.676245815638726
6063,695 000 kr,-105 000 kr (-15 %),Fritidshus,Äganderätt,3 rum,40 m²,,,1 820 m²,,12 000 kr/år,,,"Fritidshus - Bergshamra, Norrtälje kommun - Såld 19 september 2019",Stockholm,590 000 kr,fritidshus,"Bergshamra, Norrtälje kommun", 19 september 2019,48.24301167333973
6064,2 750 000 kr,-250 000 kr (-9 %),Vinterbonat fritidshus,Äganderätt,6 rum,179 m²,,,1 590 m²,1971,29 000 kr/år,,,"Vinterbonat fritidshus - Grisslehamn, Norrtälje kommun - Såld 18 september 2019",Stockholm,2 500 000 kr,fritidshus,"Grisslehamn, Norrtälje kommun", 18 september 2019,95.53779032931175
6065,2 495 000 kr,-175 000 kr (-7 %),Fritidshus,Äganderätt,3 rum,56 m²,6 m²,,5 148 m²,1945,14 544 kr/år,,,"Fritidshus - Ragnarök, Nynäshamns kommun - Såld 18 september 2019",Stockholm,2 320 000 kr,fritidshus,"Ragnarök, Nynäshamns kommun", 18 september 2019,38.514815219274006
6066,1 995 000 kr,-200 000 kr (-10 %),Vinterbonat fritidshus,Äganderätt,3 rum,80 m²,,,2 148 m²,1972,59 766 kr/år,,,"Vinterbonat fritidshus - Baltora, Norrtälje kommun - Såld 17 september 2019",Stockholm,1 795 000 kr,fritidshus,"Baltora, Norrtälje kommun", 17 september 2019,63.097561216494356
6067,10 450 000 kr,-1 200 000 kr (-11 %),Vinterbonat fritidshus,Äganderätt,5 rum,150 m²,15 m²,,5 999 m²,1932,19 550 kr/år,,,"Vinterbonat fritidshus - Stockholms Skärgård, Nynäshamns kommun - Såld 17 september 2019",Stockholm,9 250 000 kr,fritidshus,"Stockholms Skärgård, Nynäshamns kommun", 17 september 2019,not found
6068,9 900 000 kr,-1 100 000 kr (-11 %),Vinterbonat fritidshus,Äganderätt,,40 m²,,,1 235 m²,1983,,,,"Vinterbonat fritidshus - Saltsjöbaden/Älgö, Nacka kommun - Såld 17 september 2019",Stockholm,8 800 000 kr,fritidshus,"Saltsjöbaden/Älgö, Nacka kommun", 17 september 2019,16.813885974149372
6069,1 100 000 kr,-125 000 kr (-11 %),Fritidshus,Äganderätt,3 rum,41 m²,6 m²,,300 m²,1990,14 839 kr/år,,,"Fritidshus - Grödinge, Botkyrka kommun - Såld 16 september 2019",Stockholm,975 000 kr,fritidshus,"Grödinge, Botkyrka kommun", 16 september 2019,25.809611146692088
6070,1 495 000 kr,-195 000 kr (-13 %),Fritidshus,Äganderätt,3 rum,41 m²,25 m²,,1 024 m²,1996,3 903 kr/år,,,"Fritidshus - Grödinge, Botkyrka kommun - Såld 13 september 2019",Stockholm,1 300 000 kr,fritidshus,"Grödinge, Botkyrka kommun", 13 september 2019,25.809611146692088
6071,1 300 000 kr,-350 000 kr (-27 %),Fritidsboende,Äganderätt,3 rum,49 m²,,,2 100 m²,1977,5 916 kr/år,,,"Fritidsboende - Baltora, Norrtälje kommun - Såld 13 september 2019",Stockholm,950 000 kr,fritidshus,"Baltora, Norrtälje kommun", 13 september 2019,63.097561216494356
6072,2 495 000 kr,-95 000 kr (-4 %),Vinterbonat fritidshus,Äganderätt,4 rum,73 m²,,,2 890 m²,1965,21 040 kr/år,Ja,,"Vinterbonat fritidshus - Rörvik, Norrtälje kommun - Såld 13 september 2019",Stockholm,2 400 000 kr,fritidshus,"Rörvik, Norrtälje kommun", 13 september 2019,80.24534816322027
6073,3 195 000 kr,-575 000 kr (-18 %),Fritidshus,Äganderätt,3 rum,48 m²,10 m²,,2 947 m²,1945,16 813 kr/år,,,"Fritidshus - Ingarö, Värmdö kommun - Såld 12 september 2019",Stockholm,2 620 000 kr,fritidshus,"Ingarö, Värmdö kommun", 12 september 2019,19.6210177994887
6074,2 695 000 kr,-295 000 kr (-11 %),Fritidshus,Äganderätt,3 rum,55 m²,,,3 138 m²,1977,11 328 kr/år,,,"Fritidshus - Skälsmara, Värmdö kommun - Såld 12 september 2019",Stockholm,2 400 000 kr,fritidshus,"Skälsmara, Värmdö kommun", 12 september 2019,28.075776721512987
6075,2 550 000 kr,-250 000 kr (-10 %),Fritidshus,Äganderätt,4 rum,64 m²,,,1 045 m²,1965,21 632 kr/år,,,"Fritidshus - Åkerö - Rådmansö, Norrtälje kommun - Såld 11 september 2019",Stockholm,2 300 000 kr,fritidshus,"Rådmansö, Norrtälje kommun", 11 september 2019,67.41932481293655
6076,1 495 000 kr,-565 000 kr (-38 %),Fritidshus,Äganderätt,3 rum,35 m²,,,556 m²,,,,,"Fritidshus - Grödinge, Botkyrka kommun - Såld 11 september 2019",Stockholm,930 000 kr,fritidshus,"Grödinge, Botkyrka kommun", 11 september 2019,25.809611146692088
6077,2 495 000 kr,-445 000 kr (-18 %),Fritidshus,Äganderätt,3 rum,55 m²,8 m²,,3 116 m²,1954,42 142 kr/år,,,"Fritidshus - Ådran, Huddinge kommun - Såld 10 september 2019",Stockholm,2 050 000 kr,fritidshus,"Ådran, Huddinge kommun", 10 september 2019,18.6603311592835
6078,995 000 kr,-25 000 kr (-3 %),Fritidshus,Äganderätt,,76 m²,,,2 069 m²,1996,14 150 kr/år,,,"Fritidshus - Havsskogen, Norrtälje kommun - Såld 09 september 2019",Stockholm,970 000 kr,fritidshus,"Havsskogen, Norrtälje kommun", 09 september 2019,91.05021289468355
6079,1 850 000 kr,-100 000 kr (-5 %),Fritidshus,Äganderätt,2 rum,37 m²,,,2 065 m²,1976,,,,"Fritidshus - Djurö | Vindö | Abborrkroken, Värmdö kommun - Såld 05 september 2019",Stockholm,1 750 000 kr,fritidshus,"Djurö | Vindö | Abborrkroken, Värmdö kommun", 05 september 2019,not found
6080,2 990 000 kr,-190 000 kr (-6 %),Fritidshus,Äganderätt,3 rum,63 m²,,,2 006 m²,1969,10 400 kr/år,,,"Fritidshus - Hanskroka, Värmdö kommun - Såld 05 september 2019",Stockholm,2 800 000 kr,fritidshus,"Hanskroka, Värmdö kommun", 05 september 2019,27.991873625647766
6081,4 900 000 kr,-1 100 000 kr (-22 %),Vinterbonat fritidshus,Äganderätt,3 rum,68 m²,,,8 178 m²,1967,12 100 kr/år,,,"Vinterbonat fritidshus - Dalarö Fåglarö, Haninge kommun - Såld 05 september 2019",Stockholm,3 800 000 kr,fritidshus,"Dalarö Fåglarö, Haninge kommun", 05 september 2019,30.93547537310405
6082,2 395 000 kr,-220 000 kr (-9 %),Vinterbonat fritidshus,Äganderätt,4 rum,70 m²,20 m²,,3 023 m²,1971,16 158 kr/år,,,"Vinterbonat fritidshus - Runmarö Storön, Värmdö kommun - Såld 04 september 2019",Stockholm,2 175 000 kr,fritidshus,"Runmarö Storön, Värmdö kommun", 04 september 2019,37.69061576076314
6083,4 500 000 kr,-1 000 000 kr (-22 %),Fritidshus,Äganderätt,1 rum,42 m²,,,1 330 m²,1950,4 075 kr/år,,,"Fritidshus - Hasseludden sjöutsikt, Nacka kommun - Såld 04 september 2019",Stockholm,3 500 000 kr,fritidshus,"Hasseludden sjöutsikt, Nacka kommun", 04 september 2019,not found
