,price_per_m2,asking_price,price_evolution,typeProperty,typeOfForm,rooms,size,bisize,balkong,tomtarea,buildArea,cost,uteplats,floor,area,sold_price,type,precise_location,date_sold,distance_from_city_center
12190,4 195 000 kr,-45 000 kr (-1 %),Radhus,Äganderätt,4 rum,78 m²,,,109 m²,1977,18 750 kr/år,Ja,,"Radhus - Tyresö, Tyresö kommun - Såld 08 juli 2022",Stockholm,4 150 000 kr,RadHus,"Tyresö, Tyresö kommun", 08 juli 2022,16.532718300506904
12191,2 245 000 kr,-145 000 kr (-6 %),Radhus,Bostadsrätt,5 rum,119 m²,,,,1983,19 068 kr/år,Ja,,"Radhus - Tumba, Botkyrka kommun - Såld 08 juli 2022",Stockholm,2 100 000 kr,RadHus,"Tumba, Botkyrka kommun", 08 juli 2022,19.36328695877675
12192,3 995 000 kr,-195 000 kr (-5 %),Radhus,Äganderätt,5 rum,100 m²,50 m²,Ja,165 m²,1964,47 505 kr/år,Ja,,"Radhus - Åkerstorp, Österåkers kommun - Såld 07 juli 2022",Stockholm,3 800 000 kr,RadHus,"Åkerstorp, Österåkers kommun", 07 juli 2022,22.833912276923623
12193,5 995 000 kr,-1 095 000 kr (-18 %),Radhus,Äganderätt,6 rum,158 m²,,,168 m²,1972,44 669 kr/år,,,"Radhus - Kärrdal, Sollentuna kommun - Såld 07 juli 2022",Stockholm,4 900 000 kr,RadHus,"Kärrdal, Sollentuna kommun", 07 juli 2022,12.737065161063425
12194,3 790 000 kr,-100 000 kr (-3 %),Radhus,Äganderätt,4 rum,108 m²,28 m²,,179 m²,1971,40 979 kr/år,,,"Radhus - Krusboda, Tyresö kommun - Såld 07 juli 2022",Stockholm,3 690 000 kr,RadHus,"Krusboda, Tyresö kommun", 07 juli 2022,14.876032527619332
12195,6 350 000 kr,-150 000 kr (-2 %),Radhus,Bostadsrätt,4 rum,103 m²,,,,2011,23 400 kr/år,Ja,,"Radhus - Gustavsberg Höjdhagen, Värmdö kommun - Såld 07 juli 2022",Stockholm,6 200 000 kr,RadHus,"Gustavsberg Höjdhagen, Värmdö kommun", 07 juli 2022,16.806514083069626
12196,4 995 000 kr,-195 000 kr (-4 %),Radhus,Tomträtt,5 rum,126 m²,7 m²,,235 m²,1966,34 976 kr/år,,,"Radhus - Sätra, Stockholms kommun - Såld 07 juli 2022",Stockholm,4 800 000 kr,RadHus,"Sätra, Stockholms kommun", 07 juli 2022,9.906198421620475
12197,2 850 000 kr,-150 000 kr (-5 %),Radhus,Bostadsrätt,3 rum,"80,5 m²",,,,1966,21 720 kr/år,,,"Radhus - Brunnsängs Hage, Södertälje kommun - Såld 06 juli 2022",Stockholm,2 700 000 kr,RadHus,"Brunnsängs Hage, Södertälje kommun", 06 juli 2022,30.128878039692335
12198,5 395 000 kr,-395 000 kr (-7 %),Kedjehus,Äganderätt,5 rum,121 m²,3 m²,,484 m²,2017,17 241 kr/år,Ja,,"Kedjehus - Bro - Rosenängen, Upplands-Bro kommun - Såld 06 juli 2022",Stockholm,5 000 000 kr,RadHus,"Rosenängen, Upplands-Bro kommun", 06 juli 2022,31.371059437040902
12199,3 590 000 kr,-340 000 kr (-9 %),Parhus,Bostadsrätt,3 rum,"91,5 m²",,,,1978,36 000 kr/år,Ja,,"Parhus - Jakobsberg, Järfälla kommun - Såld 06 juli 2022",Stockholm,3 250 000 kr,RadHus,"Jakobsberg, Järfälla kommun", 06 juli 2022,17.426886775071083
12200,5 495 000 kr,-45 000 kr (-1 %),Radhus,Äganderätt,6 rum,112 m²,,,134 m²,1984,49 600 kr/år,,,"Radhus - Gribbylund, Täby kommun - Såld 06 juli 2022",Stockholm,5 450 000 kr,RadHus,"Gribbylund, Täby kommun", 06 juli 2022,15.261665453559546
12201,4 195 000 kr,-395 000 kr (-9 %),Radhus,Tomträtt,5 rum,117 m²,20 m²,,217 m²,1974,48 344 kr/år,,,"Radhus - Slagsta, Botkyrka kommun - Såld 06 juli 2022",Stockholm,3 800 000 kr,RadHus,"Slagsta, Botkyrka kommun", 06 juli 2022,15.151119169881852
12202,4 195 000 kr,-145 000 kr (-3 %),Radhus,Tomträtt,7 rum,160 m²,21 m²,Ja,171 m²,1973,,Ja,,"Radhus - Botkyrka-alby, Botkyrka kommun - Såld 05 juli 2022",Stockholm,4 050 000 kr,RadHus,"Botkyrka-alby, Botkyrka kommun", 05 juli 2022,17.304383117471048
12203,2 200 000 kr,-100 000 kr (-5 %),Radhus,Bostadsrätt,2 rum,63 m²,,,,1993,7 080 kr/år,Ja,,"Radhus - Viby, Sollentuna kommun - Såld 05 juli 2022",Stockholm,2 100 000 kr,RadHus,"Viby, Sollentuna kommun", 05 juli 2022,17.84150434742966
12204,6 795 000 kr,-135 000 kr (-2 %),Radhus,Bostadsrätt,5 rum,114 m²,,Ja,,,,Ja,,"Radhus - Ursvik, Sundbybergs kommun - Såld 05 juli 2022",Stockholm,6 660 000 kr,RadHus,"Ursvik, Sundbybergs kommun", 05 juli 2022,8.869180501160562
12205,3 195 000 kr,-95 000 kr (-3 %),Radhus,Bostadsrätt,3 rum,76 m²,,Ja,,1976,21 000 kr/år,Ja,,"Radhus - Bollstanäs, Upplands Väsby kommun - Såld 05 juli 2022",Stockholm,3 100 000 kr,RadHus,"Bollstanäs, Upplands Väsby kommun", 05 juli 2022,20.726017747155478
12206,2 990 000 kr,-50 000 kr (-2 %),Radhus,Bostadsrätt,4 rum,106 m²,,Ja,,2018,,,,"Radhus - Botkyrka-alby, Botkyrka kommun - Såld 04 juli 2022",Stockholm,2 940 000 kr,RadHus,"Botkyrka-alby, Botkyrka kommun", 04 juli 2022,17.304383117471048
12207,4 150 000 kr,-350 000 kr (-8 %),Radhus,Äganderätt,6 rum,110 m²,7 m²,Ja,112 m²,1978,58 181 kr/år,Ja,,"Radhus - Skogås, Huddinge kommun - Såld 01 juli 2022",Stockholm,3 800 000 kr,RadHus,"Skogås, Huddinge kommun", 01 juli 2022,12.71061279826193
12208,4 200 000 kr,-200 000 kr (-5 %),Radhus,Äganderätt,6 rum,121 m²,,,102 m²,1973,44 000 kr/år,,,"Radhus - Smedby, Österåkers kommun - Såld 01 juli 2022",Stockholm,4 000 000 kr,RadHus,"Smedby, Österåkers kommun", 01 juli 2022,23.05205144804928
12209,3 795 000 kr,-95 000 kr (-3 %),Parhus,Bostadsrätt,5 rum,116 m²,,Ja,,1979,25 500 kr/år,Ja,,"Parhus - Kungsängen - Brunna, Upplands-Bro kommun - Såld 30 juni 2022",Stockholm,3 700 000 kr,RadHus,"Brunna, Upplands-Bro kommun", 30 juni 2022,26.935758802435075
12210,4 095 000 kr,-225 000 kr (-5 %),Radhus,Äganderätt,5 rum,114 m²,,,117 m²,1982,48 436 kr/år,,,"Radhus - Östra Skogås, Huddinge kommun - Såld 30 juni 2022",Stockholm,3 870 000 kr,RadHus,"Östra Skogås, Huddinge kommun", 30 juni 2022,12.217270189755522
12211,6 700 000 kr,-100 000 kr (-1 %),Radhus,Äganderätt,4 rum,70 m²,70 m²,,274 m²,1944,17 700 kr/år,,,"Radhus - Älvsjö Långbro, Stockholms kommun - Såld 29 juni 2022",Stockholm,6 600 000 kr,RadHus,"Älvsjö Långbro, Stockholms kommun", 29 juni 2022,7.3499580500670465
12212,3 300 000 kr,-200 000 kr (-6 %),Radhus,Äganderätt,3 rum,104 m²,,Ja,106 m²,1991,35 647 kr/år,Ja,,"Radhus - Tumba, Botkyrka kommun - Såld 29 juni 2022",Stockholm,3 100 000 kr,RadHus,"Tumba, Botkyrka kommun", 29 juni 2022,19.36328695877675
12213,5 195 000 kr,-195 000 kr (-4 %),Parhus,Tomträtt,5 rum,106 m²,21 m²,Ja,224 m²,1966,43 200 kr/år,Ja,,"Parhus - Sätra, Stockholms kommun - Såld 29 juni 2022",Stockholm,5 000 000 kr,RadHus,"Sätra, Stockholms kommun", 29 juni 2022,9.906198421620475
12214,3 500 000 kr,-300 000 kr (-9 %),Kedjehus,Äganderätt,4 rum,82 m²,,,465 m²,,44 200 kr/år,Ja,,"Kedjehus - Vårsta, Botkyrka kommun - Såld 29 juni 2022",Stockholm,3 200 000 kr,RadHus,"Vårsta, Botkyrka kommun", 29 juni 2022,23.736349574527445
12215,4 295 000 kr,-370 000 kr (-9 %),Radhus,Äganderätt,3 rum,105 m²,,,123 m²,1964,47 926 kr/år,,,"Radhus - Rönninge, Salems kommun - Såld 29 juni 2022",Stockholm,3 925 000 kr,RadHus,"Rönninge, Salems kommun", 29 juni 2022,23.496180781065156
12216,5 495 000 kr,-195 000 kr (-4 %),Parhus,Bostadsrätt,6 rum,"142,5 m²",,,,2022,,Ja,"2, hiss finns ej","Parhus - Torsby, Värmdö kommun - Såld 28 juni 2022",Stockholm,5 300 000 kr,RadHus,"Torsby, Värmdö kommun", 28 juni 2022,23.88132729155254
12217,2 695 000 kr,-145 000 kr (-5 %),Radhus,Bostadsrätt,3 rum,74 m²,,Ja,,1976,17 760 kr/år,Ja,,"Radhus - Bollstanäs, Upplands Väsby kommun - Såld 28 juni 2022",Stockholm,2 550 000 kr,RadHus,"Bollstanäs, Upplands Väsby kommun", 28 juni 2022,20.726017747155478
12218,5 495 000 kr,-345 000 kr (-6 %),Radhus,Äganderätt,5 rum,127 m²,22 m²,,299 m²,1965,42 309 kr/år,,,"Radhus - Västra Jakobsberg, Järfälla kommun - Såld 28 juni 2022",Stockholm,5 150 000 kr,RadHus,"Västra Jakobsberg, Järfälla kommun", 28 juni 2022,18.405356689434758
12219,6 995 000 kr,-895 000 kr (-13 %),Parhus,Äganderätt,5 rum,176 m²,19 m²,Ja,514 m²,2015,35 928 kr/år,Ja,,"Parhus - Glasberga Sjöstad, Södertälje kommun - Såld 27 juni 2022",Stockholm,6 100 000 kr,RadHus,"Glasberga Sjöstad, Södertälje kommun", 27 juni 2022,26.446993944372828
12220,2 995 000 kr,-45 000 kr (-2 %),Radhus,Äganderätt,3 rum,86 m²,,,118 m²,1979,37 166 kr/år,Ja,,"Radhus - Skogås, Huddinge kommun - Såld 27 juni 2022",Stockholm,2 950 000 kr,RadHus,"Skogås, Huddinge kommun", 27 juni 2022,12.71061279826193
12221,2 450 000 kr,-150 000 kr (-6 %),Radhus,Bostadsrätt,3 rum,"82,5 m²",,,,1975,,Ja,,"Radhus - Akalla Trädgårdsstaden, Stockholms kommun - Såld 27 juni 2022",Stockholm,2 300 000 kr,RadHus,"Akalla Trädgårdsstaden, Stockholms kommun", 27 juni 2022,not found
12222,3 775 000 kr,-425 000 kr (-11 %),Radhus,Bostadsrätt,4 rum,107 m²,,,,1992,21 144 kr/år,,,"Radhus - Brunna, Ekerö kommun - Såld 27 juni 2022",Stockholm,3 350 000 kr,RadHus,"Brunna, Ekerö kommun", 27 juni 2022,17.355049152606675
12223,3 795 000 kr,-45 000 kr (-1 %),Radhus,Äganderätt,4 rum,100 m²,,,127 m²,1980,34 144 kr/år,Ja,,"Radhus - Kista, Stockholms kommun - Såld 23 juni 2022",Stockholm,3 750 000 kr,RadHus,"Kista, Stockholms kommun", 23 juni 2022,11.308480738990665
12224,3 395 000 kr,-230 000 kr (-7 %),Kedjehus,Äganderätt,4 rum,120 m²,,,402 m²,1973,45 730 kr/år,,,"Kedjehus - Jordbro, Haninge kommun - Såld 23 juni 2022",Stockholm,3 165 000 kr,RadHus,"Jordbro, Haninge kommun", 23 juni 2022,20.647457738538847
12225,4 650 000 kr,-150 000 kr (-3 %),Radhus,Bostadsrätt,5 rum,109 m²,,,,1993,3 300 kr/år,Ja,,"Radhus - Viby, Sollentuna kommun - Såld 23 juni 2022",Stockholm,4 500 000 kr,RadHus,"Viby, Sollentuna kommun", 23 juni 2022,17.84150434742966
12226,9 250 000 kr,-255 000 kr (-3 %),Radhus,Äganderätt,6 rum,66 m²,65 m²,,214 m²,1943,34 213 kr/år,,,"Radhus - Hökmossen, Stockholms kommun - Såld 23 juni 2022",Stockholm,8 995 000 kr,RadHus,"Hökmossen, Stockholms kommun", 23 juni 2022,5.980057138145836
12227,4 695 000 kr,-345 000 kr (-7 %),Parhus,Bostadsrätt,4 rum,108 m²,,,,2012,15 900 kr/år,Ja,,"Parhus - Sanda Ängar, Upplands Väsby kommun - Såld 23 juni 2022",Stockholm,4 350 000 kr,RadHus,"Sanda Ängar, Upplands Väsby kommun", 23 juni 2022,21.318459054489185
12228,4 895 000 kr,-820 000 kr (-17 %),Parhus,Äganderätt,6 rum,152 m²,73 m²,Ja,860 m²,1940,32 320 kr/år,Ja,,"Parhus - Centralt, Nykvarns kommun - Såld 22 juni 2022",Stockholm,4 075 000 kr,RadHus,"Centralt, Nykvarns kommun", 22 juni 2022,39.84379055317324
12229,2 895 000 kr,-95 000 kr (-3 %),Radhus,Bostadsrätt,4 rum,"103,5 m²",,,,1987,13 032 kr/år,Ja,,"Radhus - Järna, Södertälje kommun - Såld 22 juni 2022",Stockholm,2 800 000 kr,RadHus,"Järna, Södertälje kommun", 22 juni 2022,38.90692245768028
12230,4 595 000 kr,-195 000 kr (-4 %),Kedjehus,Äganderätt,5 rum,120 m²,20 m²,,302 m²,1975,35 400 kr/år,,,"Kedjehus - Hässelby Norra Villastad, Stockholms kommun - Såld 22 juni 2022",Stockholm,4 400 000 kr,RadHus,"Hässelby Norra Villastad, Stockholms kommun", 22 juni 2022,not found
12231,7 900 000 kr,-500 000 kr (-6 %),Kedjehus,Äganderätt,6 rum,120 m²,3 m²,,464 m²,1957,23 965 kr/år,,,"Kedjehus - Ella Gård, Täby kommun - Såld 22 juni 2022",Stockholm,7 400 000 kr,RadHus,"Ella Gård, Täby kommun", 22 juni 2022,13.360629058056498
12232,3 875 000 kr,-375 000 kr (-10 %),Radhus,Bostadsrätt,3 rum,"91,5 m²",,,,1986,12 456 kr/år,Ja,,"Radhus - Ekerö, Ekerö kommun - Såld 22 juni 2022",Stockholm,3 500 000 kr,RadHus,"Ekerö, Ekerö kommun", 22 juni 2022,22.5547639491616
12233,4 775 000 kr,-75 000 kr (-2 %),Radhus,Äganderätt,4 rum,104 m²,,,181 m²,1988,34 463 kr/år,Ja,,"Radhus - Brunn, Värmdö kommun - Såld 21 juni 2022",Stockholm,4 700 000 kr,RadHus,"Brunn, Värmdö kommun", 21 juni 2022,20.81076238999403
12234,5 775 000 kr,-125 000 kr (-2 %),Radhus,Äganderätt,4 rum,122 m²,20 m²,,149 m²,1979,48 400 kr/år,,,"Radhus - Norrviken, Sollentuna kommun - Såld 21 juni 2022",Stockholm,5 650 000 kr,RadHus,"Norrviken, Sollentuna kommun", 21 juni 2022,17.018250682402243
12235,9 995 000 kr,-245 000 kr (-2 %),Parhus,Äganderätt,6 rum,142 m²,25 m²,,352 m²,2014,34 873 kr/år,,,"Parhus - Skuru, Nacka kommun - Såld 21 juni 2022",Stockholm,9 750 000 kr,RadHus,"Skuru, Nacka kommun", 21 juni 2022,8.125154048082363
12236,4 995 000 kr,-245 000 kr (-5 %),Kedjehus,Äganderätt,6 rum,109 m²,29 m²,,297 m²,1971,54 097 kr/år,,,"Kedjehus - Brunnby Vik, Upplands Väsby kommun - Såld 21 juni 2022",Stockholm,4 750 000 kr,RadHus,"Brunnby Vik, Upplands Väsby kommun", 21 juni 2022,23.878886967435633
12237,4 295 000 kr,-195 000 kr (-5 %),Radhus,Äganderätt,4 rum,122 m²,8 m²,,277 m²,1969,32 777 kr/år,,,"Radhus - Västerhaninge, Haninge kommun - Såld 21 juni 2022",Stockholm,4 100 000 kr,RadHus,"Västerhaninge, Haninge kommun", 21 juni 2022,22.71049933189332
12238,4 750 000 kr,-450 000 kr (-9 %),Radhus,Äganderätt,4 rum,113 m²,,,"155,5 m²",1985,38 056 kr/år,,,"Radhus - Rotebro, Sollentuna kommun - Såld 20 juni 2022",Stockholm,4 300 000 kr,RadHus,"Rotebro, Sollentuna kommun", 20 juni 2022,19.144311234655124
12239,6 500 000 kr,-105 000 kr (-2 %),Parhus,Bostadsrätt,5 rum,144 m²,17 m²,,,2019,11 400 kr/år,Ja,,"Parhus - Väsjön, Sollentuna kommun - Såld 20 juni 2022",Stockholm,6 395 000 kr,RadHus,"Väsjön, Sollentuna kommun", 20 juni 2022,15.721475585374787
12240,4 995 000 kr,-395 000 kr (-8 %),Radhus,Äganderätt,4 rum,113 m²,12 m²,,"149,8 m²",1986,54 000 kr/år,,,"Radhus - Rotebro, Sollentuna kommun - Såld 20 juni 2022",Stockholm,4 600 000 kr,RadHus,"Rotebro, Sollentuna kommun", 20 juni 2022,19.144311234655124
12241,5 595 000 kr,-195 000 kr (-3 %),Kedjehus,Äganderätt,5 rum,130 m²,17 m²,Ja,389 m²,1976,33 100 kr/år,Ja,,"Kedjehus - Snättringe, Huddinge kommun - Såld 19 juni 2022",Stockholm,5 400 000 kr,RadHus,"Snättringe, Huddinge kommun", 19 juni 2022,8.941219183096116
12242,2 395 000 kr,-145 000 kr (-6 %),Radhus,Bostadsrätt,3 rum,"60,5 m²",19 m²,,,1984,,Ja,,"Radhus - Margretelund - Tråsättra, Österåkers kommun - Såld 19 juni 2022",Stockholm,2 250 000 kr,RadHus,"Tråsättra, Österåkers kommun", 19 juni 2022,22.968783931734556
12243,4 995 000 kr,-695 000 kr (-14 %),Kedjehus,Äganderätt,4 rum,117 m²,,,222 m²,1960,52 325 kr/år,Ja,,"Kedjehus - Edsängen, Sollentuna kommun - Såld 19 juni 2022",Stockholm,4 300 000 kr,RadHus,"Edsängen, Sollentuna kommun", 19 juni 2022,15.518989388281957
12244,4 795 000 kr,-395 000 kr (-8 %),Radhus,Äganderätt,6 rum,120 m²,5 m²,,158 m²,1966,45 521 kr/år,,,"Radhus - Tyresö Centrum, Tyresö kommun - Såld 19 juni 2022",Stockholm,4 400 000 kr,RadHus,"Tyresö Centrum, Tyresö kommun", 19 juni 2022,12.834385351655015
12245,6 000 000 kr,-150 000 kr (-3 %),Kedjehus,Äganderätt,5 rum,131 m²,2 m²,,517 m²,1962,37 336 kr/år,,,"Kedjehus - Rotebro, Sollentuna kommun - Såld 19 juni 2022",Stockholm,5 850 000 kr,RadHus,"Rotebro, Sollentuna kommun", 19 juni 2022,19.144311234655124
12246,4 995 000 kr,-145 000 kr (-3 %),Radhus,Äganderätt,5 rum,112 m²,28 m²,,240 m²,1973,,,,"Radhus - Sjukyrkoberget, Upplands Väsby kommun - Såld 19 juni 2022",Stockholm,4 850 000 kr,RadHus,"Sjukyrkoberget, Upplands Väsby kommun", 19 juni 2022,23.069885175593264
12247,4 250 000 kr,-100 000 kr (-2 %),Parhus,Bostadsrätt,4 rum,92 m²,,,,1996,30 531 kr/år,Ja,,"Parhus - Skälby, Järfälla kommun - Såld 18 juni 2022",Stockholm,4 150 000 kr,RadHus,"Skälby, Järfälla kommun", 18 juni 2022,14.968832716922062
12248,5 750 000 kr,-225 000 kr (-4 %),Parhus,Äganderätt,4 rum,108 m²,,,353 m²,1992,25 825 kr/år,,,"Parhus - Gustavsberg Ösbydalen, Värmdö kommun - Såld 18 juni 2022",Stockholm,5 525 000 kr,RadHus,"Gustavsberg Ösbydalen, Värmdö kommun", 18 juni 2022,19.330446555591642
12249,5 450 000 kr,-200 000 kr (-4 %),Kedjehus,Äganderätt,6 rum,124 m²,24 m²,,361 m²,2001,39 100 kr/år,,,"Kedjehus - Hässelby Norra Villastad, Stockholms kommun - Såld 18 juni 2022",Stockholm,5 250 000 kr,RadHus,"Hässelby Norra Villastad, Stockholms kommun", 18 juni 2022,not found
12250,3 275 000 kr,-410 000 kr (-13 %),Parhus,Tomträtt,3 rum,89 m²,,,128 m²,1979,36 202 kr/år,,,"Parhus - Kista, Stockholms kommun - Såld 17 juni 2022",Stockholm,2 865 000 kr,RadHus,"Kista, Stockholms kommun", 17 juni 2022,11.308480738990665
12251,4 995 000 kr,-195 000 kr (-4 %),Radhus,Äganderätt,6 rum,116 m²,56 m²,Ja,184 m²,1972,34 124 kr/år,Ja,,"Radhus - Huddinge, Huddinge kommun - Såld 17 juni 2022",Stockholm,4 800 000 kr,RadHus,"Huddinge, Huddinge kommun", 17 juni 2022,11.992775626272657
12252,5 195 000 kr,-645 000 kr (-12 %),Radhus,Äganderätt,6 rum,116 m²,55 m²,,166 m²,1976,46 925 kr/år,,,"Radhus - Trollbäcken, Tyresö kommun - Såld 17 juni 2022",Stockholm,4 550 000 kr,RadHus,"Trollbäcken, Tyresö kommun", 17 juni 2022,13.639419101788388
12253,4 995 000 kr,-295 000 kr (-6 %),Radhus,Äganderätt,5 rum,114 m²,20 m²,,128 m²,1978,57 514 kr/år,,,"Radhus - Östra Orminge, Nacka kommun - Såld 17 juni 2022",Stockholm,4 700 000 kr,RadHus,"Östra Orminge, Nacka kommun", 17 juni 2022,11.069869630595957
12254,7 550 000 kr,-500 000 kr (-7 %),Radhus,Bostadsrätt,6 rum,125 m²,35 m²,,,1957,26 880 kr/år,,,"Radhus - Vällingbyhöjden, Stockholms kommun - Såld 17 juni 2022",Stockholm,7 050 000 kr,RadHus,"Vällingbyhöjden, Stockholms kommun", 17 juni 2022,0.0
12255,5 995 000 kr,-145 000 kr (-2 %),Kedjehus,Bostadsrätt,5 rum,"116,9 m²",,,,2017,12 000 kr/år,Ja,,"Kedjehus - Högmora, Huddinge kommun - Såld 17 juni 2022",Stockholm,5 850 000 kr,RadHus,"Högmora, Huddinge kommun", 17 juni 2022,9.874817860959501
12256,4 495 000 kr,-95 000 kr (-2 %),Radhus,Äganderätt,4 rum,133 m²,,,215 m²,1976,38 261 kr/år,,,"Radhus - Viksjö, Järfälla kommun - Såld 17 juni 2022",Stockholm,4 400 000 kr,RadHus,"Viksjö, Järfälla kommun", 17 juni 2022,18.13054118622004
12257,7 495 000 kr,-145 000 kr (-2 %),Parhus,Äganderätt,5 rum,120 m²,"9,5 m²",,503 m²,2012,33 060 kr/år,Ja,,"Parhus - Vistaberg, Huddinge kommun - Såld 16 juni 2022",Stockholm,7 350 000 kr,RadHus,"Vistaberg, Huddinge kommun", 16 juni 2022,12.122812619514447
12258,4 695 000 kr,-195 000 kr (-4 %),Kedjehus,Äganderätt,5 rum,116 m²,18 m²,,324 m²,1978,45 492 kr/år,,,"Kedjehus - Tumba - Vretarna, Botkyrka kommun - Såld 16 juni 2022",Stockholm,4 500 000 kr,RadHus,"Vretarna, Botkyrka kommun", 16 juni 2022,19.232787689077888
12259,3 995 000 kr,-495 000 kr (-12 %),Radhus,Äganderätt,4 rum,103 m²,3 m²,,111 m²,1990,38 060 kr/år,,,"Radhus - Sigtuna -  Staden, Sigtuna kommun - Såld 16 juni 2022",Stockholm,3 500 000 kr,RadHus," Staden, Sigtuna kommun", 16 juni 2022,not found
12260,4 495 000 kr,-45 000 kr (-1 %),Radhus,Äganderätt,3 rum,83 m²,10 m²,,151 m²,1976,38 525 kr/år,,,"Radhus - Trollbäcken - Linde, Tyresö kommun - Såld 15 juni 2022",Stockholm,4 450 000 kr,RadHus,"Linde, Tyresö kommun", 15 juni 2022,14.799642655856198
12261,4 195 000 kr,-295 000 kr (-7 %),Radhus,Äganderätt,4 rum,105 m²,,,148 m²,1975,28 800 kr/år,,,"Radhus - Tumba, Botkyrka kommun - Såld 15 juni 2022",Stockholm,3 900 000 kr,RadHus,"Tumba, Botkyrka kommun", 15 juni 2022,19.36328695877675
12262,3 995 000 kr,-45 000 kr (-1 %),Radhus,Bostadsrätt,5 rum,99 m²,,,,2021,13 980 kr/år,Ja,,"Radhus - Margretelund, Österåkers kommun - Såld 15 juni 2022",Stockholm,3 950 000 kr,RadHus,"Margretelund, Österåkers kommun", 15 juni 2022,21.223293345951042
12263,4 895 000 kr,-195 000 kr (-4 %),Parhus,Bostadsrätt,6 rum,125 m²,,,,,28 223 kr/år,Ja,,"Parhus - Kungsängen - Norrboda, Upplands-Bro kommun - Såld 14 juni 2022",Stockholm,4 700 000 kr,RadHus,"Norrboda, Upplands-Bro kommun", 14 juni 2022,34.05807886821869
12264,4 495 000 kr,-395 000 kr (-9 %),Radhus,Äganderätt,5 rum,149 m²,26 m²,,127 m²,1974,53 396 kr/år,,,"Radhus - Sörskogen, Huddinge kommun - Såld 14 juni 2022",Stockholm,4 100 000 kr,RadHus,"Sörskogen, Huddinge kommun", 14 juni 2022,12.083935082964082
12265,5 995 000 kr,-545 000 kr (-9 %),Radhus,Äganderätt,4 rum,95 m²,12 m²,Ja,295 m²,,,Ja,,"Radhus - Farsta, Stockholms kommun - Såld 14 juni 2022",Stockholm,5 450 000 kr,RadHus,"Farsta, Stockholms kommun", 14 juni 2022,8.940762407424922
12266,2 895 000 kr,-315 000 kr (-11 %),Par-/kedje-/radhus,Bostadsrätt,4 rum,"100,9 m²",,,,1989,,Ja,,"Par-/kedje-/radhus - Södra Haga, Vallentuna kommun - Såld 13 juni 2022",Stockholm,2 580 000 kr,RadHus,"Södra Haga, Vallentuna kommun", 13 juni 2022,30.754502903493165
12267,2 695 000 kr,-145 000 kr (-5 %),Radhus,Äganderätt,2 rum,68 m²,,,164 m²,1979,34 566 kr/år,Ja,,"Radhus - Kragstalund, Vallentuna kommun - Såld 12 juni 2022",Stockholm,2 550 000 kr,RadHus,"Kragstalund, Vallentuna kommun", 12 juni 2022,20.597683257699757
12268,4 795 000 kr,-295 000 kr (-6 %),Radhus,Bostadsrätt,5 rum,125 m²,,,,2015,25 740 kr/år,,,"Radhus - Norrboda, Upplands-Bro kommun - Såld 11 juni 2022",Stockholm,4 500 000 kr,RadHus,"Norrboda, Upplands-Bro kommun", 11 juni 2022,34.05807886821869
12269,11 500 000 kr,-850 000 kr (-7 %),Radhus,Äganderätt,6 rum,140 m²,30 m²,Ja,138 m²,1959,30 240 kr/år,Ja,,"Radhus - Storängen/Fannydal, Nacka kommun - Såld 10 juni 2022",Stockholm,10 650 000 kr,RadHus,"Storängen/Fannydal, Nacka kommun", 10 juni 2022,6.462292149674905
12270,11 200 000 kr,-650 000 kr (-6 %),Radhus,Äganderätt,6 rum,139 m²,55 m²,Ja,423 m²,1964,43 474 kr/år,Ja,,"Radhus - Bo- Gärde, Lidingö kommun - Såld 10 juni 2022",Stockholm,10 550 000 kr,RadHus,"Bo- Gärde, Lidingö kommun", 10 juni 2022,5.760609273436017
12271,6 195 000 kr,-420 000 kr (-7 %),Kedjehus,Äganderätt,6 rum,142 m²,,,546 m²,1976,49 920 kr/år,,,"Kedjehus - Viksjö, Järfälla kommun - Såld 10 juni 2022",Stockholm,5 775 000 kr,RadHus,"Viksjö, Järfälla kommun", 10 juni 2022,18.13054118622004
12272,11 895 000 kr,-95 000 kr (-1 %),Parhus,Äganderätt,6 rum,114 m²,55 m²,Ja,356 m²,1984,58 224 kr/år,Ja,,"Parhus - Djursholm, Danderyds kommun - Såld 10 juni 2022",Stockholm,11 800 000 kr,RadHus,"Djursholm, Danderyds kommun", 10 juni 2022,8.104883275107976
12273,4 375 000 kr,-175 000 kr (-4 %),Radhus,Äganderätt,4 rum,106 m²,10 m²,,291 m²,2013,35 795 kr/år,,,"Radhus - Rikstens friluftsstad, Botkyrka kommun - Såld 10 juni 2022",Stockholm,4 200 000 kr,RadHus,"Rikstens friluftsstad, Botkyrka kommun", 10 juni 2022,not found
12274,7 295 000 kr,-495 000 kr (-7 %),Radhus,Äganderätt,5 rum,122 m²,13 m²,,420 m²,1993,49 459 kr/år,,,"Radhus - Rensättra, Nacka kommun - Såld 10 juni 2022",Stockholm,6 800 000 kr,RadHus,"Rensättra, Nacka kommun", 10 juni 2022,11.549007333124138
12275,5 295 000 kr,-95 000 kr (-2 %),Radhus,Bostadsrätt,5 rum,132 m²,,Ja,,2018,43 200 kr/år,Ja,,"Radhus - Riksten, Botkyrka kommun - Såld 08 juni 2022",Stockholm,5 200 000 kr,RadHus,"Riksten, Botkyrka kommun", 08 juni 2022,19.427611539122033
