,price_per_m2,asking_price,price_evolution,typeProperty,typeOfForm,rooms,size,bisize,balkong,tomtarea,buildArea,cost,uteplats,floor,area,sold_price,type,precise_location,date_sold,distance_from_city_center
9779,3 985 000 kr,+1 665 000 kr (+42 %),Vinterbonat fritidshus,Äganderätt,5 rum,100 m²,38 m²,,4 799 m²,,23 430 kr/år,,,"Vinterbonat fritidshus - Gnesta, Södertälje kommun - Såld 25 september 2019",Stockholm,5 650 000 kr,fritidshus,"Gnesta, Södertälje kommun", 25 september 2019,49.19809078187028
9780,1 850 000 kr,+50 000 kr (+3 %),Fritidshus,Äganderätt,4 rum,40 m²,,,4 211 m²,1954,,,,"Fritidshus - Ingarö Vedhamn, Värmdö kommun - Såld 25 september 2019",Stockholm,1 900 000 kr,fritidshus,"Ingarö Vedhamn, Värmdö kommun", 25 september 2019,24.466450879971887
9781,2 500 000 kr,+200 000 kr (+8 %),Fritidshus,Äganderätt,4 rum,69 m²,,,2 004 m²,1981,13 237 kr/år,,,"Fritidshus - Vårholma, Värmdö kommun - Såld 24 september 2019",Stockholm,2 700 000 kr,fritidshus,"Vårholma, Värmdö kommun", 24 september 2019,25.269243443996455
9782,365 000 kr,+55 000 kr (+15 %),Fritidshus,Annat,1 rum,30 m²,,,400 m²,1979,7 000 kr/år,,,"Fritidshus - Eklundsnäs Koloninområde, Södertälje kommun - Såld 23 september 2019",Stockholm,420 000 kr,fritidshus,"Eklundsnäs Koloninområde, Södertälje kommun", 23 september 2019,not found
9783,2 995 000 kr,+825 000 kr (+28 %),Vinterbonat fritidshus,Äganderätt,3 rum,60 m²,,,1 268 m²,1972,,,,"Vinterbonat fritidshus - Svinninge, Österåkers kommun - Såld 21 september 2019",Stockholm,3 820 000 kr,fritidshus,"Svinninge, Österåkers kommun", 21 september 2019,18.3757313578269
9784,795 000 kr,+155 000 kr (+19 %),Fritidshus,Äganderätt,1 rum,,,,2 488 m²,,2 600 kr/år,,,"Fritidshus - Muskö, Sunds tomtområde, Haninge kommun - Såld 21 september 2019",Stockholm,950 000 kr,fritidshus,"Muskö, Sunds tomtområde, Haninge kommun", 21 september 2019,not found
9785,1 650 000 kr,+50 000 kr (+3 %),Fritidshus,Äganderätt,2 rum,36 m²,,,1 931 m²,1973,15 510 kr/år,,,"Fritidshus - Torö/Svärdsö/Oxnö, Nynäshamns kommun - Såld 20 september 2019",Stockholm,1 700 000 kr,fritidshus,"Torö/Svärdsö/Oxnö, Nynäshamns kommun", 20 september 2019,not found
9786,1 395 000 kr,+480 000 kr (+34 %),Vinterbonat fritidshus,Tomträtt,3 rum,64 m²,,,552 m²,1968,23 454 kr/år,,,"Vinterbonat fritidshus - Lisö - Skärlinge by, Nynäshamns kommun - Såld 20 september 2019",Stockholm,1 875 000 kr,fritidshus,"Skärlinge by, Nynäshamns kommun", 20 september 2019,49.35595318192319
9787,3 495 000 kr,+50 000 kr (+1 %),Vinterbonat fritidshus,Äganderätt,2 rum,49 m²,,,2 048 m²,2013,24 706 kr/år,,,"Vinterbonat fritidshus - Hässelmara, Värmdö kommun - Såld 19 september 2019",Stockholm,3 545 000 kr,fritidshus,"Hässelmara, Värmdö kommun", 19 september 2019,31.492602013968593
9788,850 000 kr,+110 000 kr (+13 %),Fritidshus,Annat,3 rum,50 m²,,,800 m²,1909,1 700 kr/år,,,"Fritidshus - Bromma Södra Ängby, Stockholms kommun - Såld 19 september 2019",Stockholm,960 000 kr,fritidshus,"Bromma Södra Ängby, Stockholms kommun", 19 september 2019,9.56318823105338
9789,2 895 000 kr,+255 000 kr (+9 %),Vinterbonat fritidshus,Äganderätt,4 rum,97 m²,,,2 247 m²,2019,,,,"Vinterbonat fritidshus - Rörvik, Norrtälje kommun - Såld 19 september 2019",Stockholm,3 150 000 kr,fritidshus,"Rörvik, Norrtälje kommun", 19 september 2019,80.24534816322027
9790,1 395 000 kr,+180 000 kr (+13 %),Fritidshus,Äganderätt,2 rum,40 m²,,,3 876 m²,1954,12 029 kr/år,Ja,,"Fritidshus - Lervik, Norrtälje kommun - Såld 19 september 2019",Stockholm,1 575 000 kr,fritidshus,"Lervik, Norrtälje kommun", 19 september 2019,61.25170002739178
9791,2 000 000 kr,+1 100 000 kr (+55 %),Vinterbonat fritidshus,Äganderätt,4 rum,80 m²,,,2 040 m²,2014,27 348 kr/år,,,"Vinterbonat fritidshus - Fjällboholmar, Norrtälje kommun - Såld 18 september 2019",Stockholm,3 100 000 kr,fritidshus,"Fjällboholmar, Norrtälje kommun", 18 september 2019,92.53253480199116
9792,3 950 000 kr,+350 000 kr (+9 %),Vinterbonat fritidshus,Äganderätt,5 rum,198 m²,12 m²,,"1,9 ha",2006,24 000 kr/år,,,"Vinterbonat fritidshus - Stockholms Skärgård, Norrtälje kommun - Såld 18 september 2019",Stockholm,4 300 000 kr,fritidshus,"Stockholms Skärgård, Norrtälje kommun", 18 september 2019,86.92999163236092
9793,895 000 kr,+755 000 kr (+84 %),Fritidshus,Äganderätt,2 rum,20 m²,,,1 190 m²,1958,1 347 kr/år,Ja,,"Fritidshus - Edsbro - Erken, Norrtälje kommun - Såld 18 september 2019",Stockholm,1 650 000 kr,fritidshus,"Erken, Norrtälje kommun", 18 september 2019,65.14377710439608
9794,2 495 000 kr,+560 000 kr (+22 %),Fritidshus,Äganderätt,3 rum,55 m²,,,2 632 m²,1973,7 000 kr/år,,,"Fritidshus - Tungelsta/Väländan, Haninge kommun - Såld 17 september 2019",Stockholm,3 055 000 kr,fritidshus,"Tungelsta/Väländan, Haninge kommun", 17 september 2019,24.10624859114403
9795,1 950 000 kr,+195 000 kr (+10 %),Fritidshus,Äganderätt,2 rum,28 m²,,,1 820 m²,1945,,,,"Fritidshus - Flemingsberg, Huddinge kommun - Såld 17 september 2019",Stockholm,2 145 000 kr,fritidshus,"Flemingsberg, Huddinge kommun", 17 september 2019,13.671944293644058
9796,1 495 000 kr,+55 000 kr (+4 %),Fritidshus,Äganderätt,,67 m²,,,1 992 m²,1979,7 050 kr/år,,,"Fritidshus - Björnösund, Norrtälje kommun - Såld 16 september 2019",Stockholm,1 550 000 kr,fritidshus,"Björnösund, Norrtälje kommun", 16 september 2019,66.5789543668906
9797,2 495 000 kr,+355 000 kr (+14 %),Fritidshus,Äganderätt,2 rum,62 m²,10 m²,,1 181 m²,1942,23 800 kr/år,,,"Fritidshus - Årsta Havsbad, Haninge kommun - Såld 16 september 2019",Stockholm,2 850 000 kr,fritidshus,"Årsta Havsbad, Haninge kommun", 16 september 2019,27.158361361865108
9798,2 295 000 kr,+330 000 kr (+14 %),Vinterbonat fritidshus,Äganderätt,2 rum,38 m²,7 m²,,2 550 m²,1952,17 391 kr/år,,,"Vinterbonat fritidshus - Saltarö, Värmdö kommun - Såld 15 september 2019",Stockholm,2 625 000 kr,fritidshus,"Saltarö, Värmdö kommun", 15 september 2019,30.417058170830018
9799,2 495 000 kr,+105 000 kr (+4 %),Vinterbonat fritidshus,Äganderätt,2 rum,64 m²,40 m²,,1 425 m²,1980,42 050 kr/år,,,"Vinterbonat fritidshus - Bergshamra - Enviken, Norrtälje kommun - Såld 15 september 2019",Stockholm,2 600 000 kr,fritidshus,"Enviken, Norrtälje kommun", 15 september 2019,45.90376140600314
9800,1 300 000 kr,+150 000 kr (+12 %),Vinterbonat fritidshus,Äganderätt,3 rum,42 m²,,,2 113 m²,1992,19 210 kr/år,,,"Vinterbonat fritidshus - Fjällboholmar, Norrtälje kommun - Såld 13 september 2019",Stockholm,1 450 000 kr,fritidshus,"Fjällboholmar, Norrtälje kommun", 13 september 2019,92.53253480199116
9801,1 950 000 kr,+100 000 kr (+5 %),Vinterbonat fritidshus,Äganderätt,3 rum,"72,6 m²",,,2 003 m²,2019,29 464 kr/år,,,"Vinterbonat fritidshus - Väddö Älmsta, Norrtälje kommun - Såld 12 september 2019",Stockholm,2 050 000 kr,fritidshus,"Väddö Älmsta, Norrtälje kommun", 12 september 2019,81.43032782897515
9802,4 400 000 kr,+3 100 000 kr (+70 %),Vinterbonat fritidshus,Äganderätt,4 rum,85 m²,,,2 405 m²,1959,14 302 kr/år,Ja,,"Vinterbonat fritidshus - Salnö, Norrtälje kommun - Såld 12 september 2019",Stockholm,7 500 000 kr,fritidshus,"Salnö, Norrtälje kommun", 12 september 2019,81.93370194313536
9803,1 290 000 kr,+360 000 kr (+28 %),Fritidshus,Äganderätt,3 rum,55 m²,,,1 246 m²,1977,26 300 kr/år,,,"Fritidshus - Bergshamra, Norrtälje kommun - Såld 11 september 2019",Stockholm,1 650 000 kr,fritidshus,"Bergshamra, Norrtälje kommun", 11 september 2019,48.24301167333973
9804,2 200 000 kr,+600 000 kr (+27 %),Fritidshus,Äganderätt,3 rum,48 m²,,,2 094 m²,1971,22 979 kr/år,,,"Fritidshus - Djurö | Vindö, Värmdö kommun - Såld 11 september 2019",Stockholm,2 800 000 kr,fritidshus,"Djurö | Vindö, Värmdö kommun", 11 september 2019,35.814051815337876
9805,3 495 000 kr,+105 000 kr (+3 %),Vinterbonat fritidshus,Äganderätt,4 rum,113 m²,,,2 186 m²,1909,19 780 kr/år,,,"Vinterbonat fritidshus - Ljusterö - Nolsjö, Österåkers kommun - Såld 11 september 2019",Stockholm,3 600 000 kr,fritidshus,"Nolsjö, Österåkers kommun", 11 september 2019,38.608988786498855
9806,1 595 000 kr,+205 000 kr (+13 %),Vinterbonat fritidshus,Äganderätt,3 rum,74 m²,,,2 425 m²,1991,16 702 kr/år,,,"Vinterbonat fritidshus - Östernäs, Norrtälje kommun - Såld 11 september 2019",Stockholm,1 800 000 kr,fritidshus,"Östernäs, Norrtälje kommun", 11 september 2019,67.4017682300735
9807,3 495 000 kr,+205 000 kr (+6 %),Vinterbonat fritidshus,Äganderätt,6 rum,101 m²,,,2 134 m²,1969,29 848 kr/år,,,"Vinterbonat fritidshus - Torö, Nynäshamns kommun - Såld 10 september 2019",Stockholm,3 700 000 kr,fritidshus,"Torö, Nynäshamns kommun", 10 september 2019,57.29095954689067
9808,3 350 000 kr,+200 000 kr (+6 %),Vinterbonat fritidshus,Äganderätt,3 rum,59 m²,12 m²,,960 m²,1940,29 841 kr/år,,,"Vinterbonat fritidshus - Norrvedastrand, Vätö, Norrtälje kommun - Såld 09 september 2019",Stockholm,3 550 000 kr,fritidshus,"Norrvedastrand, Vätö, Norrtälje kommun", 09 september 2019,74.07190244617216
9809,1 890 000 kr,+135 000 kr (+7 %),Vinterbonat fritidshus,Äganderätt,3 rum,51 m²,,,3 628 m²,1980,29 400 kr/år,,,"Vinterbonat fritidshus - Överby, Värmdö kommun - Såld 08 september 2019",Stockholm,2 025 000 kr,fritidshus,"Överby, Värmdö kommun", 08 september 2019,33.10111496025043
9810,1 595 000 kr,+425 000 kr (+27 %),Vinterbonat fritidshus,Äganderätt,2 rum,45 m²,7 m²,,920 m²,1910,22 210 kr/år,,,"Vinterbonat fritidshus - Rådmansö - Södersvik, Norrtälje kommun - Såld 07 september 2019",Stockholm,2 020 000 kr,fritidshus,"Södersvik, Norrtälje kommun", 07 september 2019,67.2646893394931
9811,1 595 000 kr,+55 000 kr (+3 %),Vinterbonat fritidshus,Äganderätt,7 rum,135 m²,,,4 790 m²,1964,29 610 kr/år,,,"Vinterbonat fritidshus - Utsund, Norrtälje kommun - Såld 07 september 2019",Stockholm,1 650 000 kr,fritidshus,"Utsund, Norrtälje kommun", 07 september 2019,91.14589407827998
9812,1 500 000 kr,+170 000 kr (+11 %),Vinterbonat fritidshus,Äganderätt,4 rum,100 m²,12 m²,,926 m²,1930,36 021 kr/år,,,"Vinterbonat fritidshus - Segersäng, Nynäshamns kommun - Såld 07 september 2019",Stockholm,1 670 000 kr,fritidshus,"Segersäng, Nynäshamns kommun", 07 september 2019,34.06843528791354
9813,2 975 000 kr,+225 000 kr (+8 %),Vinterbonat fritidshus,Äganderätt,6 rum,94 m²,,,2 823 m²,1978,12 958 kr/år,,,"Vinterbonat fritidshus - Ljusterö- Marum-Arnö, Österåkers kommun - Såld 06 september 2019",Stockholm,3 200 000 kr,fritidshus,"Ljusterö- Marum-Arnö, Österåkers kommun", 06 september 2019,35.67467629714277
9814,995 000 kr,+205 000 kr (+21 %),Fritidshus,Äganderätt,2 rum,28 m²,,,901 m²,1957,5 690 kr/år,,,"Fritidshus - Bro - Sågbacken, Upplands-Bro kommun - Såld 06 september 2019",Stockholm,1 200 000 kr,fritidshus,"Sågbacken, Upplands-Bro kommun", 06 september 2019,32.6545326815606
9815,1 495 000 kr,+305 000 kr (+20 %),Fritidshus,Äganderätt,4 rum,55 m²,,,2 394 m²,1974,26 393 kr/år,,,"Fritidshus - Björknäs, Norrtälje kommun - Såld 05 september 2019",Stockholm,1 800 000 kr,fritidshus,"Björknäs, Norrtälje kommun", 05 september 2019,65.61035782849979
9816,1 050 000 kr,+100 000 kr (+10 %),Vinterbonat fritidshus,Äganderätt,3 rum,65 m²,,,2 845 m²,1963,13 309 kr/år,,,Vinterbonat fritidshus - Norrtälje kommun - Såld 05 september 2019,Stockholm,1 150 000 kr,fritidshus,Norrtälje kommun, 05 september 2019,60.70480763502802
9817,645 000 kr,+335 000 kr (+52 %),Fritidshus,Äganderätt,1 rum,35 m²,4 m²,,2 627 m²,1966,21 451 kr/år,Ja,,"Fritidshus - Garns-Ekskogen, Vallentuna kommun - Såld 05 september 2019",Stockholm,980 000 kr,fritidshus,"Garns-Ekskogen, Vallentuna kommun", 05 september 2019,29.927418261907363
9818,1 650 000 kr,+700 000 kr (+42 %),Vinterbonat fritidshus,Äganderätt,3 rum,80 m²,,,2 228 m²,1976,20 100 kr/år,Ja,,"Vinterbonat fritidshus - Fjällbostrand, Norrtälje kommun - Såld 05 september 2019",Stockholm,2 350 000 kr,fritidshus,"Fjällbostrand, Norrtälje kommun", 05 september 2019,93.35971820724829
9819,5 725 000 kr,+50 000 kr (+1 %),Vinterbonat fritidshus,Äganderätt,2 rum,47 m²,10 m²,,1 263 m²,1936,,,,"Vinterbonat fritidshus - Tranholmen, Danderyds kommun - Såld 05 september 2019",Stockholm,5 775 000 kr,fritidshus,"Tranholmen, Danderyds kommun", 05 september 2019,5.7151975185488375
9820,1 750 000 kr,+670 000 kr (+38 %),Vinterbonat fritidshus,Äganderätt,2 rum,57 m²,,,3 025 m²,1966,15 935 kr/år,,,"Vinterbonat fritidshus - Färingsö Kungsberga, Ekerö kommun - Såld 04 september 2019",Stockholm,2 420 000 kr,fritidshus,"Färingsö Kungsberga, Ekerö kommun", 04 september 2019,26.76040768150366
9821,1 990 000 kr,+360 000 kr (+18 %),Fritidshus,Äganderätt,3 rum,55 m²,25 m²,,2 684 m²,1963,28 300 kr/år,,,"Fritidshus - Lissma, Huddinge kommun - Såld 04 september 2019",Stockholm,2 350 000 kr,fritidshus,"Lissma, Huddinge kommun", 04 september 2019,16.713569760717988
9822,2 085 000 kr,+145 000 kr (+7 %),Fritidshus,Äganderätt,4 rum,80 m²,,,5 580 m²,1949,16 173 kr/år,,,"Fritidshus - Muskö, Haninge kommun - Såld 04 september 2019",Stockholm,2 230 000 kr,fritidshus,"Muskö, Haninge kommun", 04 september 2019,36.76714777461943
9823,1 495 000 kr,+205 000 kr (+14 %),Fritidshus,Äganderätt,3 rum,53 m²,,,2 292 m²,1963,13 467 kr/år,,,"Fritidshus - Frötuna - Spraggarboda, Norrtälje kommun - Såld 04 september 2019",Stockholm,1 700 000 kr,fritidshus,"Spraggarboda, Norrtälje kommun", 04 september 2019,56.69919039004308
9824,2 350 000 kr,+130 000 kr (+6 %),Vinterbonat fritidshus,Äganderätt,2 rum,42 m²,,,2 588 m²,1983,14 228 kr/år,,,"Vinterbonat fritidshus - Singö, Norrtälje kommun - Såld 04 september 2019",Stockholm,2 480 000 kr,fritidshus,"Singö, Norrtälje kommun", 04 september 2019,103.30391999249987
9825,1 990 000 kr,+610 000 kr (+31 %),Fritidshus,Äganderätt,4 rum,56 m²,,,2 246 m²,1983,16 717 kr/år,,,"Fritidshus - Ingarö Skälsmara, Värmdö kommun - Såld 03 september 2019",Stockholm,2 600 000 kr,fritidshus,"Ingarö Skälsmara, Värmdö kommun", 03 september 2019,27.040572656203885
9826,4 950 000 kr,+500 000 kr (+10 %),Fritidshus,Äganderätt,6 rum,103 m²,,,4 873 m²,1909,30 237 kr/år,,,"Fritidshus - Ljusterö, Österåkers kommun - Såld 03 september 2019",Stockholm,5 450 000 kr,fritidshus,"Ljusterö, Österåkers kommun", 03 september 2019,38.26547660867005
9827,2 695 000 kr,+55 000 kr (+2 %),Vinterbonat fritidshus,Äganderätt,4 rum,"69,3 m²",,,1 969 m²,1970,23 300 kr/år,,,"Vinterbonat fritidshus - Torö-Storudden, Nynäshamns kommun - Såld 02 september 2019",Stockholm,2 750 000 kr,fritidshus,"Torö-Storudden, Nynäshamns kommun", 02 september 2019,44.729722812363974
9828,975 000 kr,+225 000 kr (+23 %),Fritidshus,Äganderätt,3 rum,41 m²,,,3 054 m²,1951,9 855 kr/år,,,"Fritidshus - Färingsö Jäsängen, Ekerö kommun - Såld 02 september 2019",Stockholm,1 200 000 kr,fritidshus,"Färingsö Jäsängen, Ekerö kommun", 02 september 2019,27.407373320710647
9829,5 950 000 kr,+50 000 kr (+1 %),Vinterbonat fritidshus,Äganderätt,4 rum,75 m²,29 m²,,1 605 m²,1945,,,,"Vinterbonat fritidshus - Älgö, Nacka kommun - Såld 02 september 2019",Stockholm,6 000 000 kr,fritidshus,"Älgö, Nacka kommun", 02 september 2019,16.813885974149372
9830,1 995 000 kr,+305 000 kr (+15 %),Fritidshus,Äganderätt,2 rum,34 m²,,,1 535 m²,1960,,,,"Fritidshus - Gladö Kvarn, Huddinge kommun - Såld 01 september 2019",Stockholm,2 300 000 kr,fritidshus,"Gladö Kvarn, Huddinge kommun", 01 september 2019,15.38059998795104
9831,1 195 000 kr,+205 000 kr (+17 %),Fritidshus,Äganderätt,2 rum,33 m²,12 m²,,1 973 m²,1962,2 400 kr/år,,,"Fritidshus - Ekerö Munsö, Ekerö kommun - Såld 31 augusti 2019",Stockholm,1 400 000 kr,fritidshus,"Ekerö Munsö, Ekerö kommun", 31 augusti 2019,14.153813829010641
9832,2 995 000 kr,+415 000 kr (+14 %),Vinterbonat fritidshus,Äganderätt,4 rum,59 m²,4 m²,,1 612 m²,1963,16 900 kr/år,,,"Vinterbonat fritidshus - Björkvik, Värmdö kommun - Såld 30 augusti 2019",Stockholm,3 410 000 kr,fritidshus,"Björkvik, Värmdö kommun", 30 augusti 2019,29.06616217413679
9833,1 775 000 kr,+525 000 kr (+30 %),Vinterbonat fritidshus,Äganderätt,2 rum,49 m²,,,2 236 m²,1978,28 849 kr/år,,,"Vinterbonat fritidshus - Baltora, Norrtälje kommun - Såld 30 augusti 2019",Stockholm,2 300 000 kr,fritidshus,"Baltora, Norrtälje kommun", 30 augusti 2019,63.097561216494356
9834,1 995 000 kr,+455 000 kr (+23 %),Vinterbonat fritidshus,Äganderätt,6 rum,114 m²,,,2 166 m²,1968,23 513 kr/år,,,"Vinterbonat fritidshus - Havsskogen+Flisberget+Nothamn, Norrtälje kommun - Såld 30 augusti 2019",Stockholm,2 450 000 kr,fritidshus,"Havsskogen+Flisberget+Nothamn, Norrtälje kommun", 30 augusti 2019,60.70480763502802
9835,1 550 000 kr,+220 000 kr (+14 %),Vinterbonat fritidshus,Äganderätt,5 rum,72 m²,,,2 090 m²,1961,11 942 kr/år,,,"Vinterbonat fritidshus - Väddö, Norrtälje kommun - Såld 30 augusti 2019",Stockholm,1 770 000 kr,fritidshus,"Väddö, Norrtälje kommun", 30 augusti 2019,86.89101110970901
9836,1 250 000 kr,+340 000 kr (+27 %),Fritidshus,Äganderätt,2 rum,31 m²,,,2 388 m²,1951,8 167 kr/år,,,"Fritidshus - Adelsö, Ekerö kommun - Såld 29 augusti 2019",Stockholm,1 590 000 kr,fritidshus,"Adelsö, Ekerö kommun", 29 augusti 2019,32.958703536087846
9837,2 700 000 kr,+650 000 kr (+24 %),Fritidshus,Äganderätt,3 rum,70 m²,,,2 852 m²,1970,,,,"Fritidshus - Muskö, Haninge kommun - Såld 29 augusti 2019",Stockholm,3 350 000 kr,fritidshus,"Muskö, Haninge kommun", 29 augusti 2019,36.76714777461943
9838,1 495 000 kr,+95 000 kr (+6 %),Vinterbonat fritidshus,Äganderätt,3 rum,50 m²,15 m²,,2 031 m²,1973,15 500 kr/år,Ja,,"Vinterbonat fritidshus - Gräddö, Norrtälje kommun - Såld 29 augusti 2019",Stockholm,1 590 000 kr,fritidshus,"Gräddö, Norrtälje kommun", 29 augusti 2019,73.12586523997085
9839,1 450 000 kr,+290 000 kr (+20 %),Vinterbonat fritidshus,Äganderätt,3 rum,49 m²,,,2 647 m²,1985,16 100 kr/år,,,"Vinterbonat fritidshus - Södermarjum, Norrtälje kommun - Såld 28 augusti 2019",Stockholm,1 740 000 kr,fritidshus,"Södermarjum, Norrtälje kommun", 28 augusti 2019,70.32423459906863
9840,3 490 000 kr,+1 360 000 kr (+39 %),Vinterbonat fritidshus,Äganderätt,3 rum,72 m²,,,2 220 m²,1934,22 347 kr/år,,,"Vinterbonat fritidshus - Abborrkroken, Värmdö kommun - Såld 28 augusti 2019",Stockholm,4 850 000 kr,fritidshus,"Abborrkroken, Värmdö kommun", 28 augusti 2019,32.41783790086708
9841,1 195 000 kr,+555 000 kr (+46 %),Vinterbonat fritidshus,Äganderätt,,40 m²,,,1 825 m²,1936,24 100 kr/år,,,"Vinterbonat fritidshus - Rimbo, Norrtälje kommun - Såld 28 augusti 2019",Stockholm,1 750 000 kr,fritidshus,"Rimbo, Norrtälje kommun", 28 augusti 2019,49.587489574911814
9842,2 875 000 kr,+275 000 kr (+10 %),Vinterbonat fritidshus,Äganderätt,6 rum,110 m²,30 m²,,1 971 m²,2002,34 400 kr/år,,,"Vinterbonat fritidshus - Väddö Norra Rörvik, Norrtälje kommun - Såld 28 augusti 2019",Stockholm,3 150 000 kr,fritidshus,"Väddö Norra Rörvik, Norrtälje kommun", 28 augusti 2019,79.39596796553549
9843,2 850 000 kr,+100 000 kr (+4 %),Vinterbonat fritidshus,Äganderätt,2 rum,61 m²,,,3 687 m²,1942,24 179 kr/år,,,"Vinterbonat fritidshus - Torsby, Värmdö kommun - Såld 27 augusti 2019",Stockholm,2 950 000 kr,fritidshus,"Torsby, Värmdö kommun", 27 augusti 2019,23.88132729155254
9844,3 150 000 kr,+850 000 kr (+27 %),Fritidshus,Äganderätt,4 rum,43 m²,,,1 457 m²,1915,,,,"Fritidshus - Kummelnäs, Nacka kommun - Såld 27 augusti 2019",Stockholm,4 000 000 kr,fritidshus,"Kummelnäs, Nacka kommun", 27 augusti 2019,12.192310931783267
9845,975 000 kr,+285 000 kr (+29 %),Fritidshus,Äganderätt,2 rum,41 m²,,,2 777 m²,1958,10 810 kr/år,,,"Fritidshus - Koludden Erken, Norrtälje kommun - Såld 26 augusti 2019",Stockholm,1 260 000 kr,fritidshus,"Koludden Erken, Norrtälje kommun", 26 augusti 2019,65.14377710439608
9846,2 250 000 kr,+75 000 kr (+3 %),Vinterbonat fritidshus,Äganderätt,5 rum,80 m²,36 m²,,2 467 m²,2003,41 600 kr/år,,,"Vinterbonat fritidshus - Rådmansö, Norrtälje kommun - Såld 25 augusti 2019",Stockholm,2 325 000 kr,fritidshus,"Rådmansö, Norrtälje kommun", 25 augusti 2019,67.41932481293655
9847,3 795 000 kr,+255 000 kr (+7 %),Fritidshus,Äganderätt,3 rum,57 m²,10 m²,,3 003 m²,1962,,,,"Fritidshus - Ingarö Södra Lagnö, Värmdö kommun - Såld 24 augusti 2019",Stockholm,4 050 000 kr,fritidshus,"Ingarö Södra Lagnö, Värmdö kommun", 24 augusti 2019,22.468273919447387
9848,2 990 000 kr,+200 000 kr (+7 %),Vinterbonat fritidshus,Äganderätt,4 rum,73 m²,,,2 957 m²,1960,,,,"Vinterbonat fritidshus - Värmdö, Värmdö kommun - Såld 23 augusti 2019",Stockholm,3 190 000 kr,fritidshus,"Värmdö, Värmdö kommun", 23 augusti 2019,17.117677991848467
9849,1 350 000 kr,+80 000 kr (+6 %),Fritidshus,Äganderätt,3 rum,40 m²,,,510 m²,1968,24 000 kr/år,,,"Fritidshus - Lisö - Skärlinge by, Nynäshamns kommun - Såld 22 augusti 2019",Stockholm,1 430 000 kr,fritidshus,"Skärlinge by, Nynäshamns kommun", 22 augusti 2019,49.35595318192319
9850,2 450 000 kr,+50 000 kr (+2 %),Vinterbonat fritidshus,Äganderätt,3 rum,47 m²,,,3 006 m²,2016,12 700 kr/år,,,"Vinterbonat fritidshus - Annarby/Skirhult, Österåkers kommun - Såld 22 augusti 2019",Stockholm,2 500 000 kr,fritidshus,"Annarby/Skirhult, Österåkers kommun", 22 augusti 2019,29.49766921773547
9851,1 200 000 kr,+50 000 kr (+4 %),Fritidshus,Äganderätt,4 rum,60 m²,10 m²,,1 569 m²,1979,8 226 kr/år,,,"Fritidshus - Väddö, Norrtälje kommun - Såld 22 augusti 2019",Stockholm,1 250 000 kr,fritidshus,"Väddö, Norrtälje kommun", 22 augusti 2019,86.89101110970901
9852,595 000 kr,+255 000 kr (+43 %),Fritidshus,Äganderätt,3 rum,40 m²,,,2 748 m²,1973,17 258 kr/år,,,"Fritidshus - Björnösund, Norrtälje kommun - Såld 22 augusti 2019",Stockholm,850 000 kr,fritidshus,"Björnösund, Norrtälje kommun", 22 augusti 2019,66.5789543668906
9853,1 795 000 kr,+105 000 kr (+6 %),Fritidshus,Äganderätt,3 rum,53 m²,,,2 432 m²,1972,16 350 kr/år,,,"Fritidshus - Yxlö, Norrtälje kommun - Såld 22 augusti 2019",Stockholm,1 900 000 kr,fritidshus,"Yxlö, Norrtälje kommun", 22 augusti 2019,56.08112576412439
9854,1 250 000 kr,+500 000 kr (+40 %),Fritidshus,Äganderätt,3 rum,25 m²,25 m²,,2 155 m²,1909,8 575 kr/år,,,"Fritidshus - Väddö-Backa, Norrtälje kommun - Såld 22 augusti 2019",Stockholm,1 750 000 kr,fritidshus,"Väddö-Backa, Norrtälje kommun", 22 augusti 2019,80.32370060478155
9855,1 495 000 kr,+405 000 kr (+27 %),Fritidshus,Äganderätt,3 rum,50 m²,,,3 660 m²,1965,11 300 kr/år,,,"Fritidshus - Frötuna-Björknäs, Norrtälje kommun - Såld 22 augusti 2019",Stockholm,1 900 000 kr,fritidshus,"Frötuna-Björknäs, Norrtälje kommun", 22 augusti 2019,60.70480763502802
9856,1 100 000 kr,+150 000 kr (+14 %),Fritidshus,Äganderätt,4 rum,62 m²,,,1 932 m²,1969,10 210 kr/år,,,"Fritidshus - Herräng, Norrtälje kommun - Såld 21 augusti 2019",Stockholm,1 250 000 kr,fritidshus,"Herräng, Norrtälje kommun", 21 augusti 2019,95.29333183923114
9857,2 750 000 kr,+155 000 kr (+6 %),Vinterbonat fritidshus,Äganderätt,5 rum,60 m²,40 m²,,1 956 m²,1972,25 383 kr/år,,,"Vinterbonat fritidshus - Älvsala, Värmdö kommun - Såld 21 augusti 2019",Stockholm,2 905 000 kr,fritidshus,"Älvsala, Värmdö kommun", 21 augusti 2019,31.715209317062712
9858,995 000 kr,+345 000 kr (+35 %),Fritidshus,Äganderätt,2 rum,34 m²,,,6 948 m²,1929,3 416 kr/år,,,"Fritidshus - Syninge, Norrtälje kommun - Såld 21 augusti 2019",Stockholm,1 340 000 kr,fritidshus,"Syninge, Norrtälje kommun", 21 augusti 2019,53.38960202659624
