,price_per_m2,asking_price,price_evolution,typeProperty,typeOfForm,rooms,size,bisize,balkong,tomtarea,buildArea,cost,uteplats,floor,area,sold_price,type,precise_location,date_sold,distance_from_city_center
16982,5 995 000 kr,-195 000 kr (-3 %),Villa,Äganderätt,4 rum,112 m²,24 m²,,1 133 m²,1958,36 100 kr/år,,,"Villa - Kynäs, Huddinge kommun - Såld 10 februari 2023",Stockholm,5 800 000 kr,villa,"Kynäs, Huddinge kommun", 10 februari 2023,10.279671472579494
16983,5 500 000 kr,-250 000 kr (-5 %),Villa,Äganderätt,10 rum,200 m²,130 m²,,1 561 m²,1931,49 000 kr/år,,,"Villa - Centralt, Norrtälje kommun - Såld 10 februari 2023",Stockholm,5 250 000 kr,villa,"Centralt, Norrtälje kommun", 10 februari 2023,60.70480763502802
16984,8 495 000 kr,-395 000 kr (-5 %),Villa,Äganderätt,6 rum,163 m²,,,1 545 m²,1960,30 602 kr/år,,,"Villa - Norra Lännersta, Nacka kommun - Såld 10 februari 2023",Stockholm,8 100 000 kr,villa,"Norra Lännersta, Nacka kommun", 10 februari 2023,10.938059279948433
16985,7 500 000 kr,-800 000 kr (-11 %),Villa,Äganderätt,6 rum,143 m²,,,820 m²,1978,45 400 kr/år,,,"Villa - Vallabrink, Täby kommun - Såld 10 februari 2023",Stockholm,6 700 000 kr,villa,"Vallabrink, Täby kommun", 10 februari 2023,14.862273932662783
16986,1 400 000 kr,-100 000 kr (-7 %),Vinterbonat fritidshus,Äganderätt,3 rum,59 m²,,,1 939 m²,1974,29 000 kr/år,,,"Vinterbonat fritidshus - Gryta, Norrtälje kommun - Såld 10 februari 2023",Stockholm,1 300 000 kr,villa,"Gryta, Norrtälje kommun", 10 februari 2023,75.47976881965614
16987,9 500 000 kr,-1 100 000 kr (-12 %),Villa,Äganderätt,,115 m²,,,2 172 m²,1955,39 572 kr/år,,,"Villa - Tyresö, Tyresö kommun - Såld 09 februari 2023",Stockholm,8 400 000 kr,villa,"Tyresö, Tyresö kommun", 09 februari 2023,16.532718300506904
16988,4 150 000 kr,-50 000 kr (-1 %),Villa,Äganderätt,6 rum,123 m²,120 m²,,638 m²,1964,40 853 kr/år,Ja,,"Villa - Södertälje, Södertälje kommun - Såld 09 februari 2023",Stockholm,4 100 000 kr,villa,"Södertälje, Södertälje kommun", 09 februari 2023,29.098066677215986
16989,8 695 000 kr,-245 000 kr (-3 %),Villa,Äganderätt,7 rum,177 m²,,Ja,1 159 m²,2009,49 400 kr/år,Ja,,"Villa - Trollbäcken, Tyresö kommun - Såld 09 februari 2023",Stockholm,8 450 000 kr,villa,"Trollbäcken, Tyresö kommun", 09 februari 2023,13.639419101788388
16990,11 975 000 kr,-1 775 000 kr (-15 %),Villa,Äganderätt,5 rum,139 m²,,,814 m²,1977,59 013 kr/år,Ja,,"Villa - Skarpäng, Täby kommun - Såld 09 februari 2023",Stockholm,10 200 000 kr,villa,"Skarpäng, Täby kommun", 09 februari 2023,13.568880017822565
16991,5 495 000 kr,-445 000 kr (-8 %),Villa,Äganderätt,6 rum,161 m²,,,1 684 m²,1993,50 700 kr/år,,,"Villa - Skärgårdsstad, Österåkers kommun - Såld 09 februari 2023",Stockholm,5 050 000 kr,villa,"Skärgårdsstad, Österåkers kommun", 09 februari 2023,26.241610499731816
16992,750 000 kr,-75 000 kr (-10 %),Vinterbonat fritidshus,Äganderätt,1 rum,25 m²,,,694 m²,1967,15 824 kr/år,,,"Vinterbonat fritidshus - Rimbo, Norrtälje kommun - Såld 09 februari 2023",Stockholm,675 000 kr,villa,"Rimbo, Norrtälje kommun", 09 februari 2023,49.587489574911814
16993,2 495 000 kr,-95 000 kr (-4 %),Vinterbonat fritidshus,Äganderätt,2 rum,42 m²,,,2 605 m²,1958,47 822 kr/år,,,"Vinterbonat fritidshus - Norra Sorunda, Nynäshamns kommun - Såld 09 februari 2023",Stockholm,2 400 000 kr,villa,"Norra Sorunda, Nynäshamns kommun", 09 februari 2023,27.133501915134378
16994,6 495 000 kr,-495 000 kr (-8 %),Villa,Äganderätt,3 rum,81 m²,23 m²,,1 820 m²,1942,46 843 kr/år,,,"Villa - Gustavsvik, Nacka kommun - Såld 08 februari 2023",Stockholm,6 000 000 kr,villa,"Gustavsvik, Nacka kommun", 08 februari 2023,13.281991741084216
16995,3 795 000 kr,-595 000 kr (-16 %),Villa,Äganderätt,3 rum,70 m²,,,2 863 m²,1962,38 662 kr/år,Ja,,"Villa - Tyresö, Tyresö kommun - Såld 08 februari 2023",Stockholm,3 200 000 kr,villa,"Tyresö, Tyresö kommun", 08 februari 2023,16.532718300506904
16996,11 995 000 kr,-945 000 kr (-8 %),Villa,Äganderätt,6 rum,200 m²,56 m²,Ja,671 m²,1933,11 253 kr/år,Ja,,"Villa - Enskede Gård, Stockholms kommun - Såld 08 februari 2023",Stockholm,11 050 000 kr,villa,"Enskede Gård, Stockholms kommun", 08 februari 2023,3.9918324443923505
16997,5 250 000 kr,-225 000 kr (-4 %),Villa,Äganderätt,4 rum,114 m²,,,304 m²,2011,51 884 kr/år,,,"Villa - Tumba - Solhöjden, Botkyrka kommun - Såld 08 februari 2023",Stockholm,5 025 000 kr,villa,"Solhöjden, Botkyrka kommun", 08 februari 2023,18.38147135542964
16998,5 795 000 kr,-195 000 kr (-3 %),Villa,Äganderätt,7 rum,"162,5 m²","10,5 m²",,787 m²,1975,56 186 kr/år,,,"Villa - Rickeby/Karlberg, Vallentuna kommun - Såld 08 februari 2023",Stockholm,5 600 000 kr,villa,"Rickeby/Karlberg, Vallentuna kommun", 08 februari 2023,22.747729583874236
16999,7 775 000 kr,-1 075 000 kr (-14 %),Villa,Äganderätt,5 rum,131 m²,50 m²,,935 m²,1913,30 320 kr/år,,,"Villa - Hässelby Södra Villastad, Stockholms kommun - Såld 08 februari 2023",Stockholm,6 700 000 kr,villa,"Hässelby Södra Villastad, Stockholms kommun", 08 februari 2023,15.223555441540647
17000,8 495 000 kr,-295 000 kr (-3 %),Villa,Äganderätt,7 rum,178 m²,8 m²,,837 m²,1986,57 112 kr/år,Ja,,"Villa - Vallatorp, Täby kommun - Såld 07 februari 2023",Stockholm,8 200 000 kr,villa,"Vallatorp, Täby kommun", 07 februari 2023,15.797998459731055
17001,3 995 000 kr,-295 000 kr (-7 %),Villa,Äganderätt,5 rum,106 m²,106 m²,,900 m²,1965,28 225 kr/år,,,"Villa - Brunnsäng, Södertälje kommun - Såld 07 februari 2023",Stockholm,3 700 000 kr,villa,"Brunnsäng, Södertälje kommun", 07 februari 2023,27.96176365335332
17002,3 495 000 kr,-485 000 kr (-14 %),Villa,Äganderätt,5 rum,105 m²,,,2 730 m²,1950,27 429 kr/år,Ja,,"Villa - Upplands Väsby, Upplands Väsby kommun - Såld 07 februari 2023",Stockholm,3 010 000 kr,villa,"Upplands Väsby, Upplands Väsby kommun", 07 februari 2023,23.126422207453558
17003,5 700 000 kr,-100 000 kr (-2 %),Villa,Äganderätt,5 rum,134 m²,,,769 m²,1969,59 799 kr/år,,,"Villa - Färingsö Stenhamra, Ekerö kommun - Såld 07 februari 2023",Stockholm,5 600 000 kr,villa,"Färingsö Stenhamra, Ekerö kommun", 07 februari 2023,20.705538159471182
17004,9 875 000 kr,-475 000 kr (-5 %),Villa,Äganderätt,4 rum,140 m²,,,1 622 m²,1996,36 660 kr/år,Ja,,"Villa - Skälsätra, Tyresö kommun - Såld 07 februari 2023",Stockholm,9 400 000 kr,villa,"Skälsätra, Tyresö kommun", 07 februari 2023,14.85568557554972
17005,8 495 000 kr,-295 000 kr (-3 %),Villa,Äganderätt,,194 m²,64 m²,,1 625 m²,1996,69 594 kr/år,,,"Villa - Fågelvik, Värmdö kommun - Såld 07 februari 2023",Stockholm,8 200 000 kr,villa,"Fågelvik, Värmdö kommun", 07 februari 2023,22.146270311563043
17006,9 500 000 kr,-850 000 kr (-9 %),Villa,Äganderätt,4 rum,108 m²,,,2 750 m²,1975,59 300 kr/år,,,"Villa - Ingarö - Ingaröstrand, Värmdö kommun - Såld 07 februari 2023",Stockholm,8 650 000 kr,villa,"Ingaröstrand, Värmdö kommun", 07 februari 2023,24.75147638327988
17007,3 975 000 kr,-775 000 kr (-19 %),Villa,Äganderätt,7 rum,173 m²,,,5 722 m²,1937,9 558 kr/år,,,"Villa - Solberga, Österåkers kommun - Såld 07 februari 2023",Stockholm,3 200 000 kr,villa,"Solberga, Österåkers kommun", 07 februari 2023,25.197835881143494
17008,9 975 000 kr,-475 000 kr (-5 %),Villa,Äganderätt,7 rum,154 m²,26 m²,,1 201 m²,1988,31 492 kr/år,,,"Villa - Löttingelund, Täby kommun - Såld 07 februari 2023",Stockholm,9 500 000 kr,villa,"Löttingelund, Täby kommun", 07 februari 2023,16.71903209127697
17009,9 990 000 kr,-390 000 kr (-4 %),Villa,Äganderätt,6 rum,167 m²,32 m²,,619 m²,1963,60 800 kr/år,Ja,,"Villa - Älvsjö, Stockholms kommun - Såld 07 februari 2023",Stockholm,9 600 000 kr,villa,"Älvsjö, Stockholms kommun", 07 februari 2023,6.764661820759349
17010,3 995 000 kr,-195 000 kr (-5 %),Villa,Äganderätt,6 rum,148 m²,,,909 m²,1978,50 806 kr/år,Ja,,"Villa - Enhörna, Södertälje kommun - Såld 05 februari 2023",Stockholm,3 800 000 kr,villa,"Enhörna, Södertälje kommun", 05 februari 2023,31.371286121622457
17011,18 000 000 kr,-1 000 000 kr (-6 %),Villa,Äganderätt,7 rum,200 m²,45 m²,,1 106 m²,1952,,Ja,,"Villa - Hersby, Lidingö kommun - Såld 05 februari 2023",Stockholm,17 000 000 kr,villa,"Hersby, Lidingö kommun", 05 februari 2023,6.154546684383387
17012,4 695 000 kr,-245 000 kr (-5 %),Villa,Äganderätt,9 rum,138 m²,150 m²,,1 408 m²,1971,51 245 kr/år,,,"Villa - Rimbo, Norrtälje kommun - Såld 04 februari 2023",Stockholm,4 450 000 kr,villa,"Rimbo, Norrtälje kommun", 04 februari 2023,49.587489574911814
17013,10 995 000 kr,-245 000 kr (-2 %),Villa,Äganderätt,7 rum,123 m²,73 m²,,872 m²,1925,44 467 kr/år,,,"Villa - Bromma / Bromma Kyrka, Stockholms kommun - Såld 04 februari 2023",Stockholm,10 750 000 kr,villa,"Bromma / Bromma Kyrka, Stockholms kommun", 04 februari 2023,9.154900928455943
17014,5 995 000 kr,-45 000 kr (-1 %),Villa,Äganderätt,5 rum,115 m²,133 m²,,848 m²,1978,30 350 kr/år,,,"Villa - Hörningsnäs, Huddinge kommun - Såld 04 februari 2023",Stockholm,5 950 000 kr,villa,"Hörningsnäs, Huddinge kommun", 04 februari 2023,10.99613680007321
17015,4 795 000 kr,-295 000 kr (-6 %),Villa,Äganderätt,,111 m²,,,249 m²,2002,20 000 kr/år,,,"Villa - Centrala Södertälje, Södertälje kommun - Såld 03 februari 2023",Stockholm,4 500 000 kr,villa,"Centrala Södertälje, Södertälje kommun", 03 februari 2023,29.098066677215986
17016,4 695 000 kr,-95 000 kr (-2 %),Villa,Äganderätt,4 rum,92 m²,20 m²,,2 266 m²,1977,33 500 kr/år,Ja,,"Villa - Skälsmara, Värmdö kommun - Såld 03 februari 2023",Stockholm,4 600 000 kr,villa,"Skälsmara, Värmdö kommun", 03 februari 2023,28.075776721512987
17017,4 450 000 kr,-750 000 kr (-17 %),Villa,Äganderätt,3 rum,80 m²,,,1 360 m²,1983,27 554 kr/år,,,"Villa - Skärgårdsstad Östra, Österåkers kommun - Såld 03 februari 2023",Stockholm,3 700 000 kr,villa,"Skärgårdsstad Östra, Österåkers kommun", 03 februari 2023,43.074525694867816
17018,3 500 000 kr,-100 000 kr (-3 %),Villa,Bostadsrätt,3 rum,51 m²,4 m²,,,2021,14 680 kr/år,Ja,,"Villa - Svinninge, Österåkers kommun - Såld 03 februari 2023",Stockholm,3 400 000 kr,villa,"Svinninge, Österåkers kommun", 03 februari 2023,18.3757313578269
17019,4 500 000 kr,-100 000 kr (-2 %),Villa,Äganderätt,5 rum,128 m²,44 m²,,1 758 m²,1957,55 150 kr/år,Ja,,"Villa - Tumba, Botkyrka kommun - Såld 03 februari 2023",Stockholm,4 400 000 kr,villa,"Tumba, Botkyrka kommun", 03 februari 2023,19.36328695877675
17020,8 250 000 kr,-350 000 kr (-4 %),Villa,Äganderätt,5 rum,167 m²,17 m²,,1 064 m²,2013,34 064 kr/år,,,"Villa - Uttran, Botkyrka kommun - Såld 03 februari 2023",Stockholm,7 900 000 kr,villa,"Uttran, Botkyrka kommun", 03 februari 2023,21.201414097045106
17021,8 150 000 kr,-825 000 kr (-10 %),Villa,Äganderätt,5 rum,145 m²,20 m²,,737 m²,2007,58 560 kr/år,,,"Villa - Torshäll, Värmdö kommun - Såld 03 februari 2023",Stockholm,7 325 000 kr,villa,"Torshäll, Värmdö kommun", 03 februari 2023,23.203163532881607
17022,2 795 000 kr,-170 000 kr (-6 %),Villa,Äganderätt,3 rum,70 m²,59 m²,,2 160 m²,1942,39 650 kr/år,,,"Villa - Rimbo, Norrtälje kommun - Såld 03 februari 2023",Stockholm,2 625 000 kr,villa,"Rimbo, Norrtälje kommun", 03 februari 2023,49.587489574911814
17023,6 500 000 kr,-100 000 kr (-2 %),Villa,Äganderätt,6 rum,146 m²,20 m²,,3 090 m²,2014,37 748 kr/år,,,"Villa - Färentuna / Ekerö, Ekerö kommun - Såld 03 februari 2023",Stockholm,6 400 000 kr,villa,"Färentuna / Ekerö, Ekerö kommun", 03 februari 2023,24.387985236828097
17024,11 500 000 kr,-650 000 kr (-6 %),Villa,Äganderätt,7 rum,177 m²,,,1 601 m²,2014,49 065 kr/år,,,"Villa - Mörtnäs, Värmdö kommun - Såld 03 februari 2023",Stockholm,10 850 000 kr,villa,"Mörtnäs, Värmdö kommun", 03 februari 2023,21.327060643829284
17025,6 000 000 kr,-200 000 kr (-3 %),Villa,Äganderätt,4 rum,63 m²,58 m²,Ja,369 m²,1936,26 021 kr/år,Ja,,"Villa - Norra Ängby, Stockholms kommun - Såld 02 februari 2023",Stockholm,5 800 000 kr,villa,"Norra Ängby, Stockholms kommun", 02 februari 2023,9.669580299415271
17026,6 695 000 kr,-295 000 kr (-4 %),Villa,Äganderätt,5 rum,141 m²,,,1 310 m²,1998,26 527 kr/år,Ja,,"Villa - Skälsätra, Tyresö kommun - Såld 02 februari 2023",Stockholm,6 400 000 kr,villa,"Skälsätra, Tyresö kommun", 02 februari 2023,14.85568557554972
17027,6 750 000 kr,-130 000 kr (-2 %),Villa,Äganderätt,7 rum,125 m²,125 m²,Ja,938 m²,1971,47 398 kr/år,Ja,,"Villa - Jakobsberg, Järfälla kommun - Såld 02 februari 2023",Stockholm,6 620 000 kr,villa,"Jakobsberg, Järfälla kommun", 02 februari 2023,17.426886775071083
17028,11 500 000 kr,-300 000 kr (-3 %),Villa,Äganderätt,6 rum,223 m²,25 m²,,937 m²,2001,42 113 kr/år,,,"Villa - Hässelby Södra Villastad, Stockholms kommun - Såld 02 februari 2023",Stockholm,11 200 000 kr,villa,"Hässelby Södra Villastad, Stockholms kommun", 02 februari 2023,15.223555441540647
17029,17 950 000 kr,-450 000 kr (-3 %),Villa,Äganderätt,7 rum,224 m²,30 m²,,754 m²,2020,30 096 kr/år,,,"Villa - Nora, Danderyds kommun - Såld 02 februari 2023",Stockholm,17 500 000 kr,villa,"Nora, Danderyds kommun", 02 februari 2023,10.22441520362747
17030,7 500 000 kr,-200 000 kr (-3 %),Villa,Äganderätt,5 rum,105 m²,55 m²,Ja,539 m²,1952,49 951 kr/år,,,"Villa - Solberga, Stockholms kommun - Såld 02 februari 2023",Stockholm,7 300 000 kr,villa,"Solberga, Stockholms kommun", 02 februari 2023,6.250899725242992
17031,3 995 000 kr,-295 000 kr (-7 %),Villa,Äganderätt,5 rum,112 m²,,,212 m²,1974,10 000 kr/år,Ja,,"Villa - Fresta, Upplands Väsby kommun - Såld 02 februari 2023",Stockholm,3 700 000 kr,villa,"Fresta, Upplands Väsby kommun", 02 februari 2023,22.070530073051128
17032,14 750 000 kr,-900 000 kr (-6 %),Villa,Äganderätt,6 rum,156 m²,53 m²,,957 m²,1984,49 500 kr/år,,,"Villa - Högberga, Lidingö kommun - Såld 02 februari 2023",Stockholm,13 850 000 kr,villa,"Högberga, Lidingö kommun", 02 februari 2023,7.416682649839523
17033,5 995 000 kr,-495 000 kr (-8 %),Villa,Äganderätt,5 rum,124 m²,46 m²,,1 040 m²,1981,46 060 kr/år,,,"Villa - Stenhamra, Ekerö kommun - Såld 02 februari 2023",Stockholm,5 500 000 kr,villa,"Stenhamra, Ekerö kommun", 02 februari 2023,21.86988457316883
17034,4 850 000 kr,-230 000 kr (-5 %),Villa,Äganderätt,5 rum,154 m²,21 m²,,952 m²,1974,31 928 kr/år,,,"Villa - Finnstaberg, Upplands-Bro kommun - Såld 02 februari 2023",Stockholm,4 620 000 kr,villa,"Finnstaberg, Upplands-Bro kommun", 02 februari 2023,32.18387688341086
17035,6 995 000 kr,-320 000 kr (-5 %),Villa,Äganderätt,5 rum,117 m²,,,2 500 m²,1944,71 200 kr/år,,,"Villa - Mörtnäs, Värmdö kommun - Såld 02 februari 2023",Stockholm,6 675 000 kr,villa,"Mörtnäs, Värmdö kommun", 02 februari 2023,21.327060643829284
17036,4 575 000 kr,-205 000 kr (-4 %),Villa,Äganderätt,5 rum,119 m²,44 m²,,1 032 m²,1934,65 413 kr/år,,,"Villa - Centralt, Nynäshamns kommun - Såld 02 februari 2023",Stockholm,4 370 000 kr,villa,"Centralt, Nynäshamns kommun", 02 februari 2023,44.729722812363974
17037,15 500 000 kr,-450 000 kr (-3 %),Villa,Äganderätt,5 rum,"142,2 m²","23,5 m²",Ja,760 m²,1928,45 300 kr/år,Ja,,"Villa - Sickla, Nacka kommun - Såld 02 februari 2023",Stockholm,15 050 000 kr,villa,"Sickla, Nacka kommun", 02 februari 2023,3.703878259761287
17038,5 750 000 kr,-1 050 000 kr (-18 %),Villa,Äganderätt,5 rum,142 m²,,,869 m²,1909,31 418 kr/år,,,"Villa - Kvisthamra, Norrtälje kommun - Såld 02 februari 2023",Stockholm,4 700 000 kr,villa,"Kvisthamra, Norrtälje kommun", 02 februari 2023,59.8303258295117
17039,4 195 000 kr,-195 000 kr (-5 %),Villa,Äganderätt,6 rum,114 m²,101 m²,,932 m²,1964,,,,"Villa - Ormsta, Vallentuna kommun - Såld 01 februari 2023",Stockholm,4 000 000 kr,villa,"Ormsta, Vallentuna kommun", 01 februari 2023,24.102629690158302
17040,7 195 000 kr,-195 000 kr (-3 %),Villa,Äganderätt,6 rum,74 m²,65 m²,,569 m²,1937,30 308 kr/år,Ja,,"Villa - Tallkrogen, Stockholms kommun - Såld 01 februari 2023",Stockholm,7 000 000 kr,villa,"Tallkrogen, Stockholms kommun", 01 februari 2023,6.030318927220662
17041,10 250 000 kr,-750 000 kr (-7 %),Villa,Äganderätt,10 rum,245 m²,96 m²,,764 m²,1975,79 450 kr/år,,,"Villa - Skuru, Nacka kommun - Såld 01 februari 2023",Stockholm,9 500 000 kr,villa,"Skuru, Nacka kommun", 01 februari 2023,8.125154048082363
17042,10 995 000 kr,-995 000 kr (-9 %),Villa,Äganderätt,7 rum,174 m²,109 m²,,708 m²,1912,32 300 kr/år,,,"Villa - Örby slott, Stockholms kommun - Såld 01 februari 2023",Stockholm,10 000 000 kr,villa,"Örby slott, Stockholms kommun", 01 februari 2023,5.468826812900626
17043,2 895 000 kr,-145 000 kr (-5 %),Villa,Äganderätt,4 rum,98 m²,96 m²,,1 025 m²,1965,49 108 kr/år,,,"Villa - Centrala Rimbo, Norrtälje kommun - Såld 01 februari 2023",Stockholm,2 750 000 kr,villa,"Centrala Rimbo, Norrtälje kommun", 01 februari 2023,49.587489574911814
17044,6 995 000 kr,-200 000 kr (-3 %),Villa,Äganderätt,5 rum,144 m²,,,609 m²,1999,57 855 kr/år,,,"Villa - Spånga, Stockholms kommun - Såld 31 januari 2023",Stockholm,6 795 000 kr,villa,"Spånga, Stockholms kommun", 31 januari 2023,11.79944610800551
17045,6 950 000 kr,-450 000 kr (-6 %),Villa,Äganderätt,5 rum,139 m²,,,696 m²,2016,36 835 kr/år,,,"Villa - Björkhaga, Österåkers kommun - Såld 31 januari 2023",Stockholm,6 500 000 kr,villa,"Björkhaga, Österåkers kommun", 31 januari 2023,22.825051187772292
17046,4 995 000 kr,-295 000 kr (-6 %),Villa,Äganderätt,7 rum,121 m²,82 m²,,882 m²,1922,51 600 kr/år,,,"Villa - Västergård, Södertälje kommun - Såld 31 januari 2023",Stockholm,4 700 000 kr,villa,"Västergård, Södertälje kommun", 31 januari 2023,30.758633112519423
17047,7 995 000 kr,-495 000 kr (-6 %),Villa,Äganderätt,7 rum,212 m²,36 m²,,1 228 m²,1973,52 302 kr/år,,,"Villa - Tuna/Österskär, Österåkers kommun - Såld 31 januari 2023",Stockholm,7 500 000 kr,villa,"Tuna/Österskär, Österåkers kommun", 31 januari 2023,20.221862849094922
17048,9 975 000 kr,-575 000 kr (-6 %),Villa,Äganderätt,6 rum,178 m²,,,901 m²,2008,44 902 kr/år,,,"Villa - Ekerö Älvnäs, Ekerö kommun - Såld 31 januari 2023",Stockholm,9 400 000 kr,villa,"Ekerö Älvnäs, Ekerö kommun", 31 januari 2023,17.952978566026452
17049,11 950 000 kr,-950 000 kr (-8 %),Villa,Äganderätt,5 rum,126 m²,25 m²,,941 m²,1935,56 300 kr/år,Ja,,"Villa - Lidingö, Lidingö kommun - Såld 31 januari 2023",Stockholm,11 000 000 kr,villa,"Lidingö, Lidingö kommun", 31 januari 2023,5.621411628137221
17050,7 495 000 kr,-245 000 kr (-3 %),Villa,Äganderätt,5 rum,166 m²,72 m²,,838 m²,1980,,,,"Villa - Snättringe, Huddinge kommun - Såld 31 januari 2023",Stockholm,7 250 000 kr,villa,"Snättringe, Huddinge kommun", 31 januari 2023,8.941219183096116
17051,5 495 000 kr,-95 000 kr (-2 %),Villa,Äganderätt,4 rum,105 m²,,Ja,3 230 m²,1950,29 300 kr/år,Ja,,"Villa - Tyresö, Tyresö kommun - Såld 31 januari 2023",Stockholm,5 400 000 kr,villa,"Tyresö, Tyresö kommun", 31 januari 2023,16.532718300506904
17052,11 475 000 kr,-575 000 kr (-5 %),Villa,Äganderätt,8 rum,97 m²,75 m²,,566 m²,1931,36 575 kr/år,Ja,,"Villa - Enskedefältet, Stockholms kommun - Såld 31 januari 2023",Stockholm,10 900 000 kr,villa,"Enskedefältet, Stockholms kommun", 31 januari 2023,4.576201446495863
17053,6 975 000 kr,-125 000 kr (-2 %),Villa,Äganderätt,6 rum,161 m²,,,"1 128,2 m²",1998,40 357 kr/år,,,"Villa - Länna, Huddinge kommun - Såld 31 januari 2023",Stockholm,6 850 000 kr,villa,"Länna, Huddinge kommun", 31 januari 2023,13.868505939240716
17054,8 995 000 kr,-120 000 kr (-1 %),Villa,Äganderätt,7 rum,188 m²,,,707 m²,2002,57 009 kr/år,,,"Villa - Segeltorp, Huddinge kommun - Såld 31 januari 2023",Stockholm,8 875 000 kr,villa,"Segeltorp, Huddinge kommun", 31 januari 2023,9.085467513929755
17055,9 000 000 kr,-1 200 000 kr (-13 %),Villa,Äganderätt,6 rum,149 m²,44 m²,,888 m²,1983,77 463 kr/år,,,"Villa - Visinge, Täby kommun - Såld 31 januari 2023",Stockholm,7 800 000 kr,villa,"Visinge, Täby kommun", 31 januari 2023,15.570542750554855
17056,7 795 000 kr,-945 000 kr (-12 %),Villa,Äganderätt,5 rum,150 m²,45 m²,,956 m²,1976,59 796 kr/år,,,"Villa - Solgård, Huddinge kommun - Såld 31 januari 2023",Stockholm,6 850 000 kr,villa,"Solgård, Huddinge kommun", 31 januari 2023,11.912436874700854
17057,13 500 000 kr,-2 000 000 kr (-15 %),Villa,Äganderätt,7 rum,185 m²,45 m²,,820 m²,1946,61 950 kr/år,,,"Villa - Enskede Gård, Stockholms kommun - Såld 31 januari 2023",Stockholm,11 500 000 kr,villa,"Enskede Gård, Stockholms kommun", 31 januari 2023,3.9918324443923505
17058,5 625 000 kr,-325 000 kr (-6 %),Villa,Äganderätt,6 rum,117 m²,,Ja,614 m²,1977,49 945 kr/år,Ja,,"Villa - Hässelby Norra Villastad, Stockholms kommun - Såld 30 januari 2023",Stockholm,5 300 000 kr,villa,"Hässelby Norra Villastad, Stockholms kommun", 30 januari 2023,not found
17059,4 500 000 kr,-230 000 kr (-5 %),Villa,Äganderätt,5 rum,159 m²,,,571 m²,1972,31 241 kr/år,Ja,,"Villa - Järna, Södertälje kommun - Såld 30 januari 2023",Stockholm,4 270 000 kr,villa,"Järna, Södertälje kommun", 30 januari 2023,38.90692245768028
17060,6 775 000 kr,-175 000 kr (-3 %),Villa,Äganderätt,5 rum,138 m²,31 m²,,949 m²,1929,34 400 kr/år,,,"Villa - Nälsta, Stockholms kommun - Såld 30 januari 2023",Stockholm,6 600 000 kr,villa,"Nälsta, Stockholms kommun", 30 januari 2023,11.843198201722707
17061,5 495 000 kr,-395 000 kr (-7 %),Villa,Äganderätt,6 rum,180 m²,,Ja,1 980 m²,2017,31 660 kr/år,Ja,,"Villa - Södertälje, Södertälje kommun - Såld 30 januari 2023",Stockholm,5 100 000 kr,villa,"Södertälje, Södertälje kommun", 30 januari 2023,29.098066677215986
17062,4 150 000 kr,-250 000 kr (-6 %),Villa,Äganderätt,4 rum,132 m²,61 m²,,1 126 m²,1927,53 669 kr/år,,,"Villa - Centralt, Nynäshamns kommun - Såld 30 januari 2023",Stockholm,3 900 000 kr,villa,"Centralt, Nynäshamns kommun", 30 januari 2023,44.729722812363974
17063,11 900 000 kr,-100 000 kr (-1 %),Villa,Äganderätt,7 rum,114 m²,57 m²,,557 m²,1933,42 350 kr/år,,,"Villa - Bromma - Norra Ängby, Stockholms kommun - Såld 30 januari 2023",Stockholm,11 800 000 kr,villa,"Norra Ängby, Stockholms kommun", 30 januari 2023,9.669580299415271
17064,3 795 000 kr,-1 095 000 kr (-29 %),Villa,Äganderätt,7 rum,129 m²,10 m²,,2 688 m²,1990,,,,"Villa - Ljusterö, Österåkers kommun - Såld 30 januari 2023",Stockholm,2 700 000 kr,villa,"Ljusterö, Österåkers kommun", 30 januari 2023,38.26547660867005
17065,2 695 000 kr,-115 000 kr (-4 %),Villa,Äganderätt,5 rum,165 m²,,,688 m²,1972,46 066 kr/år,,,"Villa - Ösmo, Nynäshamns kommun - Såld 30 januari 2023",Stockholm,2 580 000 kr,villa,"Ösmo, Nynäshamns kommun", 30 januari 2023,39.42177932869771
17066,12 950 000 kr,-950 000 kr (-7 %),Villa,Äganderätt,9 rum,245 m²,65 m²,,950 m²,1967,77 550 kr/år,,,"Villa - Nacka Östra, Nacka kommun - Såld 30 januari 2023",Stockholm,12 000 000 kr,villa,"Nacka Östra, Nacka kommun", 30 januari 2023,7.893776752994627
17067,10 000 000 kr,-817 675 kr (-8 %),Villa,Äganderätt,,,,,1 041 m²,,,,,"Villa - Näsbypark sjösidan, Täby kommun - Såld 30 januari 2023",Stockholm,9 182 325 kr,villa,"Näsbypark sjösidan, Täby kommun", 30 januari 2023,not found
17068,2 695 000 kr,-211 202 kr (-8 %),Villa,Äganderätt,3 rum,128 m²,,,2 714 m²,1965,42 780 kr/år,Ja,,"Villa - Frösunda, Vallentuna kommun - Såld 29 januari 2023",Stockholm,2 483 798 kr,villa,"Frösunda, Vallentuna kommun", 29 januari 2023,33.796630535648696
17069,8 495 000 kr,-395 000 kr (-5 %),Villa,Äganderätt,5 rum,94 m²,94 m²,,1 124 m²,1940,48 238 kr/år,,,"Villa - Snättringe, Huddinge kommun - Såld 29 januari 2023",Stockholm,8 100 000 kr,villa,"Snättringe, Huddinge kommun", 29 januari 2023,8.941219183096116
