price_per_m2,asking_price,price_evolution,typeProperty,typeOfForm,rooms,size,bisize,balkong,tomtarea,buildArea,cost,uteplats,floor,area,sold_price
N/A,7 750 000 kr,+420 000 kr (+5 %),Villa,Äganderätt,8 rum,150 m²,78 m²,Ja,1 064 m²,1972,46 617 kr/år,Ja,N/A,"Villa - Fågelsången, Sollentuna kommun - Såld 02 september 2022",Stockholm,8 170 000 kr
N/A,7 495 000 kr,+245 000 kr (+3 %),Villa,Äganderätt,6 rum,160 m²,N/A,N/A,1 078 m²,2005,45 900 kr/år,N/A,N/A,"Villa - Sjöängen, Huddinge kommun - Såld 01 september 2022",Stockholm,7 740 000 kr
N/A,3 000 000 kr,+600 000 kr (+20 %),Villa,Äganderätt,N/A,78 m²,120 m²,N/A,1 891 m²,1955,34 266 kr/år,N/A,N/A,"Villa - Järna, Södertälje kommun - Såld 01 september 2022",Stockholm,3 600 000 kr
N/A,9 850 000 kr,+300 000 kr (+3 %),Villa,Äganderätt,6 rum,157 m²,N/A,N/A,"800,1 m²",1998,N/A,N/A,N/A,"Villa - Sjöberg, Sollentuna kommun - Såld 01 september 2022",Stockholm,10 150 000 kr
N/A,15 000 000 kr,+1 600 000 kr (+11 %),Villa,Äganderätt,6 rum,122 m²,54 m²,N/A,4 970 m²,1929,26 299 kr/år,N/A,N/A,"Villa - Kummelnäs - sjötomt i sydväst, Nacka kommun - Såld 01 september 2022",Stockholm,16 600 000 kr
N/A,4 795 000 kr,+705 000 kr (+15 %),Villa,Äganderätt,4 rum,125 m²,N/A,N/A,2 663 m²,2005,23 920 kr/år,N/A,N/A,"Villa - Kämsta, Nykvarns kommun - Såld 01 september 2022",Stockholm,5 500 000 kr
N/A,750 000 kr,+180 000 kr (+24 %),Villa,Äganderätt,3 rum,64 m²,64 m²,N/A,855 m²,1936,32 296 kr/år,N/A,N/A,"Villa - Norrtälje, Norrtälje kommun - Såld 01 september 2022",Stockholm,930 000 kr
N/A,8 495 000 kr,+1 145 000 kr (+13 %),Villa,Äganderätt,5 rum,144 m²,2 m²,N/A,629 m²,1990,67 287 kr/år,N/A,N/A,"Villa - Älta-Kolarängen, Nacka kommun - Såld 01 september 2022",Stockholm,9 640 000 kr
N/A,6 900 000 kr,+800 000 kr (+12 %),Villa,Äganderätt,4 rum,96 m²,N/A,N/A,1 368 m²,1910,31 046 kr/år,N/A,N/A,"Villa - Norrviken, Sollentuna kommun - Såld 01 september 2022",Stockholm,7 700 000 kr
N/A,3 895 000 kr,+205 000 kr (+5 %),Villa,Äganderätt,5 rum,140 m²,N/A,N/A,360 m²,1976,9 397 kr/år,Ja,N/A,"Villa - Rosendal, Vallentuna kommun - Såld 31 augusti 2022",Stockholm,4 100 000 kr
N/A,3 800 000 kr,+100 000 kr (+3 %),Villa,Äganderätt,3 rum,72 m²,12 m²,N/A,3 890 m²,1956,41 020 kr/år,Ja,N/A,"Villa - Norrö-Stava, Österåkers kommun - Såld 31 augusti 2022",Stockholm,3 900 000 kr
N/A,7 750 000 kr,+150 000 kr (+2 %),Villa,Äganderätt,5 rum,110 m²,33 m²,N/A,756 m²,1946,22 500 kr/år,Ja,N/A,"Villa - Älvsjö, Stockholms kommun - Såld 31 augusti 2022",Stockholm,7 900 000 kr
N/A,3 995 000 kr,+985 000 kr (+25 %),Villa,Äganderätt,6 rum,133 m²,N/A,N/A,703 m²,1966,27 500 kr/år,N/A,N/A,"Villa - Snapptuna, Vallentuna kommun - Såld 31 augusti 2022",Stockholm,4 980 000 kr
N/A,8 500 000 kr,+760 000 kr (+9 %),Villa,Äganderätt,6 rum,180 m²,10 m²,Ja,"1 318,1 m²",2002,41 241 kr/år,Ja,N/A,"Villa - Trångsund, Huddinge kommun - Såld 31 augusti 2022",Stockholm,9 260 000 kr
N/A,5 775 000 kr,+150 000 kr (+3 %),Villa,Äganderätt,5 rum,80 m²,80 m²,N/A,550 m²,1952,31 431 kr/år,N/A,N/A,"Villa - Bromsten, Stockholms kommun - Såld 31 augusti 2022",Stockholm,5 925 000 kr
N/A,8 950 000 kr,+604 000 kr (+7 %),Gård utan jordbruk,Äganderätt,6 rum,290 m²,31 m²,N/A,7 573 m²,2009,58 790 kr/år,N/A,N/A,"Gård utan jordbruk - Rådmansö, Norrtälje kommun - Såld 31 augusti 2022",Stockholm,9 554 000 kr
N/A,8 450 000 kr,+300 000 kr (+4 %),Villa,Äganderätt,7 rum,136 m²,50 m²,N/A,898 m²,1979,54 578 kr/år,N/A,N/A,"Villa - Viggbyholm, Täby kommun - Såld 31 augusti 2022",Stockholm,8 750 000 kr
N/A,8 900 000 kr,+100 000 kr (+1 %),Villa,Äganderätt,7 rum,173 m²,37 m²,N/A,981 m²,1978,37 135 kr/år,N/A,N/A,"Villa - SKARPÄNG, Täby kommun - Såld 31 augusti 2022",Stockholm,9 000 000 kr
N/A,3 495 000 kr,+280 000 kr (+8 %),Vinterbonat fritidshus,Äganderätt,3 rum,68 m²,N/A,N/A,2 235 m²,1700,14 366 kr/år,N/A,N/A,"Vinterbonat fritidshus - Blista, Nynäshamns kommun - Såld 31 augusti 2022",Stockholm,3 775 000 kr
N/A,1 500 000 kr,+100 000 kr (+7 %),Villa,Äganderätt,N/A,49 m²,49 m²,N/A,2 234 m²,1951,N/A,N/A,N/A,"Villa - Sorunda, Nynäshamns kommun - Såld 30 augusti 2022",Stockholm,1 600 000 kr
N/A,4 995 000 kr,+505 000 kr (+10 %),Villa,Äganderätt,4 rum,85 m²,83 m²,N/A,891 m²,1964,43 296 kr/år,N/A,N/A,"Villa - Bällsta, Vallentuna kommun - Såld 30 augusti 2022",Stockholm,5 500 000 kr
N/A,6 495 000 kr,+175 000 kr (+3 %),Villa,Äganderätt,5 rum,136 m²,32 m²,N/A,685 m²,2018,15 871 kr/år,N/A,N/A,"Villa - Svinninge, Österåkers kommun - Såld 30 augusti 2022",Stockholm,6 670 000 kr
N/A,5 995 000 kr,+655 000 kr (+11 %),Villa,Äganderätt,7 rum,91 m²,84 m²,N/A,1 433 m²,1950,44 165 kr/år,N/A,N/A,"Villa - Skälby, Järfälla kommun - Såld 30 augusti 2022",Stockholm,6 650 000 kr
N/A,1 275 000 kr,+485 000 kr (+38 %),Vinterbonat fritidshus,Äganderätt,3 rum,64 m²,N/A,N/A,3 625 m²,1975,26 350 kr/år,N/A,N/A,"Vinterbonat fritidshus - Gottröra - Strybrolund, Norrtälje kommun - Såld 30 augusti 2022",Stockholm,1 760 000 kr
N/A,6 195 000 kr,+515 000 kr (+8 %),Villa,Äganderätt,8 rum,124 m²,154 m²,N/A,996 m²,1968,35 012 kr/år,N/A,N/A,"Villa - Vendelsömalm, Haninge kommun - Såld 30 augusti 2022",Stockholm,6 710 000 kr
N/A,1 785 000 kr,+15 000 kr (+1 %),Vinterbonat fritidshus,Äganderätt,4 rum,59 m²,N/A,N/A,2 109 m²,1972,19 150 kr/år,N/A,N/A,"Vinterbonat fritidshus - Gryta, Norrtälje kommun - Såld 30 augusti 2022",Stockholm,1 800 000 kr
N/A,7 990 000 kr,+620 000 kr (+8 %),Villa,Äganderätt,7 rum,152 m²,N/A,N/A,"505,2 m²",1997,44 500 kr/år,N/A,N/A,"Villa - Segeltorp, Huddinge kommun - Såld 30 augusti 2022",Stockholm,8 610 000 kr
N/A,10 995 000 kr,+505 000 kr (+5 %),Villa,Äganderätt,6 rum,210 m²,N/A,N/A,825 m²,2016,37 140 kr/år,N/A,N/A,"Villa - Viksberg, Södertälje kommun - Såld 29 augusti 2022",Stockholm,11 500 000 kr
N/A,1 450 000 kr,+180 000 kr (+12 %),Vinterbonat fritidshus,Äganderätt,4 rum,59 m²,N/A,N/A,4 260 m²,1971,18 805 kr/år,N/A,N/A,"Vinterbonat fritidshus - Edsbro, Norrtälje kommun - Såld 29 augusti 2022",Stockholm,1 630 000 kr
N/A,2 095 000 kr,+455 000 kr (+22 %),Vinterbonat fritidshus,Äganderätt,4 rum,100 m²,35 m²,N/A,4 577 m²,1909,37 438 kr/år,N/A,N/A,"Vinterbonat fritidshus - Hummelbol, Norrtälje kommun - Såld 28 augusti 2022",Stockholm,2 550 000 kr
N/A,2 595 000 kr,+105 000 kr (+4 %),Villa,Äganderätt,2 rum,43 m²,N/A,N/A,1 518 m²,1970,14 250 kr/år,N/A,N/A,"Villa - Viksberg, Södertälje kommun - Såld 27 augusti 2022",Stockholm,2 700 000 kr
N/A,6 495 000 kr,+230 000 kr (+4 %),Villa,Äganderätt,6 rum,150 m²,N/A,N/A,1 145 m²,2019,41 400 kr/år,N/A,N/A,"Villa - Brokvarn, Nykvarns kommun - Såld 27 augusti 2022",Stockholm,6 725 000 kr
N/A,5 200 000 kr,+420 000 kr (+8 %),Villa,Äganderätt,4 rum,105 m²,48 m²,N/A,1 031 m²,1935,N/A,N/A,N/A,"Villa - Täby Kyrkby, Täby kommun - Såld 27 augusti 2022",Stockholm,5 620 000 kr
N/A,9 900 000 kr,+1 400 000 kr (+14 %),Villa,Äganderätt,6 rum,120 m²,67 m²,N/A,681 m²,1936,70 300 kr/år,Ja,N/A,"Villa - Enskede - Stureby, Stockholms kommun - Såld 27 augusti 2022",Stockholm,11 300 000 kr
N/A,11 975 000 kr,+550 000 kr (+5 %),Villa,Äganderätt,6 rum,168 m²,40 m²,N/A,1 518 m²,2015,47 000 kr/år,N/A,N/A,"Villa - Kolvik Värmdö, Värmdö kommun - Såld 27 augusti 2022",Stockholm,12 525 000 kr
N/A,7 950 000 kr,+190 000 kr (+2 %),Villa,Äganderätt,6 rum,153 m²,N/A,N/A,2 770 m²,1960,55 759 kr/år,N/A,N/A,"Villa - Värmdö - Strömma, Värmdö kommun - Såld 27 augusti 2022",Stockholm,8 140 000 kr
N/A,1 750 000 kr,+110 000 kr (+6 %),Villa,Äganderätt,4 rum,99 m²,99 m²,N/A,1 772 m²,1968,42 818 kr/år,N/A,N/A,"Villa - Hallstavik, Norrtälje kommun - Såld 27 augusti 2022",Stockholm,1 860 000 kr
N/A,4 795 000 kr,+230 000 kr (+5 %),Villa,Äganderätt,5 rum,131 m²,4 m²,N/A,326 m²,2016,35 300 kr/år,Ja,N/A,"Villa - Steningehöjden, Sigtuna kommun - Såld 26 augusti 2022",Stockholm,5 025 000 kr
N/A,3 895 000 kr,+1 680 000 kr (+43 %),Villa,Äganderätt,4 rum,65 m²,11 m²,N/A,1 476 m²,1957,27 000 kr/år,Ja,N/A,"Villa - Hummelmora, Södertälje kommun - Såld 26 augusti 2022",Stockholm,5 575 000 kr
N/A,10 850 000 kr,+2 350 000 kr (+22 %),Villa,Äganderätt,4 rum,100 m²,90 m²,N/A,2 003 m²,1935,49 000 kr/år,N/A,N/A,"Villa - Danderyd, Danderyds kommun - Såld 26 augusti 2022",Stockholm,13 200 000 kr
N/A,7 495 000 kr,+655 000 kr (+9 %),Villa,Äganderätt,7 rum,199 m²,N/A,N/A,1 021 m²,2013,31 645 kr/år,N/A,N/A,"Villa - Vistaberg, Huddinge kommun - Såld 26 augusti 2022",Stockholm,8 150 000 kr
N/A,10 675 000 kr,+125 000 kr (+1 %),Villa,Äganderätt,7 rum,155 m²,62 m²,N/A,1 055 m²,1960,36 414 kr/år,N/A,N/A,"Villa - Ensta, Täby kommun - Såld 26 augusti 2022",Stockholm,10 800 000 kr
N/A,6 995 000 kr,+305 000 kr (+4 %),Villa,Äganderätt,5 rum,141 m²,N/A,N/A,427 m²,2015,36 184 kr/år,N/A,N/A,"Villa - Brunnby Park, Upplands Väsby kommun - Såld 26 augusti 2022",Stockholm,7 300 000 kr
N/A,5 500 000 kr,+1 625 000 kr (+30 %),Villa,Äganderätt,2 rum,60 m²,N/A,N/A,2 630 m²,1929,25 200 kr/år,Ja,N/A,"Villa - Ösmo, Nynäshamns kommun - Såld 26 augusti 2022",Stockholm,7 125 000 kr
N/A,3 800 000 kr,+50 000 kr (+1 %),Villa,Äganderätt,5 rum,131 m²,N/A,N/A,1 392 m²,1975,60 209 kr/år,N/A,N/A,"Villa - Grödby, Nynäshamns kommun - Såld 26 augusti 2022",Stockholm,3 850 000 kr
N/A,3 500 000 kr,+460 000 kr (+13 %),Villa,Äganderätt,5 rum,132 m²,N/A,N/A,428 m²,1969,44 300 kr/år,N/A,N/A,"Villa - Rönninge, Salems kommun - Såld 26 augusti 2022",Stockholm,3 960 000 kr
N/A,4 975 000 kr,+125 000 kr (+3 %),Villa,Äganderätt,6 rum,141 m²,133 m²,N/A,1 667 m²,1945,41 992 kr/år,N/A,N/A,"Villa - Rosersberg, Sigtuna kommun - Såld 26 augusti 2022",Stockholm,5 100 000 kr
N/A,3 195 000 kr,+130 000 kr (+4 %),Villa,Äganderätt,3 rum,63 m²,N/A,N/A,2 154 m²,1965,27 448 kr/år,N/A,N/A,"Villa - Tungelsta, Haninge kommun - Såld 26 augusti 2022",Stockholm,3 325 000 kr
N/A,10 500 000 kr,+830 000 kr (+8 %),Villa,Äganderätt,7 rum,178 m²,40 m²,N/A,936 m²,2020,32 689 kr/år,Ja,N/A,"Villa - Viby, Sollentuna kommun - Såld 25 augusti 2022",Stockholm,11 330 000 kr
N/A,6 995 000 kr,+455 000 kr (+7 %),Villa,Äganderätt,6 rum,161 m²,5 m²,N/A,894 m²,2005,38 500 kr/år,Ja,N/A,"Villa - Centrala Tyresö, Tyresö kommun - Såld 25 augusti 2022",Stockholm,7 450 000 kr
N/A,3 350 000 kr,+100 000 kr (+3 %),Villa,Äganderätt,4 rum,101 m²,N/A,N/A,990 m²,1969,22 733 kr/år,Ja,N/A,"Villa - Mölnbo, Södertälje kommun - Såld 25 augusti 2022",Stockholm,3 450 000 kr
N/A,2 650 000 kr,+55 000 kr (+2 %),Vinterbonat fritidshus,Äganderätt,3 rum,62 m²,N/A,N/A,2 487 m²,1965,52 836 kr/år,Ja,N/A,"Vinterbonat fritidshus - Garns-Ekskogen, Vallentuna kommun - Såld 25 augusti 2022",Stockholm,2 705 000 kr
N/A,4 195 000 kr,+315 000 kr (+8 %),Villa,Äganderätt,5 rum,118 m²,N/A,N/A,386 m²,1971,37 135 kr/år,N/A,N/A,"Villa - Östertälje, Södertälje kommun - Såld 25 augusti 2022",Stockholm,4 510 000 kr
N/A,4 795 000 kr,+805 000 kr (+17 %),Vinterbonat fritidshus,Äganderätt,3 rum,120 m²,30 m²,N/A,2 564 m²,N/A,78 000 kr/år,N/A,N/A,"Vinterbonat fritidshus - Rådmanby- Rådmaringen, Norrtälje kommun - Såld 25 augusti 2022",Stockholm,5 600 000 kr
N/A,2 995 000 kr,+80 000 kr (+3 %),Villa,Äganderätt,4 rum,63 m²,23 m²,N/A,2 987 m²,1963,N/A,N/A,N/A,Villa - Haninge kommun - Såld 25 augusti 2022,Stockholm,3 075 000 kr
N/A,3 995 000 kr,+555 000 kr (+14 %),Villa,Äganderätt,3 rum,78 m²,44 m²,N/A,3 662 m²,1982,46 544 kr/år,N/A,N/A,"Villa - Ingarö, Värmdö kommun - Såld 25 augusti 2022",Stockholm,4 550 000 kr
N/A,2 795 000 kr,+305 000 kr (+11 %),Vinterbonat fritidshus,Äganderätt,3 rum,62 m²,40 m²,N/A,2 243 m²,2004,35 707 kr/år,N/A,N/A,"Vinterbonat fritidshus - Gräddö / Västanvik, Norrtälje kommun - Såld 25 augusti 2022",Stockholm,3 100 000 kr
N/A,9 975 000 kr,+125 000 kr (+1 %),Villa,Äganderätt,7 rum,200 m²,29 m²,N/A,1 493 m²,1999,32 200 kr/år,N/A,N/A,"Villa - Rensättra, Nacka kommun - Såld 25 augusti 2022",Stockholm,10 100 000 kr
N/A,5 895 000 kr,+315 000 kr (+5 %),Villa,Äganderätt,5 rum,147 m²,N/A,N/A,1 236 m²,2009,37 251 kr/år,N/A,N/A,"Villa - Skånsta, Österåkers kommun - Såld 24 augusti 2022",Stockholm,6 210 000 kr
N/A,5 850 000 kr,+250 000 kr (+4 %),Villa,Äganderätt,6 rum,137 m²,N/A,N/A,394 m²,2001,46 128 kr/år,N/A,N/A,"Villa - Tullinge, Botkyrka kommun - Såld 24 augusti 2022",Stockholm,6 100 000 kr
N/A,5 950 000 kr,+600 000 kr (+10 %),Villa,Äganderätt,8 rum,114 m²,107 m²,N/A,962 m²,1963,30 140 kr/år,N/A,N/A,"Villa - Gamla Kungsängen, Upplands-Bro kommun - Såld 24 augusti 2022",Stockholm,6 550 000 kr
N/A,4 975 000 kr,+675 000 kr (+14 %),Villa,Äganderätt,4 rum,68 m²,50 m²,N/A,2 186 m²,2005,32 440 kr/år,N/A,N/A,"Villa - Vidja, Huddinge kommun - Såld 24 augusti 2022",Stockholm,5 650 000 kr
N/A,8 995 000 kr,+1 205 000 kr (+13 %),Villa,Äganderätt,8 rum,250 m²,100 m²,N/A,1 417 m²,2005,16 980 kr/år,N/A,N/A,"Villa - Östra Skärgårdsstad, Österåkers kommun - Såld 24 augusti 2022",Stockholm,10 200 000 kr
N/A,9 900 000 kr,+400 000 kr (+4 %),Villa,Äganderätt,6 rum,141 m²,N/A,N/A,451 m²,1996,40 488 kr/år,N/A,N/A,"Villa - Viggbyholm - Sjösidan, Täby kommun - Såld 24 augusti 2022",Stockholm,10 300 000 kr
N/A,9 750 000 kr,+575 000 kr (+6 %),Villa,Äganderätt,6 rum,158 m²,N/A,Ja,"805,6 m²",1997,41 542 kr/år,Ja,N/A,"Villa - Sjöberg, Sollentuna kommun - Såld 23 augusti 2022",Stockholm,10 325 000 kr
N/A,6 295 000 kr,+305 000 kr (+5 %),Villa,Äganderätt,5 rum,127 m²,42 m²,N/A,1 094 m²,1934,45 945 kr/år,Ja,N/A,"Villa - Skälby, Järfälla kommun - Såld 23 augusti 2022",Stockholm,6 600 000 kr
N/A,7 975 000 kr,+735 000 kr (+9 %),Villa,Äganderätt,7 rum,180 m²,N/A,Ja,"1 045,2 m²",1998,34 178 kr/år,Ja,N/A,"Villa - Trångsund, Huddinge kommun - Såld 23 augusti 2022",Stockholm,8 710 000 kr
N/A,5 595 000 kr,+405 000 kr (+7 %),Villa,Äganderätt,4 rum,115 m²,8 m²,N/A,1 847 m²,1965,37 541 kr/år,Ja,N/A,"Villa - Norra Kopparmora, Värmdö kommun - Såld 23 augusti 2022",Stockholm,6 000 000 kr
N/A,5 895 000 kr,+415 000 kr (+7 %),Villa,Äganderätt,7 rum,115 m²,144 m²,N/A,1 000 m²,1972,47 000 kr/år,Ja,N/A,"Villa - Segeltorp, Huddinge kommun - Såld 22 augusti 2022",Stockholm,6 310 000 kr
N/A,5 350 000 kr,+800 000 kr (+15 %),Villa,Äganderätt,N/A,73 m²,73 m²,N/A,1 912 m²,1945,N/A,Ja,N/A,"Villa - Odenslunda, Upplands Väsby kommun - Såld 22 augusti 2022",Stockholm,6 150 000 kr
N/A,4 950 000 kr,+50 000 kr (+1 %),Villa,Äganderätt,6 rum,105 m²,100 m²,N/A,1 975 m²,1947,45 756 kr/år,N/A,N/A,"Villa - Svartvik, Huddinge kommun - Såld 22 augusti 2022",Stockholm,5 000 000 kr
N/A,3 900 000 kr,+500 000 kr (+13 %),Villa,Äganderätt,4 rum,112 m²,5 m²,N/A,206 m²,1968,77 875 kr/år,N/A,N/A,"Villa - Norrviken, Sollentuna kommun - Såld 22 augusti 2022",Stockholm,4 400 000 kr
N/A,7 900 000 kr,+450 000 kr (+6 %),Villa,Äganderätt,7 rum,88 m²,107 m²,N/A,650 m²,1939,33 384 kr/år,N/A,N/A,"Villa - Bromma - Norra Ängby, Stockholms kommun - Såld 22 augusti 2022",Stockholm,8 350 000 kr
N/A,6 495 000 kr,+555 000 kr (+9 %),Villa,Äganderätt,7 rum,146 m²,10 m²,N/A,345 m²,1996,46 944 kr/år,N/A,N/A,"Villa - Bollstanäs, Upplands Väsby kommun - Såld 22 augusti 2022",Stockholm,7 050 000 kr
N/A,3 795 000 kr,+905 000 kr (+24 %),Villa,Äganderätt,3 rum,92 m²,N/A,N/A,1 815 m²,1954,32 100 kr/år,N/A,N/A,"Villa - Gudö, Haninge kommun - Såld 22 augusti 2022",Stockholm,4 700 000 kr
N/A,7 995 000 kr,+205 000 kr (+3 %),Villa,Äganderätt,5 rum,157 m²,N/A,Ja,"1,4 ha",1994,48 810 kr/år,Ja,N/A,"Villa - Ogan, Södertälje kommun - Såld 21 augusti 2022",Stockholm,8 200 000 kr
N/A,2 995 000 kr,+130 000 kr (+4 %),Villa,Äganderätt,4 rum,72 m²,5 m²,N/A,3 360 m²,1962,44 671 kr/år,N/A,N/A,"Villa - Norra Sorunda, Nynäshamns kommun - Såld 21 augusti 2022",Stockholm,3 125 000 kr
N/A,5 295 000 kr,+305 000 kr (+6 %),Villa,Äganderätt,5 rum,152 m²,N/A,N/A,365 m²,1978,44 388 kr/år,Ja,N/A,"Villa - Brunna - Kungsängen, Upplands-Bro kommun - Såld 21 augusti 2022",Stockholm,5 600 000 kr
N/A,9 995 000 kr,+105 000 kr (+1 %),Villa,Äganderätt,6 rum,156 m²,N/A,N/A,1 101 m²,2004,55 775 kr/år,N/A,N/A,"Villa - Täby Kyrkby, Täby kommun - Såld 20 augusti 2022",Stockholm,10 100 000 kr
N/A,4 495 000 kr,+105 000 kr (+2 %),Villa,Äganderätt,8 rum,160 m²,61 m²,N/A,1 089 m²,1976,45 166 kr/år,N/A,N/A,"Villa - Nynäshamn, Nynäshamns kommun - Såld 19 augusti 2022",Stockholm,4 600 000 kr
N/A,7 495 000 kr,+155 000 kr (+2 %),Villa,Äganderätt,6 rum,140 m²,25 m²,Ja,4 802 m²,1979,33 428 kr/år,Ja,N/A,"Villa - Ramsdalen Värmdö, Värmdö kommun - Såld 19 augusti 2022",Stockholm,7 650 000 kr
N/A,3 295 000 kr,+55 000 kr (+2 %),Vinterbonat fritidshus,Äganderätt,4 rum,81 m²,N/A,N/A,1 875 m²,1978,25 701 kr/år,N/A,N/A,"Vinterbonat fritidshus - Sundsta, Norrtälje kommun - Såld 19 augusti 2022",Stockholm,3 350 000 kr
N/A,5 695 000 kr,+405 000 kr (+7 %),Villa,Äganderätt,6 rum,176 m²,N/A,Ja,1 982 m²,2007,42 636 kr/år,Ja,N/A,"Villa - Sundsvik, Nykvarns kommun - Såld 19 augusti 2022",Stockholm,6 100 000 kr
N/A,5 995 000 kr,+1 105 000 kr (+18 %),Villa,Äganderätt,5 rum,128 m²,N/A,N/A,322 m²,1999,56 702 kr/år,N/A,N/A,"Villa - Västra Bällsta, Vallentuna kommun - Såld 19 augusti 2022",Stockholm,7 100 000 kr
N/A,11 295 000 kr,+205 000 kr (+2 %),Villa,Äganderätt,6 rum,141 m²,53 m²,N/A,1 130 m²,1922,27 107 kr/år,N/A,N/A,"Villa - Gribbylund, Täby kommun - Såld 19 augusti 2022",Stockholm,11 500 000 kr
N/A,5 200 000 kr,+300 000 kr (+6 %),Villa,Äganderätt,5 rum,137 m²,60 m²,N/A,1 380 m²,1916,47 558 kr/år,N/A,N/A,"Villa - Kvisthamra, Norrtälje kommun - Såld 19 augusti 2022",Stockholm,5 500 000 kr
N/A,13 900 000 kr,+200 000 kr (+1 %),Villa,Äganderätt,6 rum,179 m²,N/A,N/A,2 031 m²,2001,71 937 kr/år,Ja,N/A,"Villa - Resarö, Vaxholms kommun - Såld 19 augusti 2022",Stockholm,14 100 000 kr
N/A,6 300 000 kr,+500 000 kr (+8 %),Villa,Äganderätt,7 rum,186 m²,21 m²,N/A,1 014 m²,1971,43 884 kr/år,N/A,N/A,"Villa - Norrbacka, Sigtuna kommun - Såld 19 augusti 2022",Stockholm,6 800 000 kr
N/A,5 990 000 kr,+380 000 kr (+6 %),Villa,Äganderätt,7 rum,155 m²,32 m²,N/A,656 m²,1960,35 400 kr/år,N/A,N/A,"Villa - Kallhäll, Järfälla kommun - Såld 19 augusti 2022",Stockholm,6 370 000 kr
N/A,4 995 000 kr,+355 000 kr (+7 %),Villa,Äganderätt,7 rum,131 m²,40 m²,N/A,1 021 m²,1967,43 700 kr/år,N/A,N/A,"Villa - Uttran, Botkyrka kommun - Såld 18 augusti 2022",Stockholm,5 350 000 kr
N/A,16 995 000 kr,+605 000 kr (+4 %),Villa,Äganderätt,6 rum,191 m²,86 m²,N/A,584 m²,1911,54 900 kr/år,Ja,N/A,"Villa - Gamla Enskede, Stockholms kommun - Såld 18 augusti 2022",Stockholm,17 600 000 kr
N/A,7 995 000 kr,+505 000 kr (+6 %),Villa,Äganderätt,7 rum,161 m²,152 m²,N/A,1 028 m²,2004,42 911 kr/år,N/A,N/A,"Villa - Centrala Väsby, Upplands Väsby kommun - Såld 18 augusti 2022",Stockholm,8 500 000 kr
N/A,3 695 000 kr,+755 000 kr (+20 %),Villa,Äganderätt,4 rum,68 m²,60 m²,N/A,1 062 m²,1946,33 040 kr/år,Ja,N/A,"Villa - Centralt, Nykvarns kommun - Såld 18 augusti 2022",Stockholm,4 450 000 kr
N/A,7 350 000 kr,+450 000 kr (+6 %),Villa,Äganderätt,6 rum,135 m²,61 m²,N/A,1 231 m²,1971,43 000 kr/år,N/A,N/A,"Villa - Tullinge, Botkyrka kommun - Såld 18 augusti 2022",Stockholm,7 800 000 kr
N/A,7 995 000 kr,+905 000 kr (+11 %),Villa,Äganderätt,6 rum,137 m²,34 m²,N/A,348 m²,1977,25 172 kr/år,N/A,N/A,"Villa - Enebyberg, Danderyds kommun - Såld 18 augusti 2022",Stockholm,8 900 000 kr
N/A,3 495 000 kr,+1 025 000 kr (+29 %),Villa,Äganderätt,6 rum,104 m²,97 m²,N/A,708 m²,1968,30 851 kr/år,Ja,N/A,"Villa - Centrala Märsta, Sigtuna kommun - Såld 18 augusti 2022",Stockholm,4 520 000 kr
N/A,8 475 000 kr,+225 000 kr (+3 %),Villa,Äganderätt,6 rum,152 m²,N/A,N/A,3 040 m²,1910,17 030 kr/år,N/A,N/A,"Villa - Färingsö, Ekerö kommun - Såld 18 augusti 2022",Stockholm,8 700 000 kr
N/A,8 195 000 kr,+1 555 000 kr (+19 %),Villa,Äganderätt,6 rum,184 m²,52 m²,N/A,1 181 m²,1979,47 123 kr/år,N/A,N/A,"Villa - Trollbäcken/Hanviken, Tyresö kommun - Såld 18 augusti 2022",Stockholm,9 750 000 kr
N/A,9 950 000 kr,+1 250 000 kr (+13 %),Villa,Äganderätt,8 rum,214 m²,129 m²,N/A,1 118 m²,1978,61 101 kr/år,N/A,N/A,"Villa - Sigtuna - Staden, Sigtuna kommun - Såld 18 augusti 2022",Stockholm,11 200 000 kr
N/A,1 495 000 kr,+705 000 kr (+47 %),Vinterbonat fritidshus,Äganderätt,3 rum,49 m²,N/A,N/A,2 130 m²,1977,25 101 kr/år,N/A,N/A,"Vinterbonat fritidshus - Herräng, Norrtälje kommun - Såld 18 augusti 2022",Stockholm,2 200 000 kr
N/A,9 975 000 kr,+2 025 000 kr (+20 %),Villa,Äganderätt,8 rum,205 m²,15 m²,Ja,799 m²,2015,38 748 kr/år,Ja,N/A,"Villa - Spånga - Flysta, Stockholms kommun - Såld 17 augusti 2022",Stockholm,12 000 000 kr
N/A,1 695 000 kr,+155 000 kr (+9 %),Villa,Äganderätt,5 rum,93 m²,71 m²,N/A,1 662 m²,1956,28 500 kr/år,N/A,N/A,"Villa - Ununge, Norrtälje kommun - Såld 17 augusti 2022",Stockholm,1 850 000 kr
N/A,7 995 000 kr,+1 105 000 kr (+14 %),Villa,Äganderätt,6 rum,118 m²,118 m²,N/A,2 052 m²,1965,35 230 kr/år,Ja,N/A,"Villa - Segeltorp, Huddinge kommun - Såld 17 augusti 2022",Stockholm,9 100 000 kr
N/A,5 195 000 kr,+605 000 kr (+12 %),Villa,Äganderätt,6 rum,129 m²,6 m²,N/A,626 m²,1968,N/A,N/A,N/A,"Villa - SÄTRA, Stockholms kommun - Såld 17 augusti 2022",Stockholm,5 800 000 kr
