price_per_m2,asking_price,price_evolution,typeProperty,typeOfForm,rooms,size,bisize,balkong,tomtarea,buildArea,cost,uteplats,floor,area,sold_price
24 928 kr/m²,1 950 000 kr,-230 000 kr (-12 %),Lägenhet,Bostadsrätt,2 rum,69 m²,N/A,Ja,N/A,1989,22 605 kr/år,Ja,"1 av 1, hiss finns ej","Lägenhet - Västergården, Vallentuna kommun - Såld 22 december 2023",Stockholm,1 720 000 kr
16 558 kr/m²,1 350 000 kr,-75 000 kr (-6 %),Lägenhet,Bostadsrätt,4 rum,77 m²,N/A,Ja,N/A,N/A,3 600 kr/år,N/A,1 av 2,"Lägenhet - Västerhaninge, Haninge kommun - Såld 22 december 2023",Stockholm,1 275 000 kr
20 764 kr/m²,1 595 000 kr,-100 000 kr (-6 %),Lägenhet,Bostadsrätt,2 rum,72 m²,N/A,Ja,N/A,1971,N/A,N/A,"2 av 5, hiss finns","Lägenhet - Salem, Salems kommun - Såld 22 december 2023",Stockholm,1 495 000 kr
37 838 kr/m²,2 950 000 kr,-150 000 kr (-5 %),Lägenhet,Bostadsrätt,3 rum,74 m²,N/A,Ja,N/A,1961,7 440 kr/år,N/A,"6 av 6, hiss finns","Lägenhet - Ektorp, Nacka kommun - Såld 22 december 2023",Stockholm,2 800 000 kr
52 381 kr/m²,2 395 000 kr,-195 000 kr (-8 %),Lägenhet,Bostadsrätt,2 rum,42 m²,N/A,Nej,N/A,1966,3 408 kr/år,N/A,"2 av 6, hiss finns","Lägenhet - Larsberg, Lidingö kommun - Såld 22 december 2023",Stockholm,2 200 000 kr
65 000 kr/m²,5 675 000 kr,-475 000 kr (-8 %),Lägenhet,Bostadsrätt,3 rum,80 m²,N/A,Ja,N/A,1995,3 756 kr/år,N/A,"2 av 3, hiss finns","Lägenhet - Centrum, Lidingö kommun - Såld 22 december 2023",Stockholm,5 200 000 kr
27 381 kr/m²,2 350 000 kr,-50 000 kr (-2 %),Lägenhet,Bostadsrätt,3 rum,84 m²,N/A,N/A,N/A,1971,4 800 kr/år,Ja,N/A,"Lägenhet - Ekhammar - Kungsängen, Upplands-Bro kommun - Såld 22 december 2023",Stockholm,2 300 000 kr
23 404 kr/m²,1 750 000 kr,-100 000 kr (-6 %),Lägenhet,Bostadsrätt,3 rum,"70,5 m²",N/A,Ja,N/A,1962,2 280 kr/år,N/A,"1 av 3, hiss finns ej","Lägenhet - Centralt, Sigtuna kommun - Såld 22 december 2023",Stockholm,1 650 000 kr
30 294 kr/m²,1 595 000 kr,-50 000 kr (-3 %),Lägenhet,Bostadsrätt,2 rum,51 m²,N/A,Ja,N/A,1966,N/A,N/A,"2 av 4, hiss finns","Lägenhet - Skogås , Huddinge kommun - Såld 22 december 2023",Stockholm,1 545 000 kr
34 768 kr/m²,5 500 000 kr,-250 000 kr (-5 %),Lägenhet,Bostadsrätt,6 rum,151 m²,N/A,Ja,N/A,1968,10 848 kr/år,N/A,"2 av 6, hiss finns","Lägenhet - Viggbygärdet / Viggbyholm, Täby kommun - Såld 22 december 2023",Stockholm,5 250 000 kr
46 466 kr/m²,3 250 000 kr,-555 000 kr (-17 %),Lägenhet,Bostadsrätt,3 rum,58 m²,N/A,N/A,N/A,1959,N/A,N/A,N/A,"Lägenhet - Näset, Lidingö kommun - Såld 22 december 2023",Stockholm,2 695 000 kr
72 727 kr/m²,4 295 000 kr,-295 000 kr (-7 %),Lägenhet,Bostadsrätt,2 rum,55 m²,N/A,N/A,N/A,N/A,N/A,N/A,"1, hiss finns","Lägenhet - Hersby, Lidingö kommun - Såld 22 december 2023",Stockholm,4 000 000 kr
51 579 kr/m²,3 995 000 kr,-75 000 kr (-2 %),Lägenhet,Bostadsrätt,3 rum,76 m²,N/A,N/A,N/A,N/A,N/A,N/A,1,"Lägenhet - Strand, Tyresö kommun - Såld 22 december 2023",Stockholm,3 920 000 kr
63 989 kr/m²,5 900 000 kr,-205 000 kr (-3 %),Lägenhet,Bostadsrätt,4 rum,89 m²,N/A,Ja,N/A,2011,8 075 kr/år,N/A,"1 av 5, hiss finns","Lägenhet - Centrala Sundbyberg, Sundbybergs kommun - Såld 22 december 2023",Stockholm,5 695 000 kr
30 952 kr/m²,1 995 000 kr,-45 000 kr (-2 %),Lägenhet,Bostadsrätt,"2,5 rum",63 m²,N/A,Ja,N/A,1990,5 568 kr/år,N/A,"1 av 4, hiss finns","Lägenhet - Salem Söderby, Salems kommun - Såld 22 december 2023",Stockholm,1 950 000 kr
40 096 kr/m²,2 195 000 kr,-110 000 kr (-5 %),Lägenhet,Bostadsrätt,2 rum,52 m²,N/A,Ja,N/A,1986,N/A,N/A,"4 av 4, hiss finns","Lägenhet - Rissne, Sundbybergs kommun - Såld 22 december 2023",Stockholm,2 085 000 kr
55 932 kr/m²,3 495 000 kr,-195 000 kr (-6 %),Lägenhet,Bostadsrätt,2 rum,59 m²,N/A,N/A,N/A,1989,N/A,N/A,"6 av 7, hiss finns","Lägenhet - Johannesfred, Stockholms kommun - Såld 22 december 2023",Stockholm,3 300 000 kr
28 814 kr/m²,1 795 000 kr,-95 000 kr (-5 %),Lägenhet,Bostadsrätt,2 rum,59 m²,N/A,Ja,N/A,1950,5 000 kr/år,N/A,"1 av 3, hiss finns ej","Lägenhet - Spånga Bromsten, Stockholms kommun - Såld 22 december 2023",Stockholm,1 700 000 kr
87 097 kr/m²,5 450 000 kr,-50 000 kr (-1 %),Lägenhet,Bostadsrätt,3 rum,62 m²,N/A,Ja,N/A,N/A,N/A,N/A,"2 av 9, hiss finns","Lägenhet - Kungsholmen, Stockholms kommun - Såld 22 december 2023",Stockholm,5 400 000 kr
82 222 kr/m²,1 495 000 kr,-15 000 kr (-1 %),Lägenhet,Bostadsrätt,1 rum,18 m²,N/A,Nej,N/A,1957,N/A,N/A,N/A,"Lägenhet - Fruängen, Stockholms kommun - Såld 22 december 2023",Stockholm,1 480 000 kr
53 191 kr/m²,2 750 000 kr,-250 000 kr (-9 %),Lägenhet,Bostadsrätt,2 rum,47 m²,N/A,Ja,N/A,2014,N/A,N/A,"4 av 4, hiss finns","Lägenhet - Hägersten, Stockholms kommun - Såld 22 december 2023",Stockholm,2 500 000 kr
50 676 kr/m²,3 795 000 kr,-45 000 kr (-1 %),Lägenhet,Bostadsrätt,3 rum,74 m²,N/A,Ja,N/A,N/A,7 400 kr/år,N/A,"1, hiss finns","Lägenhet - Älvsjö, Stockholms kommun - Såld 22 december 2023",Stockholm,3 750 000 kr
48 077 kr/m²,2 695 000 kr,-195 000 kr (-7 %),Lägenhet,Bostadsrätt,2 rum,52 m²,N/A,N/A,N/A,N/A,N/A,N/A,"1, hiss finns","Lägenhet - Telegrafberget, Nacka kommun - Såld 22 december 2023",Stockholm,2 500 000 kr
55 278 kr/m²,2 095 000 kr,-105 000 kr (-5 %),Lägenhet,Bostadsrätt,1 rum,36 m²,N/A,Ja,N/A,2014,6 240 kr/år,N/A,"4 av 5, hiss finns","Lägenhet - Fruängen / Nya Fruängen, Stockholms kommun - Såld 22 december 2023",Stockholm,1 990 000 kr
19 192 kr/m²,1 995 000 kr,-95 000 kr (-5 %),Lägenhet,Bostadsrätt,4 rum,99 m²,N/A,Ja,N/A,1970,N/A,N/A,"1 av 3, hiss finns","Lägenhet - Vendelsö, Haninge kommun - Såld 22 december 2023",Stockholm,1 900 000 kr
46 111 kr/m²,2 095 000 kr,-20 000 kr (-1 %),Lägenhet,Bostadsrätt,2 rum,45 m²,N/A,Ja,N/A,2015,5 256 kr/år,N/A,"4 av 6, hiss finns","Lägenhet - Ursvik, Sundbybergs kommun - Såld 22 december 2023",Stockholm,2 075 000 kr
24 603 kr/m²,1 795 000 kr,-245 000 kr (-14 %),Lägenhet,Bostadsrätt,2 rum,63 m²,N/A,Nej,N/A,1970,4 000 kr/år,Ja,"1 av 2, hiss finns ej","Lägenhet - Centrala Väsby, Upplands Väsby kommun - Såld 21 december 2023",Stockholm,1 550 000 kr
22 420 kr/m²,1 795 000 kr,-35 000 kr (-2 %),Lägenhet,Bostadsrätt,3 rum,"78,5 m²",N/A,Ja,N/A,1971-1974,7 224 kr/år,N/A,"1 av 1, hiss finns ej","Lägenhet - Botkyrka-Brunna, Botkyrka kommun - Såld 21 december 2023",Stockholm,1 760 000 kr
102 290 kr/m²,7 495 000 kr,-795 000 kr (-11 %),Lägenhet,Bostadsrätt,2 rum,"65,5 m²",N/A,Ja,N/A,2018,N/A,N/A,"11 av 11, hiss finns","Lägenhet - Vasastan, Stockholms kommun - Såld 21 december 2023",Stockholm,6 700 000 kr
37 838 kr/m²,1 495 000 kr,-95 000 kr (-6 %),Lägenhet,Bostadsrätt,"1,5 rum",37 m²,N/A,Ja,N/A,1969,6 061 kr/år,N/A,N/A,"Lägenhet - Västra Orminge, Nacka kommun - Såld 21 december 2023",Stockholm,1 400 000 kr
22 167 kr/m²,2 395 000 kr,-400 000 kr (-17 %),Lägenhet,Bostadsrätt,4 rum,90 m²,N/A,Ja,N/A,1966,N/A,N/A,"2 av 7, hiss finns","Lägenhet - Tyresö Centrum, Tyresö kommun - Såld 21 december 2023",Stockholm,1 995 000 kr
77 273 kr/m²,3 495 000 kr,-95 000 kr (-3 %),Lägenhet,Bostadsrätt,2 rum,44 m²,N/A,N/A,N/A,1932,1 920 kr/år,N/A,"1,5 av 4, hiss finns ej","Lägenhet - Fredhäll, Stockholms kommun - Såld 21 december 2023",Stockholm,3 400 000 kr
20 231 kr/m²,1 795 000 kr,-45 000 kr (-3 %),Lägenhet,Bostadsrätt,3 rum,"86,5 m²",N/A,Ja,N/A,1991,4 000 kr/år,N/A,"2 av 5, hiss finns","Lägenhet - Kungsängen - Tibble, Upplands-Bro kommun - Såld 21 december 2023",Stockholm,1 750 000 kr
26 512 kr/m²,2 345 000 kr,-65 000 kr (-3 %),Lägenhet,Bostadsrätt,4 rum,86 m²,N/A,Ja,N/A,2011,9 372 kr/år,N/A,"3 av 4, hiss finns","Lägenhet - Jakobsberg, Järfälla kommun - Såld 21 december 2023",Stockholm,2 280 000 kr
51 905 kr/m²,5 595 000 kr,-145 000 kr (-3 %),Lägenhet,Bostadsrätt,4 rum,105 m²,N/A,Ja,N/A,2011,7 200 kr/år,N/A,"4, hiss finns","Lägenhet - Ulriksdal, Solna kommun - Såld 21 december 2023",Stockholm,5 450 000 kr
50 000 kr/m²,2 195 000 kr,-95 000 kr (-4 %),Lägenhet,Bostadsrätt,2 rum,42 m²,N/A,N/A,N/A,2015,N/A,N/A,"3 av 4, hiss finns","Lägenhet - Åkersberga Centralt, Österåkers kommun - Såld 21 december 2023",Stockholm,2 100 000 kr
37 158 kr/m²,3 575 000 kr,-175 000 kr (-5 %),Lägenhet,Bostadsrätt,3 rum,"91,5 m²",N/A,Ja,N/A,2001,4 800 kr/år,N/A,"3 av 5, hiss finns","Lägenhet - Edsbacka/Häggvik, Sollentuna kommun - Såld 21 december 2023",Stockholm,3 400 000 kr
33 152 kr/m²,1 600 000 kr,-75 000 kr (-5 %),Lägenhet,Bostadsrätt,1 rum,46 m²,N/A,N/A,N/A,2004,N/A,Ja,N/A,"Lägenhet - Åkersberga Centralt, Österåkers kommun - Såld 21 december 2023",Stockholm,1 525 000 kr
80 000 kr/m²,4 695 000 kr,-415 000 kr (-9 %),Lägenhet,Bostadsrätt,2 rum,"53,5 m²",N/A,Ja,N/A,2015,5 688 kr/år,N/A,"12 av 14, hiss finns","Lägenhet - Västra Kungsholmen - Hornsberg strand, Stockholms kommun - Såld 21 december 2023",Stockholm,4 280 000 kr
46 185 kr/m²,1 335 000 kr,-185 000 kr (-14 %),Lägenhet,Bostadsrätt,1 rum,"24,9 m²",N/A,Ja,N/A,2022,4 764 kr/år,N/A,"1 av 3, hiss finns","Lägenhet - Riksten, Botkyrka kommun - Såld 21 december 2023",Stockholm,1 150 000 kr
76 838 kr/m²,5 650 000 kr,-425 000 kr (-8 %),Lägenhet,Bostadsrätt,2 rum,68 m²,N/A,Ja,N/A,2013,N/A,N/A,"3 av 4, hiss finns","Lägenhet - Dalénum, Lidingö kommun - Såld 21 december 2023",Stockholm,5 225 000 kr
61 538 kr/m²,2 450 000 kr,-50 000 kr (-2 %),Lägenhet,Bostadsrätt,2 rum,39 m²,N/A,N/A,N/A,2018,N/A,N/A,N/A,"Lägenhet - Hägersten - Telefonplan, Stockholms kommun - Såld 21 december 2023",Stockholm,2 400 000 kr
24 627 kr/m²,1 750 000 kr,-100 000 kr (-6 %),Lägenhet,Bostadsrätt,2 rum,67 m²,N/A,Ja,N/A,1969,4 200 kr/år,N/A,"2 av 3, hiss finns ej","Lägenhet - Kungsängen - Tibble, Upplands-Bro kommun - Såld 21 december 2023",Stockholm,1 650 000 kr
40 584 kr/m²,3 195 000 kr,-70 000 kr (-2 %),Lägenhet,Bostadsrätt,3 rum,77 m²,N/A,Ja,N/A,1965,5 040 kr/år,N/A,"5 av 8, hiss finns","Lägenhet - Ör, Sundbybergs kommun - Såld 21 december 2023",Stockholm,3 125 000 kr
20 631 kr/m²,1 995 000 kr,-295 000 kr (-15 %),Lägenhet,Bostadsrätt,4 rum,"82,4 m²",N/A,Ja,N/A,1960,N/A,N/A,"2 av 2, hiss finns ej","Lägenhet - Järfälla, Järfälla kommun - Såld 21 december 2023",Stockholm,1 700 000 kr
45 385 kr/m²,3 000 000 kr,-50 000 kr (-2 %),Lägenhet,Bostadsrätt,2 rum,65 m²,N/A,Ja,N/A,2017,6 000 kr/år,N/A,N/A,"Lägenhet - Porslinskvarteren, Värmdö kommun - Såld 21 december 2023",Stockholm,2 950 000 kr
46 269 kr/m²,3 250 000 kr,-150 000 kr (-5 %),Lägenhet,Bostadsrätt,2 rum,67 m²,N/A,Ja,N/A,N/A,N/A,N/A,"1 av 10, hiss finns","Lägenhet - Västra Skogen, Solna kommun - Såld 21 december 2023",Stockholm,3 100 000 kr
100 000 kr/m²,5 295 000 kr,-95 000 kr (-2 %),Lägenhet,Bostadsrätt,2 rum,52 m²,N/A,Nej,N/A,1888,6 000 kr/år,N/A,N/A,"Lägenhet - Vasastan, Stockholms kommun - Såld 21 december 2023",Stockholm,5 200 000 kr
90 000 kr/m²,6 195 000 kr,-345 000 kr (-6 %),Lägenhet,Bostadsrätt,3 rum,65 m²,N/A,Ja,N/A,1977,N/A,N/A,"3 av 5, hiss finns","Lägenhet - Kungsholmen, Stockholms kommun - Såld 21 december 2023",Stockholm,5 850 000 kr
137 143 kr/m²,4 900 000 kr,-100 000 kr (-2 %),Lägenhet,Bostadsrätt,2 rum,35 m²,17 m²,Ja,N/A,2019,8 400 kr/år,N/A,"2, hiss finns","Lägenhet - Hagastaden/Vasastaden, Stockholms kommun - Såld 21 december 2023",Stockholm,4 800 000 kr
56 522 kr/m²,3 950 000 kr,-50 000 kr (-1 %),Lägenhet,Bostadsrätt,3 rum,69 m²,N/A,Ja,N/A,2006,N/A,N/A,"9 av 9, hiss finns","Lägenhet - Bromma - Blackeberg, Stockholms kommun - Såld 21 december 2023",Stockholm,3 900 000 kr
88 095 kr/m²,7 495 000 kr,-95 000 kr (-1 %),Lägenhet,Bostadsrätt,3 rum,84 m²,N/A,Ja,N/A,1928,7 560 kr/år,N/A,"1 av 5, hiss finns","Lägenhet - Södermalm, Stockholms kommun - Såld 21 december 2023",Stockholm,7 400 000 kr
31 809 kr/m²,1 550 000 kr,-55 000 kr (-4 %),Lägenhet,Bostadsrätt,1 rum,47 m²,N/A,Nej,N/A,2007,N/A,Ja,N/A,"Lägenhet - Rågsved, Hagsätra, Bandhagen, Stockholms kommun - Såld 21 december 2023",Stockholm,1 495 000 kr
35 073 kr/m²,2 295 000 kr,-145 000 kr (-6 %),Lägenhet,Bostadsrätt,3 rum,"61,3 m²",N/A,N/A,N/A,1953,7 200 kr/år,N/A,"1 av 3, hiss finns ej","Lägenhet - Huddinge, Huddinge kommun - Såld 21 december 2023",Stockholm,2 150 000 kr
127 049 kr/m²,15 795 000 kr,-295 000 kr (-2 %),Lägenhet,Bostadsrätt,5 rum,122 m²,15 m²,Ja,N/A,2017,11 400 kr/år,N/A,"6 av 6, hiss finns","Lägenhet - Kungsholmen, Stockholms kommun - Såld 21 december 2023",Stockholm,15 500 000 kr
37 356 kr/m²,3 395 000 kr,-145 000 kr (-4 %),Lägenhet,Bostadsrätt,4 rum,87 m²,N/A,Ja,N/A,1968,N/A,N/A,"1 av 3, hiss finns ej","Lägenhet - Täby Centrum, Täby kommun - Såld 21 december 2023",Stockholm,3 250 000 kr
90 761 kr/m²,8 495 000 kr,-145 000 kr (-2 %),Lägenhet,Bostadsrätt,4 rum,92 m²,N/A,Ja,N/A,1967,10 800 kr/år,Ja,"5 av 8, hiss finns","Lägenhet - Södermalm, Stockholms kommun - Såld 21 december 2023",Stockholm,8 350 000 kr
33 750 kr/m²,1 595 000 kr,-110 000 kr (-7 %),Lägenhet,Bostadsrätt,1 rum,44 m²,N/A,Ja,N/A,1972,3 000 kr/år,N/A,"3 av 4, hiss finns","Lägenhet - Saltsjöbaden, Nacka kommun - Såld 20 december 2023",Stockholm,1 485 000 kr
21 429 kr/m²,1 350 000 kr,-150 000 kr (-11 %),Lägenhet,Bostadsrätt,2 rum,56 m²,N/A,Nej,N/A,1986,3 000 kr/år,Ja,"2 av 2, hiss finns ej","Lägenhet - Fågelsången, Norrtälje kommun - Såld 20 december 2023",Stockholm,1 200 000 kr
73 529 kr/m²,2 650 000 kr,-150 000 kr (-6 %),Lägenhet,Bostadsrätt,1 rum,34 m²,N/A,Ja,N/A,2018,N/A,N/A,"6 av 16, hiss finns","Lägenhet - Liljeholmskajen - Årstaberg, Stockholms kommun - Såld 20 december 2023",Stockholm,2 500 000 kr
88 889 kr/m²,4 195 000 kr,-195 000 kr (-5 %),Lägenhet,Bostadsrätt,1 rum,45 m²,N/A,Nej,N/A,1923,6 168 kr/år,N/A,"3 av 4, hiss finns","Lägenhet - Vasastan - Röda Bergen, Stockholms kommun - Såld 20 december 2023",Stockholm,4 000 000 kr
70 313 kr/m²,4 595 000 kr,-95 000 kr (-2 %),Lägenhet,Bostadsrätt,3 rum,64 m²,N/A,Ja,N/A,2010,6 600 kr/år,N/A,"6, hiss finns","Lägenhet - Liljeholmskajen, Stockholms kommun - Såld 20 december 2023",Stockholm,4 500 000 kr
90 179 kr/m²,5 100 000 kr,-50 000 kr (-1 %),Lägenhet,Andel i bostadsförening,2 rum,56 m²,N/A,Nej,N/A,1926,7 200 kr/år,N/A,"3 av 5, hiss finns ej","Lägenhet - Södermalm, Stockholms kommun - Såld 20 december 2023",Stockholm,5 050 000 kr
25 000 kr/m²,2 200 000 kr,-150 000 kr (-7 %),Lägenhet,Bostadsrätt,3 rum,82 m²,N/A,Ja,N/A,1960,4 200 kr/år,N/A,"7 av 8, hiss finns","Lägenhet - Centrala Väsby, Upplands Väsby kommun - Såld 20 december 2023",Stockholm,2 050 000 kr
18 817 kr/m²,1 895 000 kr,-145 000 kr (-8 %),Lägenhet,Bostadsrätt,4 rum,93 m²,N/A,Ja,N/A,1990,6 828 kr/år,N/A,3,"Lägenhet - Botkyrka-Alby, Botkyrka kommun - Såld 20 december 2023",Stockholm,1 750 000 kr
87 755 kr/m²,12 995 000 kr,-95 000 kr (-1 %),Lägenhet,Bostadsrätt,6 rum,147 m²,N/A,Ja,N/A,2022,14 640 kr/år,N/A,"2 av 2, hiss finns","Lägenhet - Näsby Park, Täby kommun - Såld 20 december 2023",Stockholm,12 900 000 kr
25 962 kr/m²,1 395 000 kr,-45 000 kr (-3 %),Lägenhet,Bostadsrätt,2 rum,52 m²,N/A,N/A,N/A,N/A,6 500 kr/år,N/A,"4 av 5, hiss finns","Lägenhet - Centrala Norrtälje, Norrtälje kommun - Såld 20 december 2023",Stockholm,1 350 000 kr
28 916 kr/m²,2 495 000 kr,-95 000 kr (-4 %),Lägenhet,Bostadsrätt,3 rum,83 m²,N/A,Nej,N/A,1975,5 916 kr/år,Ja,N/A,"Lägenhet - Smedby, Upplands Väsby kommun - Såld 20 december 2023",Stockholm,2 400 000 kr
62 692 kr/m²,1 650 000 kr,-20 000 kr (-1 %),Lägenhet,Bostadsrätt,1 rum,26 m²,N/A,Nej,N/A,1961,300 kr/år,N/A,"5 av 8, hiss finns","Lägenhet - Näsbypark, Täby kommun - Såld 20 december 2023",Stockholm,1 630 000 kr
33 333 kr/m²,2 395 000 kr,-45 000 kr (-2 %),Lägenhet,Bostadsrätt,"2,5 rum","70,5 m²",N/A,Ja,N/A,1993,9 360 kr/år,N/A,"1 av 4, hiss finns","Lägenhet - Orminge, Nacka kommun - Såld 20 december 2023",Stockholm,2 350 000 kr
27 083 kr/m²,1 995 000 kr,-45 000 kr (-2 %),Lägenhet,Bostadsrätt,3 rum,72 m²,N/A,Ja,N/A,2007,12 984 kr/år,N/A,"1 av 4, hiss finns","Lägenhet - Karlberga Park, Södertälje kommun - Såld 20 december 2023",Stockholm,1 950 000 kr
117 045 kr/m²,2 700 000 kr,-125 000 kr (-5 %),Lägenhet,Bostadsrätt,1 rum,22 m²,N/A,Ja,N/A,1929,5 000 kr/år,N/A,"2 av 5, hiss finns","Lägenhet - Södermalm - Sofia, Stockholms kommun - Såld 20 december 2023",Stockholm,2 575 000 kr
41 284 kr/m²,4 795 000 kr,-295 000 kr (-6 %),Lägenhet,Bostadsrätt,4 rum,109 m²,N/A,Ja,N/A,1965,N/A,N/A,"3 av 7, hiss finns","Lägenhet - Huvudsta, Solna kommun - Såld 20 december 2023",Stockholm,4 500 000 kr
52 994 kr/m²,9 500 000 kr,-650 000 kr (-7 %),Lägenhet,Bostadsrätt,6 rum,167 m²,N/A,Ja,N/A,2023,N/A,N/A,"6 av 6, hiss finns","Lägenhet - Sollentuna Centrum, Sollentuna kommun - Såld 20 december 2023",Stockholm,8 850 000 kr
42 965 kr/m²,3 995 000 kr,-300 000 kr (-8 %),Lägenhet,Bostadsrätt,4 rum,86 m²,N/A,Ja,N/A,1956,N/A,N/A,"1,5 av 2, hiss finns ej","Lägenhet - Hägersten / Fruängen, Stockholms kommun - Såld 20 december 2023",Stockholm,3 695 000 kr
56 413 kr/m²,2 695 000 kr,-100 000 kr (-4 %),Lägenhet,Bostadsrätt,2 rum,46 m²,N/A,Nej,N/A,2019,N/A,N/A,"1 av 7, hiss finns","Lägenhet - Telefonplan/Midsommarkransen, Stockholms kommun - Såld 20 december 2023",Stockholm,2 595 000 kr
73 143 kr/m²,2 595 000 kr,-35 000 kr (-1 %),Lägenhet,Bostadsrätt,"1,5 rum",35 m²,N/A,Ja,N/A,2017,N/A,N/A,N/A,"Lägenhet - Centrala Sundbyberg, Sundbybergs kommun - Såld 20 december 2023",Stockholm,2 560 000 kr
45 214 kr/m²,1 995 000 kr,-96 000 kr (-5 %),Lägenhet,Bostadsrätt,2 rum,42 m²,N/A,Ja,N/A,2019,2 400 kr/år,N/A,N/A,"Lägenhet - Vega, Haninge kommun - Såld 20 december 2023",Stockholm,1 899 000 kr
49 735 kr/m²,4 950 000 kr,-250 000 kr (-5 %),Lägenhet,Bostadsrätt,4 rum,"94,5 m²",N/A,Ja,N/A,2006,N/A,N/A,"3 av 7, hiss finns","Lägenhet - Bromma - Blackeberg, Stockholms kommun - Såld 20 december 2023",Stockholm,4 700 000 kr
44 000 kr/m²,3 590 000 kr,-290 000 kr (-8 %),Lägenhet,Bostadsrätt,3 rum,75 m²,N/A,Nej,N/A,2020,N/A,Ja,N/A,"Lägenhet - Täby park, Täby kommun - Såld 20 december 2023",Stockholm,3 300 000 kr
26 600 kr/m²,2 295 000 kr,-300 000 kr (-13 %),Lägenhet,Bostadsrätt,3 rum,75 m²,N/A,Ja,N/A,N/A,3 600 kr/år,N/A,"3 av 4, hiss finns","Lägenhet - Rimbo, Norrtälje kommun - Såld 20 december 2023",Stockholm,1 995 000 kr
87 500 kr/m²,2 850 000 kr,-50 000 kr (-2 %),Lägenhet,Bostadsrätt,1 rum,32 m²,N/A,Ja,N/A,1945,6 000 kr/år,N/A,"1 av 10, hiss finns","Lägenhet - Hammarby Sjöstad, Stockholms kommun - Såld 20 december 2023",Stockholm,2 800 000 kr
36 902 kr/m²,3 595 000 kr,-200 000 kr (-6 %),Lägenhet,Bostadsrätt,4 rum,92 m²,N/A,Ja,N/A,2015,12 400 kr/år,N/A,"4 av 5, hiss finns","Lägenhet - Barkarbystaden, Järfälla kommun - Såld 19 december 2023",Stockholm,3 395 000 kr
47 917 kr/m²,2 595 000 kr,-295 000 kr (-11 %),Lägenhet,Bostadsrätt,2 rum,48 m²,N/A,Ja,N/A,2020,N/A,N/A,"4 av 7, hiss finns","Lägenhet - Gustavsberg - Tallbacken, Värmdö kommun - Såld 19 december 2023",Stockholm,2 300 000 kr
49 495 kr/m²,4 995 000 kr,-95 000 kr (-2 %),Lägenhet,Bostadsrätt,4 rum,99 m²,N/A,Ja,N/A,N/A,9 831 kr/år,N/A,"1, hiss finns","Lägenhet - Beckomberga, Stockholms kommun - Såld 19 december 2023",Stockholm,4 900 000 kr
57 282 kr/m²,5 995 000 kr,-95 000 kr (-2 %),Lägenhet,Bostadsrätt,5 rum,103 m²,N/A,Ja,N/A,N/A,N/A,N/A,N/A,"Lägenhet - Järvastaden, Solna kommun - Såld 19 december 2023",Stockholm,5 900 000 kr
16 000 kr/m²,1 495 000 kr,-295 000 kr (-20 %),Lägenhet,Bostadsrätt,3 rum,75 m²,N/A,Ja,N/A,1970,6 500 kr/år,N/A,"3 av 3, hiss finns ej","Lägenhet - Märsta - Västra, Sigtuna kommun - Såld 19 december 2023",Stockholm,1 200 000 kr
27 016 kr/m²,1 990 000 kr,-315 000 kr (-16 %),Lägenhet,Bostadsrätt,2 rum,62 m²,N/A,Nej,N/A,1978,N/A,Ja,"1 av 5, hiss finns","Lägenhet - Kista, Stockholms kommun - Såld 19 december 2023",Stockholm,1 675 000 kr
92 373 kr/m²,5 495 000 kr,-45 000 kr (-1 %),Lägenhet,Bostadsrätt,2 rum,59 m²,39 m²,Nej,N/A,1912,7 200 kr/år,Ja,"1, hiss finns ej","Lägenhet - Gamla Enskede, Stockholms kommun - Såld 19 december 2023",Stockholm,5 450 000 kr
29 146 kr/m²,1 375 000 kr,-180 000 kr (-13 %),Lägenhet,Bostadsrätt,1 rum,41 m²,N/A,Nej,N/A,1969,N/A,N/A,"6 av 7, hiss finns","Lägenhet - Spånga - Tensta, Stockholms kommun - Såld 19 december 2023",Stockholm,1 195 000 kr
33 425 kr/m²,1 295 000 kr,-75 000 kr (-6 %),Lägenhet,Bostadsrätt,1 rum,"36,5 m²",N/A,Ja,N/A,1969-1971,5 812 kr/år,N/A,"2 av 3, hiss finns ej","Lägenhet - Sörgården, Vallentuna kommun - Såld 19 december 2023",Stockholm,1 220 000 kr
53 030 kr/m²,7 250 000 kr,-250 000 kr (-3 %),Lägenhet,Bostadsrätt,5 rum,132 m²,N/A,Ja,N/A,2022,12 475 kr/år,N/A,"3 av 4, hiss finns","Lägenhet - Täby Park, Täby kommun - Såld 19 december 2023",Stockholm,7 000 000 kr
127 976 kr/m²,5 750 000 kr,-375 000 kr (-7 %),Lägenhet,Bostadsrätt,1 rum,42 m²,N/A,Nej,N/A,1899,N/A,N/A,N/A,"Lägenhet - Östermalm, Stockholms kommun - Såld 19 december 2023",Stockholm,5 375 000 kr
55 952 kr/m²,4 895 000 kr,-195 000 kr (-4 %),Lägenhet,Bostadsrätt,4 rum,84 m²,N/A,Ja,N/A,2023,N/A,N/A,"3, hiss finns","Lägenhet - Täby Park, Täby kommun - Såld 19 december 2023",Stockholm,4 700 000 kr
